bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,edge_threshold,model_type,max_odds,exclude_slams,surface,min_edge_trust
149,78,0.5234899328859061,149.0,11.260000000000003,0.07557046979865774,9.614799999999999,0.06452885906040268,-8.419999999999998,2.4442281879194634,0.5917330526886385,0.11197239363301845,-0.008023618228637593,0.40268456375838924,0.055509130314621485,0.03,top_10,5.0,False,Hard,
14,5,0.35714285714285715,14.0,1.0999999999999996,0.07857142857142854,0.8979999999999992,0.06414285714285708,-5.98,5.0807142857142855,0.2966869751140971,0.023163349074971255,0.0070940131700498255,0.5714285714285714,0.0034063199353080035,0.01,other,,False,Grass,
246,115,0.46747967479674796,246.0,18.050000000000004,0.07337398373983742,15.069000000000003,0.06125609756097562,-18.28,2.9898373983739837,0.5465614352891737,0.10626751059595001,-0.009492781820965825,0.3943089430894309,0.051809236213387844,0.03,top_10,10.0,False,,
5,2,0.4,5.0,0.3700000000000001,0.07400000000000002,0.3026,0.06052,-2.0,2.94,0.3630015524016431,0.02655293451307632,0.00649900250274551,0.6,0.0024345296027699858,0.01,other,5.0,True,Grass,
5,2,0.4,5.0,0.3700000000000001,0.07400000000000002,0.3026,0.06052,-2.0,2.94,0.3630015524016431,0.02655293451307632,0.00649900250274551,0.6,0.0024345296027699858,0.01,other,10.0,True,Grass,
5,2,0.4,5.0,0.3700000000000001,0.07400000000000002,0.3026,0.06052,-2.0,2.94,0.3630015524016431,0.02655293451307632,0.00649900250274551,0.6,0.0024345296027699858,0.01,other,,True,Grass,
139,68,0.4892086330935252,139.0,9.660000000000002,0.06949640287769786,8.046800000000001,0.0578906474820144,-9.5,2.7302877697841725,0.552861999495048,0.10626483706568404,-0.010006988048094441,0.4172661870503597,0.04929338808739794,0.03,top_10,10.0,True,Hard,
121,55,0.45454545454545453,121.0,8.350000000000001,0.06900826446280993,6.862999999999998,0.05671900826446279,-9.1,2.9116528925619836,0.5249646040163929,0.11173591997959134,-0.011540162557031258,0.39669421487603307,0.05032221811226952,0.05,top_10,10.0,True,Hard,
21,6,0.2857142857142857,21.0,1.46,0.06952380952380952,1.1307999999999998,0.05384761904761904,-5.5,6.677142857142857,0.369302879736173,0.11786221740965483,0.009388112325826967,0.42857142857142855,0.04423511475539055,0.075,,,False,Grass,
139,71,0.5107913669064749,139.0,8.930000000000001,0.06424460431654677,7.391399999999999,0.053175539568345316,-8.759999999999998,2.492230215827338,0.5784900446301076,0.1058277171908977,-0.008571134032996489,0.4172661870503597,0.05041612976316516,0.02,top_10,5.0,True,Hard,
136,57,0.41911764705882354,136.0,8.920000000000002,0.06558823529411766,7.1616000000000035,0.05265882352941179,-15.620000000000001,3.1960294117647057,0.5046879147670694,0.11370819757697065,-0.014023838143563068,0.375,0.05135439103288292,0.075,,10.0,False,Hard,
187,90,0.48128342245989303,187.0,10.840000000000003,0.057967914438502695,8.6832,0.04643422459893048,-16.16,3.360855614973262,0.5464015077220824,0.10079642460396067,-0.007138883088245284,0.40106951871657753,0.04982029726526831,0.02,top_10,,False,Hard,
137,57,0.41605839416058393,137.0,7.920000000000005,0.05781021897810223,6.161600000000002,0.044975182481751835,-16.37,3.8818248175182486,0.4924489643385542,0.11480392358746046,-0.009488345070931433,0.3722627737226277,0.05154608839938455,0.075,top_10,,False,Hard,
52,29,0.5576923076923077,52.0,2.850000000000001,0.05480769230769233,2.3329999999999997,0.04486538461538461,-7.6899999999999995,2.0280769230769233,0.6458598308249001,0.14196798726285348,-0.007410518612832142,0.38461538461538464,0.07110596739847533,0.1,,3.0,True,Hard,
52,29,0.5576923076923077,52.0,2.850000000000001,0.05480769230769233,2.3329999999999997,0.04486538461538461,-7.6899999999999995,2.0280769230769233,0.6458598308249001,0.14196798726285348,-0.007410518612832142,0.38461538461538464,0.07110596739847533,0.1,top_10,3.0,True,Hard,
119,46,0.3865546218487395,119.0,6.900000000000004,0.057983193277310954,5.302,0.04455462184873949,-19.190000000000005,4.159579831932772,0.4694383313485266,0.11958801895789209,-0.010248257385984725,0.3697478991596639,0.05083456957858877,0.1,top_10,,False,Hard,
59,33,0.559322033898305,59.0,3.1500000000000004,0.05338983050847458,2.5669999999999997,0.04350847457627118,-6.59,1.994915254237288,0.656837563213828,0.1447105810431186,-0.006941672025138179,0.3728813559322034,0.07490934207585728,0.1,,3.0,False,Hard,
