tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,John Isner,Kyle Edmund,player2,top_10,0.6770387579276788,1.9,1.85,selected,average_proxy,200.0,1.882,0.027027027027026973,0.5,1.0526315789473684,0.17703875792767876,0.2863736400625896,0.2741869424198914,0.07954823335071934,,True,True,1.0,0.8999999999999999,0.8819999999999999
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,Novak Djokovic,Roberto Bautista Agut,player1,top_10,0.8611461663447785,1.2,1.19,selected,average_proxy,200.0,1.196,0.008403361344537785,0.7894736842105263,1.0555555555555556,0.07167248213425215,0.03337539961373412,0.029930814948355006,0.041719249517167656,,True,False,1.0,-1.0,-1.0
2019-03-18,2019-03-27,Miami Masters,R16,Hard,4,Denis Shapovalov,Stefanos Tsitsipas,player1,top_10,0.544354466611205,2.2,2.2,selected,average_proxy,200.0,2.176,0.0,0.43005181347150256,1.0569550930996714,0.11430265313970245,0.19757982654465112,0.1845153193459822,0.04116246386346897,,True,True,1.0,1.2000000000000002,1.1760000000000002
2019-03-18,2019-03-27,Miami Masters,R16,Hard,4,Daniil Medvedev,Roger Federer,player1,top_10,0.3838752477991174,3.5,3.52,selected,average_proxy,200.0,3.45,-0.005681818181818232,0.27083333333333337,1.0549450549450547,0.11304191446578404,0.34356336729691095,0.3243696049069551,0.034356336729691093,,True,False,1.0,-1.0,-1.0
2019-03-18,2019-03-29,Miami Masters,QF,Hard,4,Kevin Anderson,Roger Federer,player1,top_10,0.32922292354572524,5.0,4.86,selected,average_proxy,200.0,4.92,0.028806584362139898,0.1883116883116883,1.0620689655172415,0.14091123523403695,0.6461146177286262,0.6197767838449683,0.04038216360803914,,True,False,1.0,-1.0,-1.0
2019-03-18,2019-03-29,Miami Masters,SF,Hard,4,Roger Federer,Denis Shapovalov,player1,top_10,0.9400480654224102,1.2,1.2,selected,average_proxy,200.0,1.196,0.0,0.7894736842105263,1.0555555555555556,0.15057438121188382,0.12805767850689215,0.12429748624520248,0.16007209813361523,,True,True,1.0,0.19999999999999996,0.19599999999999995
2019-04-08,2019-04-09,Marrakech,R32,Clay,3,Denis Istomin,Alexander Zverev,player2,top_10,0.18919042027661503,6.0,7.0,selected,average_proxy,200.0,5.9,-0.1428571428571429,0.15730337078651685,1.0595238095238095,0.031887049490098185,0.1351425216596902,0.11622347963202873,0.00675712608298451,,True,False,1.0,-1.0,-1.0
2019-04-08,2019-04-11,Marrakech,R16,Clay,3,Alexander Zverev,Jaume Munar,player2,top_10,0.8433427235808576,1.25,1.24,selected,average_proxy,200.0,1.245,0.008064516129032251,0.75,1.0666666666666667,0.0933427235808576,0.054178404476072,0.04996169085816779,0.054178404476072,,True,False,1.0,-1.0,-1.0
2019-04-15,2019-04-17,Monte Carlo Masters,R32,Clay,4,Dominic Thiem,Martin Klizan,player2,top_10,0.8694876899604718,1.2,1.22,selected,average_proxy,200.0,1.196,-0.016393442622950838,0.783001808318264,1.0642802155504234,0.08648588164220772,0.04338522795256608,0.03990727719272419,0.054231534940707614,,True,True,1.0,0.19999999999999996,0.19599999999999995
2019-04-15,2019-04-17,Monte Carlo Masters,R32,Clay,4,Mikhail Kukushkin,Stefanos Tsitsipas,player1,top_10,0.40072676382704964,3.75,4.06,selected,average_proxy,200.0,3.695,-0.07635467980295563,0.25,1.0666666666666667,0.15072676382704964,0.5027253643514361,0.4806853923409483,0.045702305850130555,,True,False,1.0,-1.0,-1.0
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Alexander Zverev,Fabio Fognini,player2,top_10,0.8520965770577356,1.25,1.25,selected,average_proxy,200.0,1.245,0.0,0.7619047619047619,1.05,0.0901918151529737,0.06512072132216945,0.060860238436880876,0.06512072132216945,,True,False,1.0,-1.0,-1.0
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Dominic Thiem,Dusan Lajovic,player2,top_10,0.9333080320045543,1.16,1.17,selected,average_proxy,200.0,1.1567999999999998,-0.008547008547008517,0.8116883116883117,1.0620689655172415,0.12161972031624257,0.08263731712528286,0.07965073142286822,0.12912080800825454,,True,False,1.0,-1.0,-1.0
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Stefanos Tsitsipas,Daniil Medvedev,player1,top_10,0.687716290047987,1.72,1.76,selected,average_proxy,200.0,1.7056,-0.022727272727272707,0.549738219895288,1.0575858250276855,0.13797807015269892,0.18287201888253757,0.17296890430584655,0.06349722877865888,,True,False,1.0,-1.0,-1.0
2019-04-15,2019-04-19,Monte Carlo Masters,QF,Clay,4,Guido Pella,Rafael Nadal,player2,top_10,0.09393788241392298,17.0,15.87,selected,average_proxy,200.0,16.68,0.07120352867044755,0.05660377358490567,1.0392156862745097,0.03733410882901731,0.5969440010366907,0.5668838786642352,0.009327250016198291,,True,False,1.0,-1.0,-1.0
2019-04-22,2019-04-23,Barcelona,R32,Clay,3,Dominic Thiem,Diego Schwartzman,player1,top_10,0.8487432959728847,1.3,1.3,selected,average_proxy,200.0,1.294,0.0,0.7234042553191489,1.0633484162895928,0.1253390406537358,0.10336628476475013,0.0982738249889128,0.08613857063729176,,True,True,1.0,0.30000000000000004,0.29400000000000004
2019-04-22,2019-04-23,Barcelona,R32,Clay,3,Stefanos Tsitsipas,Marton Fucsovics,player1,top_10,0.8187738278801522,1.3,1.32,selected,average_proxy,200.0,1.294,-0.015151515151515138,0.7234042553191489,1.0633484162895928,0.09536957256100331,0.06440597624419789,0.05949333327691694,0.0536716468701649,,True,True,1.0,0.30000000000000004,0.29400000000000004
2019-04-22,2019-04-25,Barcelona,R16,Clay,3,Felix Auger Aliassime,Kei Nishikori,player1,top_10,0.4662545576587013,2.3,2.25,selected,average_proxy,200.0,2.274,0.022222222222222143,0.411764705882353,1.0559006211180124,0.0544898517763483,0.07238548261501287,0.06026286411588666,0.01392028511827171,,True,False,1.0,-1.0,-1.0
2019-04-22,2019-04-25,Barcelona,R16,Clay,3,Jan Lennard Struff,Stefanos Tsitsipas,player1,top_10,0.3984309629892396,3.75,3.73,selected,average_proxy,200.0,3.695,0.00536193029490617,0.25447316103379725,1.0479166666666666,0.14395780195544233,0.4941161112096484,0.47220240824524007,0.0449196464736044,,True,True,1.0,2.75,2.695
2019-04-22,2019-04-25,Barcelona,R16,Clay,3,David Ferrer,Rafael Nadal,player2,top_10,0.19441887890161968,5.5,5.59,selected,average_proxy,200.0,5.41,-0.01610017889087656,0.1716867469879518,1.0590111642743223,0.02273213191366788,0.06930383395890827,0.05180613485776253,0.003850212997717126,,True,False,1.0,-1.0,-1.0
2019-04-22,2019-04-26,Barcelona,QF,Clay,3,Kei Nishikori,Roberto Carballes Baena,player1,top_10,0.8764007390558989,1.22,1.27,selected,average_proxy,200.0,1.2156,-0.03937007874015752,0.7801801801801801,1.0506190133646311,0.09622055887571879,0.06920890164819662,0.0653527383963507,0.07864647914567799,,True,True,1.0,0.21999999999999997,0.2156
2019-04-22,2019-04-26,Barcelona,QF,Clay,3,Jan Lennard Struff,Rafael Nadal,player1,top_10,0.18523825740318395,10.0,9.4,selected,average_proxy,200.0,9.82,0.06382978723404253,0.09584086799276674,1.0433962264150942,0.08939738941041721,0.8523825740318394,0.8190396876992663,0.02367729372310665,,True,False,1.0,-1.0,-1.0
2019-04-22,2019-04-28,Barcelona,F,Clay,3,Dominic Thiem,Daniil Medvedev,player1,top_10,0.9064614817873049,1.28,1.29,selected,average_proxy,200.0,1.2744,-0.007751937984496138,0.7455268389662029,1.0479166666666666,0.16093464282110204,0.1602706966877503,0.15519451238974136,0.14309883632834847,,True,True,1.0,0.28,0.2744
2019-04-29,2019-05-01,Estoril,R16,Clay,3,Guido Andreozzi,Stefanos Tsitsipas,player1,top_10,0.23902792955957963,4.5,4.97,selected,average_proxy,200.0,4.43,-0.09456740442655931,0.2077464788732394,1.0696798493408664,0.03128145068634022,0.07562568301810835,0.05889372794893766,0.005401834501293453,,True,False,1.0,-1.0,-1.0
2019-04-29,2019-05-02,Munich,R16,Clay,3,Taro Daniel,Guido Pella,player2,other,0.24501049925836804,4.5,4.82,selected,average_proxy,200.0,4.43,-0.06639004149377603,0.2077464788732394,1.0696798493408664,0.03726402038512863,0.10254724666265613,0.08539651171457041,0.0073248033330468665,,True,False,1.0,-1.0,-1.0
2019-04-29,2019-05-04,Estoril,SF,Clay,3,Stefanos Tsitsipas,David Goffin,player1,top_10,0.7909412523065422,1.53,1.52,selected,average_proxy,200.0,1.5194,0.006578947368421018,0.6203473945409429,1.05359477124183,0.17059385776559932,0.21014011602900962,0.20175613875456033,0.09912269624009887,,True,True,1.0,0.53,0.5194000000000001
2019-05-06,2019-05-07,Madrid Masters,R32,Clay,4,Reilly Opelka,Dominic Thiem,player2,top_10,0.2925881497575151,6.0,5.88,selected,average_proxy,200.0,5.9,0.020408163265306145,0.15730337078651685,1.0595238095238095,0.13528477897099828,0.7555288985450908,0.7262700835693394,0.037776444927254536,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-07,Madrid Masters,R32,Clay,4,Roger Federer,Richard Gasquet,player2,top_10,0.98,1.1,1.1,selected,average_proxy,200.0,1.098,0.0,0.8641975308641975,1.051948051948052,0.1158024691358025,0.07800000000000007,0.07604000000000007,0.195,,True,True,1.0,0.10000000000000009,0.09800000000000009
2019-05-06,2019-05-08,Madrid Masters,R32,Clay,4,Felix Auger Aliassime,Rafael Nadal,player2,top_10,0.2270892493362614,5.5,5.29,selected,average_proxy,200.0,5.41,0.03969754253308122,0.1716867469879518,1.0590111642743223,0.055402502348309596,0.24899087134943765,0.2285528389091741,0.01383282618607987,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-08,Madrid Masters,R32,Clay,4,Hugo Dellien,Kei Nishikori,player1,top_10,0.2638053622564897,6.0,5.78,selected,average_proxy,200.0,5.9,0.03806228373702414,0.15730337078651685,1.0595238095238095,0.10650199146997286,0.5828321735389383,0.5564516373132895,0.029141608676946918,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-08,Madrid Masters,R32,Clay,4,Juan Martin del Potro,Laslo Djere,player1,top_10,0.7136937441224965,1.72,1.76,selected,average_proxy,200.0,1.7056,-0.022727272727272707,0.5376344086021505,1.0813953488372094,0.17605933552034603,0.22755323989069398,0.21727604997533012,0.0790115416287132,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Frances Tiafoe,Rafael Nadal,player2,top_10,0.09743027404618687,11.0,10.39,selected,average_proxy,200.0,10.8,0.05871029836381125,0.08713692946058092,1.0432900432900432,0.010293344585605949,0.07173301450805558,0.05224695969881832,0.0017933253627013894,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Stan Wawrinka,Kei Nishikori,player2,top_10,0.6372499025662042,1.72,1.72,selected,average_proxy,200.0,1.7056,0.0,0.549738219895288,1.0575858250276855,0.08751168267091614,0.09606983241387118,0.08689343381691783,0.03335758069926083,,True,True,1.0,0.72,0.7056
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Hubert Hurkacz,Alexander Zverev,player2,top_10,0.3559133490686498,3.2,2.93,selected,average_proxy,200.0,3.156,0.0921501706484642,0.2982456140350877,1.0477941176470589,0.057667735033562095,0.1389227170196794,0.12326252966065876,0.01578667238859993,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Stefanos Tsitsipas,Fernando Verdasco,player1,top_10,0.7882111930422513,1.33,1.35,selected,average_proxy,200.0,1.3234000000000001,-0.014814814814814836,0.7188160676532769,1.0459973463069439,0.06939512538897441,0.04832088674619428,0.04311869287211545,0.03660673238348051,,True,True,1.0,0.33000000000000007,0.32340000000000013
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Fabio Fognini,Dominic Thiem,player2,top_10,0.3728327317022896,3.2,3.17,selected,average_proxy,200.0,3.156,0.009463722397476504,0.2982456140350877,1.0477941176470589,0.07458711766720189,0.19306474144732677,0.17666010125242604,0.02193917516446895,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-09,Madrid Masters,R16,Clay,4,Gael Monfils,Roger Federer,player2,top_10,0.325221610549263,3.5,3.62,selected,average_proxy,200.0,3.45,-0.03314917127071826,0.27083333333333337,1.0549450549450547,0.05438827721592965,0.13827563692242062,0.12201455639495751,0.013827563692242062,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-10,Madrid Masters,QF,Clay,4,Stefanos Tsitsipas,Alexander Zverev,player1,top_10,0.7118636155310849,1.66,1.69,selected,average_proxy,200.0,1.6467999999999998,-0.017751479289940808,0.5699481865284974,1.0569550930996714,0.14191542900258747,0.18169360178160088,0.1722970020565905,0.06882333400818216,,True,True,1.0,0.6599999999999999,0.6467999999999998
2019-05-06,2019-05-10,Madrid Masters,QF,Clay,4,Roger Federer,Dominic Thiem,player1,top_10,0.5289733624024062,2.75,2.83,selected,average_proxy,200.0,2.715,-0.028268551236749095,0.3436754176610979,1.058080808080808,0.18529794474130834,0.45467674660661705,0.4361626789225328,0.06495382094380243,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-10,Madrid Masters,QF,Clay,4,Marin Cilic,Novak Djokovic,player2,top_10,0.1882660400000825,5.5,5.77,selected,average_proxy,200.0,5.41,-0.04679376083188902,0.1716867469879518,1.0590111642743223,0.016579293012130708,0.035463220000453766,0.01851927640044637,0.001970178888914098,,True,False,1.0,-1.0,-1.0
2019-05-06,2019-05-11,Madrid Masters,SF,Clay,4,Stefanos Tsitsipas,Rafael Nadal,player1,top_10,0.185825805596897,7.0,6.45,selected,average_proxy,200.0,6.88,0.0852713178294573,0.13580246913580246,1.051948051948052,0.050023336461094525,0.3007806391782789,0.27848154250665125,0.012532526632428287,,True,True,1.0,6.0,5.88
2019-05-06,2019-05-12,Madrid Masters,F,Clay,4,Stefanos Tsitsipas,Novak Djokovic,player1,top_10,0.531085073633211,3.0,2.85,selected,average_proxy,200.0,2.96,0.05263157894736836,0.3181818181818181,1.0476190476190477,0.21290325545139288,0.593255220899633,0.5720118179543044,0.07415690261245413,,True,False,1.0,-1.0,-1.0
2019-05-13,2019-05-14,Rome Masters,R32,Clay,4,Matteo Berrettini,Alexander Zverev,player1,top_10,0.47229537055908044,2.37,2.35,selected,average_proxy,200.0,2.3426,0.008510638297872353,0.39230769230769225,1.0755356995118723,0.0799876782513882,0.11934002822502066,0.10639913507170184,0.021777377413324934,,True,True,1.0,1.37,1.3426
2019-05-13,2019-05-16,Rome Masters,R32,Clay,4,Taylor Fritz,Kei Nishikori,player1,top_10,0.47430292234847626,3.5,3.47,selected,average_proxy,200.0,3.45,0.008645533141210304,0.2677824267782427,1.0669642857142856,0.20652049557023355,0.660060228219667,0.6363450821022432,0.0660060228219667,,True,False,1.0,-1.0,-1.0
2019-05-13,2019-05-17,Rome Masters,QF,Clay,4,Stefanos Tsitsipas,Roger Federer,player1,top_10,0.7743954191177218,1.66,1.67,selected,average_proxy,200.0,1.6467999999999998,-0.005988023952095856,0.5699481865284974,1.0569550930996714,0.20444723258922437,0.2854963957354182,0.27527437620306416,0.10814257414220386,,True,True,1.0,0.6599999999999999,0.6467999999999998
2019-05-13,2019-05-17,Rome Masters,QF,Clay,4,Kei Nishikori,Diego Schwartzman,player2,top_10,0.7099535942968718,1.53,1.58,selected,average_proxy,200.0,1.5194,-0.03164556962025322,0.6203473945409429,1.05359477124183,0.08960619975592887,0.08622899927421385,0.07870349117466702,0.04067405626142162,,True,False,1.0,-1.0,-1.0
2019-05-13,2019-05-18,Rome Masters,SF,Clay,4,Stefanos Tsitsipas,Rafael Nadal,player1,top_10,0.3506875674527021,4.0,4.2,selected,average_proxy,200.0,3.94,-0.04761904761904767,0.23809523809523808,1.05,0.112592329357464,0.4027502698108083,0.38170901576364624,0.033562522484234025,,True,False,1.0,-1.0,-1.0
2019-05-20,2019-05-22,Geneva,R16,Clay,3,Damir Dzumhur,Stan Wawrinka,player1,other,0.29073969943326844,3.75,3.86,selected,average_proxy,200.0,3.695,-0.02849740932642486,0.25,1.0666666666666667,0.04073969943326844,0.09027387287475674,0.07428318940592693,0.008206715715886976,,True,True,1.0,2.75,2.695
2019-05-20,2019-05-23,Geneva,QF,Clay,3,Hugo Dellien,Alexander Zverev,player1,top_10,0.2669611041507546,5.5,5.07,selected,average_proxy,200.0,5.41,0.08481262327416172,0.1716867469879518,1.0590111642743223,0.09527435716280278,0.46828607282915014,0.4442595734555824,0.026015892934952784,,True,False,1.0,-1.0,-1.0
2019-05-20,2019-05-24,Geneva,SF,Clay,3,Federico Delbonis,Alexander Zverev,player1,top_10,0.48781439816246375,3.0,2.87,selected,average_proxy,200.0,2.96,0.04529616724738683,0.3181818181818181,1.0476190476190477,0.16963257998064563,0.46344319448739124,0.44393061856089266,0.057930399310923905,,True,False,1.0,-1.0,-1.0
2019-05-20,2019-05-25,Geneva,F,Clay,3,Alexander Zverev,Nicolas Jarry,player1,top_10,0.8956761267007055,1.44,1.45,selected,average_proxy,200.0,1.4312,-0.006896551724137945,0.6563245823389022,1.058080808080808,0.23935154436180328,0.2897736224490159,0.28189167253404973,0.1646441036642136,,True,True,1.0,0.43999999999999995,0.4312
2019-05-27,2019-05-27,Roland Garros,R128,Clay,5,Hubert Hurkacz,Novak Djokovic,player2,top_10,0.21793342518876013,15.0,13.12,selected,average_proxy,200.0,14.719999999999999,0.14329268292682928,0.06425452276980662,1.0375404530744337,0.15367890241895352,2.269001377831402,2.207980018778549,0.04051788174698932,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-27,Roland Garros,R128,Clay,5,Tommy Paul,Dominic Thiem,player2,top_10,0.08728428380161402,19.0,16.85,selected,average_proxy,200.0,18.64,0.12759643916913932,0.050949050949050945,1.0330237358101135,0.03633523285256307,0.6584013922306663,0.6269790500620852,0.009144463780981476,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-27,Roland Garros,R128,Clay,5,Mischa Zverev,Richard Gasquet,player2,other,0.1591943360738165,6.5,6.3,selected,average_proxy,200.0,6.39,0.031746031746031855,0.14586070959264127,1.0547470547470548,0.013333626481175226,0.034763184479807197,0.017251807511687423,0.0015801447490821454,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-27,Roland Garros,R128,Clay,5,Yannick Hanfmann,Rafael Nadal,player2,top_10,0.04205650820824314,29.0,24.63,selected,average_proxy,200.0,28.439999999999998,0.17742590336987418,0.03349441759706715,1.0295076342425804,0.008562090611175986,0.21963873803905098,0.1960870934424348,0.0019610601610629552,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-28,Roland Garros,R128,Clay,5,Juan Martin del Potro,Nicolas Jarry,player1,top_10,0.8088000349077358,1.3,1.27,selected,average_proxy,200.0,1.294,0.023622047244094446,0.7291666666666667,1.0549450549450547,0.07963336824106904,0.05144004538005653,0.046587245170610136,0.04286670448338044,,True,True,1.0,0.30000000000000004,0.29400000000000004
2019-05-27,2019-05-29,Roland Garros,R64,Clay,5,Jo-Wilfried Tsonga,Kei Nishikori,player1,top_10,0.3477648935702702,3.4,3.23,selected,average_proxy,200.0,3.352,0.05263157894736836,0.28118393234672306,1.0459973463069439,0.06658096122354712,0.1824006381389186,0.16570792324754557,0.01900006647280402,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-29,Roland Garros,R64,Clay,5,Yannick Maden,Rafael Nadal,player1,top_10,0.061763355645007914,41.0,28.49,selected,average_proxy,200.0,40.2,0.4391014391014392,0.023856006856816343,1.022394235918407,0.037907348788191575,1.5322975814453244,1.4828868969293183,0.009576859884033277,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-30,Roland Garros,R64,Clay,5,Radu Albot,Jan Lennard Struff,player1,other,0.32790154626975226,3.2,3.05,selected,average_proxy,200.0,3.156,0.049180327868852514,0.2982456140350877,1.0477941176470589,0.02965593223466456,0.04928494806320738,0.03485728002733823,0.005600562279909929,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-30,Roland Garros,R64,Clay,5,Mikael Ymer,Alexander Zverev,player1,top_10,0.23847717281205158,5.5,6.25,selected,average_proxy,200.0,5.41,-0.12,0.1716867469879518,1.0590111642743223,0.06679042582409978,0.31162445046628373,0.29016150491319914,0.017312469470349097,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-30,Roland Garros,R64,Clay,5,Alexander Bublik,Dominic Thiem,player2,top_10,0.09038534880778526,19.0,18.07,selected,average_proxy,200.0,18.64,0.051466519092418395,0.050949050949050945,1.0330237358101135,0.039436297858734315,0.7173216273479199,0.6847829017771172,0.009962800379832222,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-30,Roland Garros,R64,Clay,5,Yoshihito Nishioka,Juan Martin del Potro,player1,top_10,0.13442271817874335,8.0,8.44,selected,average_proxy,200.0,7.859999999999999,-0.05213270142180093,0.11894273127753305,1.0509259259259258,0.015479986901210302,0.0753817454299468,0.05656256488492273,0.0026922051939266716,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-31,Roland Garros,R32,Clay,5,Casper Ruud,Roger Federer,player1,top_10,0.1854402822156741,6.5,6.4,selected,average_proxy,200.0,6.39,0.015625,0.14586070959264127,1.0547470547470548,0.03957957262303283,0.2053618344018816,0.18496340335815742,0.009334628836449164,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-05-31,Roland Garros,R32,Clay,5,Kei Nishikori,Laslo Djere,player1,top_10,0.8371696815200517,1.3,1.3,selected,average_proxy,200.0,1.294,0.0,0.7291666666666667,1.0549450549450547,0.10800301485338493,0.08832058597606718,0.0832975678869469,0.0736004883133893,,True,True,1.0,0.30000000000000004,0.29400000000000004
2019-05-27,2019-06-01,Roland Garros,R32,Clay,5,Stefanos Tsitsipas,Filip Krajinovic,player1,top_10,0.98,1.16,1.17,selected,average_proxy,200.0,1.1567999999999998,-0.008547008547008517,0.8116883116883117,1.0620689655172415,0.1683116883116883,0.1367999999999999,0.1336639999999998,0.21374999999999994,,True,True,1.0,0.15999999999999992,0.15679999999999983
2019-05-27,2019-06-03,Roland Garros,R16,Clay,5,Alexander Zverev,Fabio Fognini,player1,top_10,0.5637744261047714,2.1,2.04,selected,average_proxy,200.0,2.0780000000000003,0.02941176470588247,0.450261780104712,1.0575858250276855,0.11351264600005934,0.18392629482001988,0.17152325744571506,0.04180143064091361,,True,True,1.0,1.1,1.0780000000000003
2019-05-27,2019-06-03,Roland Garros,R16,Clay,5,Karen Khachanov,Juan Martin del Potro,player1,top_10,0.4124575985373279,2.75,2.79,selected,average_proxy,200.0,2.715,-0.014336917562724039,0.3436754176610979,1.058080808080808,0.06878218087623,0.13425839597765166,0.11982238002884515,0.019179770853950236,,True,True,1.0,1.75,1.7149999999999999
2019-05-27,2019-06-04,Roland Garros,QF,Clay,5,Stan Wawrinka,Roger Federer,player2,top_10,0.3332465627705301,3.2,3.08,selected,average_proxy,200.0,3.156,0.038961038961039085,0.2982456140350877,1.0477941176470589,0.035000948735442405,0.06638900086569643,0.051726152103793055,0.00754420464382914,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-06-06,Roland Garros,QF,Clay,5,Alexander Zverev,Novak Djokovic,player2,top_10,0.16366255328530233,7.0,6.6,selected,average_proxy,200.0,6.88,0.06060606060606055,0.13580246913580246,1.051948051948052,0.027860084149499864,0.14563787299711628,0.12599836660288,0.006068244708213179,,True,False,1.0,-1.0,-1.0
2019-05-27,2019-06-09,Roland Garros,F,Clay,5,Rafael Nadal,Dominic Thiem,player1,top_10,0.9021003339200526,1.2,1.21,selected,average_proxy,200.0,1.196,-0.008264462809917328,0.7983193277310925,1.043859649122807,0.10378100618896013,0.08252040070406311,0.07891199936838289,0.1031505008800789,,True,True,1.0,0.19999999999999996,0.19599999999999995
2019-06-10,2019-06-13,s Hertogenbosch,R16,Grass,3,Nicolas Jarry,Stefanos Tsitsipas,player1,top_10,0.3527227084476713,4.5,4.53,selected,average_proxy,200.0,4.43,-0.0066225165562914245,0.2077464788732394,1.0696798493408664,0.14497622957443188,0.5872521880145208,0.5625615984231837,0.04194658485818006,,True,True,1.0,3.5,3.4299999999999997
2019-06-17,2019-06-17,Queen's Club,R32,Grass,3,Kevin Anderson,Cameron Norrie,player1,top_10,0.886630576522186,1.33,1.36,selected,average_proxy,200.0,1.3234000000000001,-0.022058823529411797,0.7096069868995633,1.059572006940428,0.17702358962262277,0.17921866677450748,0.1733669049694611,0.13577171725341472,,True,True,1.0,0.33000000000000007,0.32340000000000013
2019-06-17,2019-06-17,Halle,R32,Grass,3,Robin Haase,Alexander Zverev,player1,top_10,0.4613470850446356,5.0,5.2,selected,average_proxy,200.0,4.92,-0.03846153846153855,0.1883116883116883,1.0620689655172415,0.2730353967329473,1.3067354252231782,1.269827658419607,0.08167096407644864,,True,False,1.0,-1.0,-1.0
2019-06-17,2019-06-19,Halle,R16,Grass,3,Karen Khachanov,Jan Lennard Struff,player2,top_10,0.5590607571743953,1.9,1.94,selected,average_proxy,200.0,1.882,-0.020618556701030966,0.4864864864864864,1.0818713450292399,0.07257427068790889,0.06221543863135104,0.052152345002211886,0.017282066286486403,,True,True,1.0,0.8999999999999999,0.8819999999999999
2019-06-17,2019-06-20,Queen's Club,R32,Grass,3,Kyle Edmund,Stefanos Tsitsipas,player1,top_10,0.48544028373465087,3.0,3.14,selected,average_proxy,200.0,2.96,-0.04458598726114649,0.3119266055045871,1.0686274509803921,0.17351367823006375,0.4563208512039526,0.4369032398545666,0.057040106400494076,,True,False,1.0,-1.0,-1.0
2019-06-17,2019-06-20,Queen's Club,R16,Grass,3,Kevin Anderson,Gilles Simon,player2,top_10,0.8787093965109265,1.33,1.34,selected,average_proxy,200.0,1.3234000000000001,-0.007462686567164201,0.7096069868995633,1.059572006940428,0.16910240961136325,0.1686834973595323,0.16288401534256025,0.12779052830267595,,True,False,1.0,-1.0,-1.0
2019-06-17,2019-06-20,Queen's Club,R16,Grass,3,Jeremy Chardy,Stefanos Tsitsipas,player2,top_10,0.40022594017286395,3.5,3.65,selected,average_proxy,200.0,3.45,-0.041095890410958846,0.2677824267782427,1.0669642857142856,0.13244351339462124,0.40079079060502376,0.38077949359638064,0.04007907906050238,,True,False,1.0,-1.0,-1.0
2019-06-17,2019-06-20,Halle,R16,Grass,3,Steve Johnson,Alexander Zverev,player1,top_10,0.42408554257113784,2.5,2.62,selected,average_proxy,200.0,2.4699999999999998,-0.04580152671755733,0.375,1.0666666666666667,0.04908554257113784,0.0602138564278446,0.04749129015071041,0.010035642737974101,,True,False,1.0,-1.0,-1.0
2019-06-17,2019-06-20,Halle,R16,Grass,3,Jo-Wilfried Tsonga,Roger Federer,player1,top_10,0.21267617042825263,5.0,4.97,selected,average_proxy,200.0,4.92,0.006036217303823088,0.1883116883116883,1.0620689655172415,0.024364482116564334,0.0633808521412631,0.04636675850700289,0.003961303258828944,,True,False,1.0,-1.0,-1.0
2019-06-17,2019-06-22,Halle,SF,Grass,3,Pierre Hugues Herbert,Roger Federer,player2,top_10,0.14666977534725933,8.0,8.24,selected,average_proxy,200.0,7.859999999999999,-0.029126213592232997,0.11894273127753305,1.0509259259259258,0.027727044069726287,0.17335820277807457,0.15282443422945835,0.006191364384931235,,True,False,1.0,-1.0,-1.0
