bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,rule,rule_size
61,44,0.7213114754098361,61.0,14.340000000000003,0.2350819672131148,13.713200000000002,0.22480655737704922,-3.0,1.7040983606557374,0.6592509846445234,0.09950212388156002,-0.00824549855558411,0.32786885245901637,0.04219234016249088,model_type=top_10 & tournament_importance=4 & odds_bucket=1.5-2,3
43,32,0.7441860465116279,43.0,10.07,0.23418604651162792,9.648600000000002,0.22438604651162794,-2.62,1.6548837209302318,0.6752041624953922,0.100735150597897,-0.01302014663877775,0.2558139534883721,0.04265827470618087,tournament_importance=4 & odds_bucket=1.5-2 & probability_bucket=60-75%,3
45,31,0.6888888888888889,45.0,10.49,0.2331111111111111,10.000200000000003,0.22222666666666674,-2.8899999999999997,1.9704444444444442,0.7053126959584055,0.08611571769045716,-0.011844460657939789,0.0,0.05877119217569997,round=R16 & edge_bucket=7.5-10% & clv_bucket=-5-0%,3
35,26,0.7428571428571429,35.0,8.120000000000001,0.23200000000000004,7.777600000000003,0.22221714285714295,-2.0,1.6625714285714286,0.6637667352758176,0.09213856890608761,0.011746688382976543,1.0,0.03772537779305397,odds_bucket=1.5-2 & probability_bucket=60-75% & clv_bucket=0-2.5%,3
45,15,0.3333333333333333,45.0,10.7,0.23777777777777775,9.886000000000001,0.2196888888888889,-9.8,3.9868888888888887,0.30881061488461714,0.06568719902020004,0.01184619363256087,0.6,0.017714791532611372,surface=Grass & odds_bucket=3-5 & probability_bucket=25-40%,3
44,33,0.75,44.0,9.959999999999999,0.22636363636363635,9.540799999999999,0.2168363636363636,-5.09,1.8111363636363635,0.7483002732188332,0.0879043452307503,0.0031651566544370503,0.4090909090909091,0.06262480601117823,tournament_importance=4 & round=R32 & edge_bucket=7.5-10%,3
126,10,0.07936507936507936,126.0,30.0,0.23809523809523808,27.080000000000005,0.21492063492063496,-30.0,17.015873015873016,0.11200088462904545,0.04727104674792397,0.5701006934353013,0.8015873015873016,0.011999688166063461,odds_bucket=10+ & probability_bucket=0-25%,2
57,27,0.47368421052631576,57.0,13.009999999999998,0.2282456140350877,12.1498,0.2131543859649123,-6.0,3.608245614035088,0.4560929405711265,0.07647947752349733,0.007808833433869662,0.45614035087719296,0.031168907710603527,surface=Grass & round=R16,2
71,32,0.4507042253521127,71.0,16.1,0.22676056338028172,14.997999999999998,0.21123943661971828,-8.82,3.2167605633802814,0.3980169172988941,0.049421650774911306,0.02002184209877788,0.6619718309859155,0.014880806710905399,model_type=other & surface=Clay & tournament_importance=3,3
51,36,0.7058823529411765,51.0,11.28,0.22117647058823528,10.7544,0.21087058823529412,-2.4800000000000004,1.7354901960784312,0.6389536853936493,0.09021573697926817,-0.0021700926143110137,0.4117647058823529,0.035628710777166894,round=R16 & odds_bucket=1.5-2,2
43,11,0.2558139534883721,43.0,9.829999999999998,0.22860465116279066,8.993400000000001,0.20914883720930236,-13.3,4.879302325581396,0.2412211783499058,0.022708346464290957,0.006059434704588248,0.6046511627906976,0.0037930598873430975,tournament_importance=4 & round=R64 & edge_bucket=<=3%,3
52,32,0.6153846153846154,52.0,11.45,0.2201923076923077,10.821000000000003,0.2080961538461539,-4.17,2.6353846153846163,0.5879824691438,0.08455197171508275,0.0026928704000334512,0.38461538461538464,0.043503862895392584,surface=Hard & round=R16 & edge_bucket=7.5-10%,3
53,20,0.37735849056603776,53.0,11.809999999999999,0.22283018867924526,10.913799999999998,0.2059207547169811,-9.0,3.248867924528301,0.33333363956391737,0.03588878884231106,0.014454853952674216,0.6981132075471698,0.007123497613295585,model_type=other & round=R16 & probability_bucket=25-40%,3
54,17,0.3148148148148148,54.0,12.100000000000001,0.2240740740740741,11.118,0.2058888888888889,-9.0,4.101481481481481,0.31427174509018163,0.07331897346808834,0.011958926533524707,0.5925925925925926,0.02005760541033518,model_type=top_10 & surface=Grass & probability_bucket=25-40%,3
74,23,0.3108108108108108,74.0,16.510000000000005,0.2231081081081082,15.1598,0.20486216216216216,-8.65,3.9590540540540538,0.2762924060334488,0.031249739015188287,0.021679479114608203,0.7162162162162162,0.006163695419111351,model_type=other & tournament_importance=3 & odds_bucket=3-5,3
36,35,0.9722222222222222,36.0,7.519999999999999,0.20888888888888885,7.3496,0.20415555555555553,-1.0,1.2477777777777779,0.8710996530713672,0.10427977208411826,-0.00266513196851395,0.25,0.09129334392692044,tournament_importance=3 & round=R32 & probability_bucket=75-100%,3
44,7,0.1590909090909091,44.0,9.829999999999998,0.22340909090909086,8.893399999999996,0.20212272727272718,-12.0,10.230681818181818,0.15732543732295773,0.039221788279958474,0.13492058235009957,1.0,0.009439063788661052,round=R32 & probability_bucket=0-25% & clv_bucket=5%+,3
78,55,0.7051282051282052,78.0,16.35,0.20961538461538462,15.563000000000002,0.19952564102564105,-3.379999999999999,1.7311538461538463,0.6429177935529237,0.09245877835743899,0.0036618314851410184,0.5128205128205128,0.0376236183931467,tournament_importance=3 & odds_bucket=1.5-2,2
39,18,0.46153846153846156,39.0,8.27,0.21205128205128204,7.6846,0.19704102564102563,-3.0,2.6882051282051282,0.43965352176319766,0.07864441613688342,0.0019697500052699747,0.5384615384615384,0.02242799693967379,surface=Clay & tournament_importance=4 & probability_bucket=40-50%,3
46,9,0.1956521739130435,46.0,10.0,0.21739130434782608,9.060000000000002,0.19695652173913047,-17.0,6.565217391304348,0.20129989999461098,0.05269349934031994,-0.023144544123084372,0.0,0.013239959696053077,model_type=top_10 & odds_bucket=5-10 & clv_bucket=-5-0%,3
38,27,0.7105263157894737,38.0,7.73,0.20342105263157895,7.355400000000001,0.19356315789473688,-4.09,1.712631578947368,0.61881913891017,0.06095021150520514,-0.003228470130246881,0.3684210526315789,0.0185365263482895,surface=Hard & odds_bucket=1.5-2 & edge_bucket=5-7.5%,3
74,6,0.08108108108108109,74.0,16.0,0.21621621621621623,14.320000000000007,0.19351351351351362,-17.0,16.513513513513512,0.11835905059618361,0.051864697091480394,0.5164759900172383,0.7567567567567568,0.013254152948794408,surface=Hard & odds_bucket=10+,2
74,6,0.08108108108108109,74.0,16.0,0.21621621621621623,14.320000000000007,0.19351351351351362,-17.0,16.513513513513512,0.11835905059618361,0.051864697091480394,0.5164759900172383,0.7567567567567568,0.013254152948794408,surface=Hard & odds_bucket=10+ & probability_bucket=0-25%,3
51,36,0.7058823529411765,51.0,10.080000000000002,0.19764705882352945,9.578400000000002,0.1878117647058824,-3.709999999999999,1.726666666666667,0.6452158969597616,0.09406524554866214,0.003036980163594082,0.5294117647058824,0.03831707223496496,surface=Hard & tournament_importance=3 & odds_bucket=1.5-2,3
119,77,0.6470588235294118,119.0,23.659999999999997,0.19882352941176468,22.346799999999998,0.18778823529411764,-11.050000000000008,2.2916806722689076,0.672026891272056,0.08641420227845521,-0.0006291346063814126,0.37815126050420167,0.05167039230501843,tournament_importance=4 & edge_bucket=7.5-10%,2
40,7,0.175,40.0,8.329999999999998,0.20824999999999996,7.503399999999999,0.18758499999999997,-12.0,13.491499999999998,0.14133196694180036,0.03917864685959549,0.1324331404869009,1.0,0.009455640653655895,surface=Clay & probability_bucket=0-25% & clv_bucket=5%+,3
36,10,0.2777777777777778,36.0,7.4,0.20555555555555557,6.731999999999999,0.18699999999999997,-11.6,4.623888888888889,0.3405064899088909,0.1271714694145551,0.017620734016221558,0.6666666666666666,0.037100456599676895,tournament_importance=3 & probability_bucket=25-40% & edge_bucket=10%+,3
63,10,0.15873015873015872,63.0,13.0,0.20634920634920634,11.680000000000001,0.18539682539682542,-18.5,6.978571428571429,0.1865714733193779,0.03626063863802063,0.013550676008774408,1.0,0.008259571428209884,probability_bucket=0-25% & clv_bucket=0-2.5%,2
49,22,0.4489795918367347,49.0,9.809999999999999,0.20020408163265305,9.073799999999997,0.18517959183673463,-14.180000000000001,3.6663265306122446,0.4485775515627499,0.06270073640794299,0.011465224400434461,1.0,0.03525256010674458,round=R64 & clv_bucket=0-2.5%,2
115,74,0.6434782608695652,115.0,22.519999999999996,0.1958260869565217,21.249599999999997,0.18477913043478258,-10.810000000000006,2.3084347826086953,0.6731008347624212,0.08653412223991962,-0.0002899942818940858,0.391304347826087,0.05221349104779674,model_type=top_10 & tournament_importance=4 & edge_bucket=7.5-10%,3
122,73,0.5983606557377049,122.0,23.96,0.19639344262295083,22.5008,0.18443278688524592,-10.280000000000001,2.663606557377049,0.6505912212315477,0.14275069594829837,0.0002988825859837595,0.4098360655737705,0.08187156952097467,surface=Hard & tournament_importance=3 & edge_bucket=10%+,3
119,20,0.16806722689075632,119.0,24.33,0.20445378151260502,21.863400000000006,0.18372605042016812,-18.5,7.366806722689075,0.1860920593238906,0.041367208309175,0.008767079416577278,0.5882352941176471,0.00979995801744704,tournament_importance=4 & probability_bucket=0-25%,2
46,32,0.6956521739130435,46.0,8.88,0.1930434782608696,8.4224,0.18309565217391305,-4.470000000000001,1.7267391304347826,0.6147723142967175,0.06128492854237754,-0.005836198994010145,0.32608695652173914,0.01869475096000735,model_type=top_10 & odds_bucket=1.5-2 & edge_bucket=5-7.5%,3
43,30,0.6976744186046512,43.0,8.07,0.18767441860465117,7.648600000000002,0.1778744186046512,-3.0,1.6979069767441861,0.6626957287948141,0.1008368395572875,-0.01675892411222992,0.0,0.04344062956645319,tournament_importance=4 & odds_bucket=1.5-2 & clv_bucket=-5-0%,3
86,57,0.6627906976744186,86.0,16.16,0.18790697674418605,15.256800000000002,0.17740465116279072,-8.740000000000004,2.8652325581395344,0.6794815097310075,0.08640914903324684,0.00978243450519763,0.5232558139534884,0.06300561239714049,model_type=top_10 & surface=Clay & edge_bucket=7.5-10%,3
30,12,0.4,30.0,5.78,0.19266666666666668,5.304399999999999,0.17681333333333332,-4.0,3.1043333333333334,0.3630141843974241,0.03936348673470694,0.014651162137891065,1.0,0.008307749396373664,model_type=other & edge_bucket=3-5% & clv_bucket=0-2.5%,3
40,23,0.575,40.0,7.540000000000002,0.18850000000000006,7.049199999999999,0.17622999999999997,-9.0,2.9385000000000003,0.5701547922051772,0.07835043468459915,-0.007199955658273383,0.275,0.053470022605540436,tournament_importance=5 & round=QF,2
40,23,0.575,40.0,7.540000000000002,0.18850000000000006,7.049199999999999,0.17622999999999997,-9.0,2.9385000000000003,0.5701547922051772,0.07835043468459915,-0.007199955658273383,0.275,0.053470022605540436,model_type=top_10 & tournament_importance=5 & round=QF,3
33,10,0.30303030303030304,33.0,6.4,0.19393939393939394,5.811999999999999,0.1761212121212121,-6.0,4.554848484848485,0.2475366989532347,0.023621441064370384,0.037040327465068294,0.7878787878787878,0.0038906050081886265,model_type=other & round=R16 & edge_bucket=<=3%,3
34,8,0.23529411764705882,34.0,6.59,0.1938235294117647,5.9382,0.1746529411764706,-10.0,4.690294117647059,0.29653318166919596,0.03821737714190804,0.0149298088919706,0.6470588235294118,0.009813039652509317,tournament_importance=4 & round=R32 & edge_bucket=3-5%,3
33,16,0.48484848484848486,33.0,6.210000000000002,0.18818181818181823,5.745799999999999,0.1741151515151515,-4.529999999999999,2.4057575757575758,0.4419420843392486,0.04200667738764212,-0.016449143365027143,0.0,0.009937219367582798,probability_bucket=40-50% & edge_bucket=3-5% & clv_bucket=-5-0%,3
70,51,0.7285714285714285,70.0,12.7,0.1814285714285714,12.066,0.1723714285714286,-5.890000000000001,1.910285714285714,0.719071647714251,0.08642747150501029,-0.011468530896680533,0.0,0.05983223484054618,tournament_importance=3 & edge_bucket=7.5-10% & clv_bucket=-5-0%,3
50,23,0.46,50.0,9.27,0.18539999999999998,8.544600000000003,0.17089200000000004,-6.95,3.1161999999999996,0.4954663762554397,0.0728818024690589,0.003266610440346139,0.48,0.03248840283121675,surface=Clay & tournament_importance=4 & round=R16,3
44,13,0.29545454545454547,44.0,8.29,0.1884090909090909,7.504200000000001,0.17055,-7.0,4.064318181818182,0.26296235555594366,0.02429629031913816,0.07624719483057783,1.0,0.004143718623202988,odds_bucket=3-5 & edge_bucket=<=3% & clv_bucket=5%+,3
40,19,0.475,40.0,7.37,0.18425,6.802599999999999,0.17006499999999997,-5.3,2.457,0.4492331337980667,0.06049852770278437,-0.014607074927472352,0.0,0.016423678146394866,odds_bucket=2-3 & edge_bucket=5-7.5% & clv_bucket=-5-0%,3
38,36,0.9473684210526315,38.0,6.620000000000001,0.1742105263157895,6.447600000000001,0.16967368421052634,-1.62,1.2468421052631578,0.869908118256641,0.09997967862339223,0.01425313132289889,1.0,0.09118045135296611,round=R32 & probability_bucket=75-100% & clv_bucket=0-2.5%,3
43,19,0.4418604651162791,43.0,7.93,0.18441860465116278,7.291399999999999,0.1695674418604651,-6.99,3.487209302325582,0.4541581072495624,0.07689502618464895,0.014084721613180492,0.5116279069767442,0.030956602000499198,surface=Grass & tournament_importance=3 & round=R16,3
46,21,0.45652173913043476,46.0,8.35,0.18152173913043476,7.683,0.16702173913043478,-6.0,2.802391304347826,0.44493288914260315,0.09563859583801877,0.0005482177919633461,0.5,0.028628753289197915,model_type=top_10 & round=R16 & probability_bucket=40-50%,3
34,24,0.7058823529411765,34.0,5.9700000000000015,0.17558823529411768,5.6506000000000025,0.1661941176470589,-2.38,1.6752941176470588,0.6716839388912985,0.10454564515329214,-0.006939920401465985,0.29411764705882354,0.044194848771833606,round=R16 & odds_bucket=1.5-2 & probability_bucket=60-75%,3
51,13,0.2549019607843137,51.0,9.32,0.18274509803921568,8.3736,0.16418823529411763,-12.17,4.6478431372549025,0.23397599280089212,0.029732847061757526,0.01894655112669415,0.6274509803921569,0.005732014094467671,tournament_importance=3 & odds_bucket=3-5 & probability_bucket=0-25%,3
43,3,0.06976744186046512,43.0,8.0,0.18604651162790697,7.040000000000003,0.1637209302325582,-27.0,16.837209302325583,0.08117058240347108,0.016405464348524638,0.7925936689716526,0.8604651162790697,0.0037106970081045533,model_type=top_10 & odds_bucket=10+ & edge_bucket=<=3%,3
40,23,0.575,40.0,6.940000000000001,0.17350000000000004,6.461200000000001,0.16153,-3.0,2.11575,0.545352053394424,0.09107111290002354,0.01110880922143096,1.0,0.03066692811710777,model_type=top_10 & probability_bucket=50-60% & clv_bucket=0-2.5%,3
93,61,0.6559139784946236,93.0,15.940000000000001,0.1713978494623656,14.9812,0.16108817204301074,-10.99,2.7845161290322586,0.6769695304295308,0.08666035778982954,0.00882520265136228,0.5053763440860215,0.06108518420498719,surface=Clay & edge_bucket=7.5-10%,2
82,21,0.25609756097560976,82.0,14.71,0.17939024390243904,13.195799999999998,0.16092439024390243,-10.1,4.759756097560975,0.3395366073169226,0.1310502150556642,0.0022267844756897795,0.5487804878048781,0.038150187638765716,probability_bucket=25-40% & edge_bucket=10%+,2
82,21,0.25609756097560976,82.0,14.71,0.17939024390243904,13.195799999999998,0.16092439024390243,-10.1,4.759756097560975,0.3395366073169226,0.1310502150556642,0.0022267844756897795,0.5487804878048781,0.038150187638765716,model_type=top_10 & probability_bucket=25-40% & edge_bucket=10%+,3
85,28,0.32941176470588235,85.0,15.079999999999995,0.1774117647058823,13.6384,0.16045176470588235,-15.380000000000006,6.460705882352941,0.394496947823273,0.06902940809032863,0.35693615195894035,0.5529411764705883,0.033399210948521336,model_type=top_10 & surface=Hard & round=R64,3
41,38,0.926829268292683,41.0,6.759999999999999,0.16487804878048778,6.5648,0.1601170731707317,-1.0,1.2695121951219512,0.8543977215747635,0.09974833686093693,-0.004151192864001047,0.24390243902439024,0.08347968309290406,tournament_importance=3 & round=R32 & odds_bucket=1-1.5,3
48,29,0.6041666666666666,48.0,8.11,0.16895833333333332,7.567800000000001,0.1576625,-8.54,2.593125,0.5478547260564007,0.06490295967071212,-0.016808362751492736,0.0,0.02515186418521324,round=R16 & edge_bucket=5-7.5% & clv_bucket=-5-0%,3
47,11,0.23404255319148937,47.0,8.270000000000001,0.17595744680851066,7.384600000000001,0.15711914893617024,-14.35,5.802553191489363,0.21398131482992358,0.02145267995537967,0.01228462806264985,1.0,0.003622144450232326,edge_bucket=<=3% & clv_bucket=0-2.5%,2
58,18,0.3103448275862069,58.0,10.110000000000001,0.17431034482758623,9.1078,0.1570310344827586,-8.5,3.887758620689655,0.3109498322524881,0.057470076649903806,0.07891215979783114,1.0,0.014807677947077913,tournament_importance=3 & probability_bucket=25-40% & clv_bucket=5%+,3
47,34,0.723404255319149,47.0,7.76,0.1651063829787234,7.344800000000001,0.15627234042553192,-3.0,1.6540425531914886,0.6848419355950184,0.09990083762012147,0.011662434744879652,1.0,0.04102301215295791,model_type=top_10 & probability_bucket=60-75% & clv_bucket=0-2.5%,3
33,24,0.7272727272727273,33.0,5.380000000000001,0.16303030303030305,5.092400000000001,0.15431515151515154,-2.3200000000000003,1.6003030303030303,0.6838082500409235,0.08719035989114353,0.011036573470063017,1.0,0.0358538946540725,surface=Hard & probability_bucket=60-75% & clv_bucket=0-2.5%,3
41,13,0.3170731707317073,41.0,7.0,0.17073170731707318,6.299999999999999,0.15365853658536582,-9.8,3.933902439024391,0.32668768916123225,0.0800239393849751,0.020918024493298548,0.6829268292682927,0.022664496193447316,surface=Grass & tournament_importance=3 & odds_bucket=3-5,3
76,35,0.4605263157894737,76.0,12.739999999999998,0.1676315789473684,11.665199999999997,0.15348947368421048,-8.7,2.5556578947368425,0.4417778284231508,0.06868648305716331,0.004012072357784607,0.5263157894736842,0.01933884138131392,tournament_importance=4 & odds_bucket=2-3 & probability_bucket=40-50%,3
54,39,0.7222222222222222,54.0,8.700000000000001,0.16111111111111112,8.226000000000003,0.15233333333333338,-4.0,1.6444444444444442,0.6830879357162742,0.09551491303072356,0.011932032865528379,1.0,0.038732161754717574,probability_bucket=60-75% & clv_bucket=0-2.5%,2
46,31,0.6739130434782609,46.0,7.430000000000001,0.1615217391304348,6.981400000000001,0.15176956521739132,-2.4800000000000004,1.7317391304347824,0.6427544578996273,0.09300853438019781,-0.0034166687600024753,0.3695652173913043,0.037231074182855116,model_type=top_10 & round=R16 & odds_bucket=1.5-2,3
95,43,0.45263157894736844,95.0,15.649999999999999,0.16473684210526315,14.297,0.15049473684210526,-8.120000000000001,2.612315789473684,0.4353676424106242,0.06870507083783277,0.00801191078760017,0.5473684210526316,0.019866549909418538,round=R16 & odds_bucket=2-3,2
69,30,0.43478260869565216,69.0,11.36,0.1646376811594203,10.352799999999998,0.1500405797101449,-7.6,2.775797101449275,0.44113376681898064,0.09094676168323029,0.005793823114775836,0.5942028985507246,0.028085361248131227,model_type=top_10 & tournament_importance=4 & probability_bucket=40-50%,3
61,55,0.9016393442622951,61.0,9.449999999999998,0.1549180327868852,9.141000000000002,0.14985245901639346,-1.0,1.2773770491803278,0.8478050903746825,0.0992887868649269,-0.0050044310196393806,0.29508196721311475,0.0788685044223396,surface=Hard & round=R16 & odds_bucket=1-1.5,3
121,82,0.6776859504132231,121.0,19.21,0.1587603305785124,18.0458,0.1491388429752066,-5.09,1.7268595041322312,0.6475918319845567,0.09503995567573215,-0.0026161365792910746,0.4049586776859504,0.0389891581185844,surface=Hard & odds_bucket=1.5-2,2
54,28,0.5185185185185185,54.0,8.72,0.1614814814814815,8.025599999999999,0.1486222222222222,-15.04,4.262777777777777,0.6252391506325172,0.13901752904169645,-0.0005558008916407257,0.3148148148148148,0.08304719894655649,surface=Hard & tournament_importance=5 & edge_bucket=10%+,3
31,21,0.6774193548387096,31.0,4.880000000000001,0.1574193548387097,4.582400000000002,0.14781935483870973,-2.8199999999999994,1.7345161290322577,0.6374584329500717,0.08806887059694567,-0.0029619545245615033,0.41935483870967744,0.03389425709939337,surface=Hard & odds_bucket=1.5-2 & edge_bucket=7.5-10%,3
47,34,0.723404255319149,47.0,7.289999999999999,0.1551063829787234,6.8842000000000025,0.14647234042553198,-1.8800000000000001,1.6225531914893618,0.6854121309327244,0.09629186084270096,-0.004422024266437141,0.3829787234042553,0.03986978082628838,round=R16 & probability_bucket=60-75%,2
32,29,0.90625,32.0,4.789999999999999,0.14968749999999997,4.634199999999999,0.14481874999999997,-3.0,1.270625,0.8491628487325689,0.0941145494216725,0.012728835040021189,1.0,0.07647891777853363,round=QF & odds_bucket=1-1.5 & clv_bucket=0-2.5%,3
45,34,0.7555555555555555,45.0,6.82,0.15155555555555555,6.463600000000001,0.14363555555555557,-3.6599999999999984,1.5368888888888887,0.6831909559485546,0.06261667793708456,-0.0023683076846813733,0.37777777777777777,0.021569685453664843,surface=Hard & probability_bucket=60-75% & edge_bucket=5-7.5%,3
74,21,0.28378378378378377,74.0,11.920000000000002,0.1610810810810811,10.621599999999999,0.14353513513513513,-11.0,4.068378378378378,0.31176317149466815,0.06966582829025618,0.07547248776698674,1.0,0.01895007967030554,model_type=top_10 & probability_bucket=25-40% & clv_bucket=5%+,3
54,49,0.9074074074074074,54.0,8.0,0.14814814814814814,7.740000000000002,0.14333333333333337,-1.09,1.259814814814815,0.8636947271214362,0.10551162394835656,-0.006622060749762193,0.24074074074074073,0.08696970138998328,surface=Hard & round=R16 & probability_bucket=75-100%,3
39,18,0.46153846153846156,39.0,6.12,0.15692307692307692,5.5776,0.14301538461538463,-5.5,2.561282051282051,0.4494972757484638,0.0752144359607637,-0.01436767325971707,0.0,0.022394120422346286,round=R16 & odds_bucket=2-3 & clv_bucket=-5-0%,3
43,12,0.27906976744186046,43.0,6.9,0.16046511627906979,6.1419999999999995,0.14283720930232557,-6.6,4.089302325581395,0.26191789616272837,0.024302811560559523,0.018901894248202485,0.6744186046511628,0.0039957131856180215,round=R16 & odds_bucket=3-5 & edge_bucket=<=3%,3
37,35,0.9459459459459459,37.0,5.429999999999999,0.14675675675675673,5.2814,0.14274054054054053,-1.0,1.2132432432432432,0.8833885564313558,0.09684633713677189,0.003283673517951927,0.3783783783783784,0.09001306593299174,surface=Clay & round=R32 & probability_bucket=75-100%,3
89,43,0.48314606741573035,89.0,13.9,0.15617977528089888,12.702000000000004,0.14271910112359554,-8.46,3.4239325842696626,0.5257699737953765,0.08230064846593942,0.005870373393139256,0.449438202247191,0.045404454438415176,surface=Clay & round=QF,2
66,19,0.2878787878787879,66.0,10.5,0.1590909090909091,9.349999999999998,0.14166666666666664,-12.8,4.633787878787879,0.24597660165960472,0.023547590907434003,0.03875140363374092,0.7878787878787878,0.003928608444154939,model_type=other & tournament_importance=3 & edge_bucket=<=3%,3
83,41,0.4939759036144578,83.0,12.750000000000002,0.15361445783132532,11.655,0.14042168674698793,-7.46,3.4513253012048195,0.5352711328398047,0.08511313072177157,0.006528482779655895,0.4578313253012048,0.04780944398602979,model_type=top_10 & surface=Clay & round=QF,3
90,16,0.17777777777777778,90.0,14.33,0.1592222222222222,12.563400000000001,0.13959333333333335,-14.5,7.164666666666666,0.19103241881663954,0.044116141638597464,0.0057058006878506744,0.5777777777777777,0.010576755250223085,surface=Hard & tournament_importance=4 & probability_bucket=0-25%,3
49,34,0.6938775510204082,49.0,7.200000000000001,0.1469387755102041,6.756000000000003,0.13787755102040822,-3.01,1.6740816326530616,0.6609634001278863,0.09396668584937,0.002103721951856654,0.4897959183673469,0.037616187913219266,tournament_importance=3 & odds_bucket=1.5-2 & probability_bucket=60-75%,3
62,24,0.3870967741935484,62.0,9.489999999999998,0.15306451612903224,8.5402,0.13774516129032258,-6.75,3.8491935483870963,0.36186659326951964,0.06394621347119381,0.03540194011734991,1.0,0.020872684002293192,round=R16 & clv_bucket=2.5-5%,2
44,3,0.06818181818181818,44.0,7.0,0.1590909090909091,6.040000000000003,0.13727272727272732,-18.0,19.136363636363637,0.11499301264406356,0.054716174044859504,0.7862411523376097,0.8636363636363636,0.01401959339647209,round=R128 & odds_bucket=10+,2
44,3,0.06818181818181818,44.0,7.0,0.1590909090909091,6.040000000000003,0.13727272727272732,-18.0,19.136363636363637,0.11499301264406356,0.054716174044859504,0.7862411523376097,0.8636363636363636,0.01401959339647209,tournament_importance=5 & round=R128 & odds_bucket=10+,3
44,3,0.06818181818181818,44.0,7.0,0.1590909090909091,6.040000000000003,0.13727272727272732,-18.0,19.136363636363637,0.11499301264406356,0.054716174044859504,0.7862411523376097,0.8636363636363636,0.01401959339647209,round=R128 & odds_bucket=10+ & probability_bucket=0-25%,3
48,23,0.4791666666666667,48.0,7.199999999999999,0.15,6.556,0.13658333333333333,-5.9,2.426458333333333,0.43814310640209353,0.04195087960746043,0.012854829506962337,0.625,0.00981991806778198,surface=Hard & probability_bucket=40-50% & edge_bucket=3-5%,3
63,42,0.6666666666666666,63.0,9.120000000000001,0.14476190476190479,8.5176,0.1352,-5.26,1.7279365079365079,0.61375062140612,0.06075354878501075,-0.0021235647011770063,0.3968253968253968,0.01833572068090419,odds_bucket=1.5-2 & edge_bucket=5-7.5%,2
58,31,0.5344827586206896,58.0,8.499999999999998,0.146551724137931,7.789999999999999,0.1343103448275862,-7.0,2.959655172413793,0.6051435712885921,0.15880260374175675,-0.0032062868609651603,0.3793103448275862,0.08277316323988583,surface=Grass & edge_bucket=10%+,2
64,23,0.359375,64.0,9.599999999999998,0.14999999999999997,8.588000000000001,0.13418750000000002,-9.85,3.8657812499999995,0.31834982357785047,0.03536409113925077,0.023310382526382286,0.71875,0.007826179179889294,model_type=other & surface=Hard & round=R16,3
89,39,0.43820224719101125,89.0,13.14,0.14764044943820226,11.877199999999998,0.1334516853932584,-7.300000000000001,2.694494382022472,0.4408477970573988,0.08083549167835495,0.005924660356225348,0.5730337078651685,0.024127295784751195,tournament_importance=4 & probability_bucket=40-50%,2
33,17,0.5151515151515151,33.0,4.79,0.14515151515151514,4.374199999999998,0.1325515151515151,-7.3999999999999995,3.2478787878787876,0.5255693740408407,0.08628593457385914,-0.013492888231275467,0.0,0.049800301573707836,round=R128 & clv_bucket=-5-0%,2
32,23,0.71875,32.0,4.489999999999998,0.14031249999999995,4.220200000000002,0.13188125000000006,-1.6,1.63,0.6858656351458272,0.09878316108947546,-0.0028981733264158067,0.40625,0.04098493532766739,surface=Hard & round=R16 & probability_bucket=60-75%,3
40,37,0.925,40.0,5.369999999999999,0.13424999999999998,5.2025999999999994,0.130065,-1.0,1.23325,0.8704125840936747,0.09463476158298476,0.004067499996693852,0.425,0.08526844335933075,surface=Clay & round=R32 & odds_bucket=1-1.5,3
85,25,0.29411764705882354,85.0,12.419999999999998,0.14611764705882352,10.971600000000002,0.12907764705882355,-10.350000000000001,4.022352941176471,0.3070704368766414,0.06536573679204202,0.018836759145951388,0.6235294117647059,0.01787616113189635,round=QF & odds_bucket=3-5,2
44,31,0.7045454545454546,44.0,6.049999999999999,0.13749999999999998,5.668999999999999,0.12884090909090906,-3.8,1.9286363636363637,0.7362994535488494,0.14099579710825777,-0.0129347523841375,0.0,0.09840774194556944,round=QF & edge_bucket=10%+ & clv_bucket=-5-0%,3
55,30,0.5454545454545454,55.0,7.730000000000001,0.14054545454545456,7.0754,0.12864363636363638,-3.83,4.214181818181818,0.46587840863538893,0.06435855836427411,-0.002199861847475569,0.4,0.022912190543207853,surface=Grass & edge_bucket=5-7.5%,2
90,79,0.8777777777777778,90.0,12.02,0.13355555555555554,11.559600000000003,0.12844000000000003,-3.8000000000000007,1.3076666666666665,0.8728581523715999,0.1399913480665948,-0.002252834140999679,0.28888888888888886,0.11864713415445163,tournament_importance=3 & probability_bucket=75-100% & edge_bucket=10%+,3
54,16,0.2962962962962963,54.0,7.850000000000001,0.1453703703703704,6.933,0.12838888888888889,-11.0,3.8966666666666665,0.3220251908441574,0.06430287299330853,0.027806685338618978,0.7037037037037037,0.01692065964838407,tournament_importance=3 & round=QF & probability_bucket=25-40%,3
47,14,0.2978723404255319,47.0,6.8100000000000005,0.1448936170212766,6.0138,0.1279531914893617,-7.67,4.478297872340425,0.26922280868647314,0.02976395201420765,0.07979196121965292,1.0,0.005810354505444379,model_type=other & tournament_importance=3 & clv_bucket=5%+,3
