tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit,profit_metric,odds_bucket,probability_bucket,edge_bucket,clv_bucket,cluster
2022-05-23,2022-05-23,Roland Garros,R128,Clay,5,James Duckworth,Mikael Ymer,player2,other,0.3076208256305253,3.4,3.42,B365W/B365L,AvgW/AvgL,200.0,3.352,-0.0058479532163743,0.281183932346723,1.045997346306944,0.0264368932838022,0.0459108071437859,0.0311450075135206,0.0047823757441443,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,<=3%,-5-0%,0
2022-05-23,2022-05-24,Roland Garros,R128,Clay,5,Jo-Wilfried Tsonga,Casper Ruud,player1,top_10,0.1466174726093384,15.0,14.79,B365W/B365L,AvgW/AvgL,200.0,14.72,0.0141987829614604,0.0642545227698066,1.0375404530744337,0.0823629498395318,1.1992620891400767,1.1582091968094614,0.0214153944489299,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,7.5-10%,0-2.5%,6
2022-05-23,2022-05-24,Roland Garros,R128,Clay,5,Lorenzo Musetti,Stefanos Tsitsipas,player2,top_10,0.1966284739319518,7.0,7.56,B365W/B365L,AvgW/AvgL,200.0,6.88,-0.074074074074074,0.1358024691358024,1.051948051948052,0.0608260047961493,0.3763993175236627,0.3528039006518285,0.0156833048968192,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,5-7.5%,<-5%,2
2022-05-23,2022-05-24,Roland Garros,R128,Clay,5,Soon Woo Kwon,Andrey Rublev,player2,top_10,0.13565060232093,8.0,9.19,B365W/B365L,AvgW/AvgL,200.0,7.859999999999999,-0.1294885745375408,0.118942731277533,1.0509259259259258,0.016707871043397,0.0852048185674405,0.0662137342425103,0.0030430292345514,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,<=3%,<-5%,2
2022-05-23,2022-05-24,Roland Garros,R128,Clay,5,Facundo Bagnis,Daniil Medvedev,player2,top_10,0.2348469531942476,7.0,6.25,B365W/B365L,AvgW/AvgL,200.0,6.88,0.1200000000000001,0.1358024691358024,1.051948051948052,0.0990444840584451,0.6439286723597335,0.6157470379764238,0.0268303613483222,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,7.5-10%,5%+,1
2022-05-23,2022-05-25,Roland Garros,R64,Clay,5,Corentin Moutet,Rafael Nadal,player1,top_10,0.0947161879056693,15.0,13.88,B365W/B365L,AvgW/AvgL,200.0,14.72,0.0806916426512966,0.0642545227698066,1.0375404530744337,0.0304616651358627,0.4207428185850402,0.3942222859714527,0.00751326461759,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,3-5%,5%+,2
2022-05-23,2022-05-26,Roland Garros,R64,Clay,5,Federico Delbonis,Andrey Rublev,player2,top_10,0.173330952671655,6.0,6.52,B365W/B365L,AvgW/AvgL,200.0,5.9,-0.0797546012269938,0.1573033707865168,1.0595238095238095,0.0160275818851381,0.0399857160299299,0.0226526207627645,0.0019992858014964,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,<=3%,<-5%,0
2022-05-23,2022-05-27,Roland Garros,R32,Clay,5,Felix Auger Aliassime,Filip Krajinovic,player2,top_10,0.8042216122734189,1.3,1.28,B365W/B365L,AvgW/AvgL,200.0,1.294,0.015625,0.7291666666666667,1.0549450549450547,0.0750549456067521,0.0454880959554446,0.0406627662818041,0.0379067466295372,,True,True,1.0,0.3,0.294,0.294,1-1.5,75-100%,7.5-10%,0-2.5%,3
2022-05-23,2022-05-27,Roland Garros,R32,Clay,5,Botic Van De Zandschulp,Rafael Nadal,player1,top_10,0.1129741455403607,11.0,9.63,B365W/B365L,AvgW/AvgL,200.0,10.8,0.1422637590861888,0.0871369294605809,1.0432900432900432,0.0258372160797798,0.2427156009439681,0.2201207718358959,0.0060678900235992,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,<=3%,5%+,2
2022-05-23,2022-05-27,Roland Garros,R32,Clay,5,Sebastian Korda,Carlos Alcaraz,player1,top_10,0.2194069945159813,5.0,5.11,B365W/B365L,AvgW/AvgL,200.0,4.92,-0.0215264187866928,0.1883116883116883,1.0620689655172415,0.031095306204293,0.0970349725799067,0.0794824130186282,0.0060646857862441,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,3-5%,-5-0%,0
2022-05-23,2022-05-28,Roland Garros,R32,Clay,5,Cristian Garin,Andrey Rublev,player2,top_10,0.3080651908757947,4.0,3.98,B365W/B365L,AvgW/AvgL,200.0,3.94,0.0050251256281406,0.238095238095238,1.05,0.0699699527805566,0.232260763503179,0.2137768520506313,0.0193550636252649,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,0-2.5%,0
2022-05-23,2022-05-29,Roland Garros,R16,Clay,5,Felix Auger Aliassime,Rafael Nadal,player2,top_10,0.1961664306393812,5.5,5.82,B365W/B365L,AvgW/AvgL,200.0,5.41,-0.0549828178694158,0.1716867469879518,1.0590111642743223,0.0244796836514294,0.0789153685165967,0.0612603897590524,0.0043841871398109,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,<=3%,<-5%,0
2022-05-23,2022-05-29,Roland Garros,R16,Clay,5,Bernabe Zapata Miralles,Alexander Zverev,player2,top_10,0.1101359168143982,10.0,10.24,B365W/B365L,AvgW/AvgL,200.0,9.82,-0.0234375,0.0958408679927667,1.0433962264150942,0.0142950488216315,0.1013591681439827,0.081534703117391,0.0028155324484439,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,<=3%,-5-0%,2
2022-05-23,2022-05-29,Roland Garros,R16,Clay,5,Karen Khachanov,Carlos Alcaraz,player1,top_10,0.2000452528752803,7.0,7.64,B365W/B365L,AvgW/AvgL,200.0,6.88,-0.0837696335078533,0.1358024691358024,1.051948051948052,0.0642427837394779,0.4003167701269625,0.3763113397819286,0.0166798654219567,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,5-7.5%,<-5%,2
2022-05-23,2022-05-30,Roland Garros,R16,Clay,5,Marin Cilic,Daniil Medvedev,player2,top_10,0.3029217582866447,3.75,3.73,B365W/B365L,AvgW/AvgL,200.0,3.695,0.0053619302949061,0.2544731610337972,1.0479166666666666,0.0484485972528474,0.1359565935749176,0.1192958968691521,0.0123596903249925,,True,True,1.0,2.75,2.695,2.695,3-5,25-40%,3-5%,0-2.5%,0
2022-05-23,2022-05-31,Roland Garros,QF,Clay,5,Novak Djokovic,Rafael Nadal,player2,top_10,0.7754095940437622,1.44,1.44,B365W/B365L,AvgW/AvgL,200.0,1.4312,0.0,0.6563245823389022,1.058080808080808,0.1190850117048599,0.1165898154230175,0.1097662109954324,0.0662442133085326,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,10%+,-5-0%,3
2022-05-23,2022-05-31,Roland Garros,QF,Clay,5,Alexander Zverev,Carlos Alcaraz,player1,top_10,0.265539034545975,4.33,3.97,B365W/B365L,AvgW/AvgL,200.0,4.2634,0.0906801007556674,0.2198198198198198,1.0506190133646311,0.0457192147261552,0.1497840195840717,0.1320991198833097,0.0112450465153207,,True,True,1.0,3.33,3.2634,3.2634,3-5,25-40%,3-5%,5%+,0
2022-05-23,2022-06-01,Roland Garros,QF,Clay,5,Marin Cilic,Andrey Rublev,player2,top_10,0.495478975470765,2.1,2.15,B365W/B365L,AvgW/AvgL,200.0,2.0780000000000003,-0.0232558139534883,0.450261780104712,1.0575858250276855,0.045217195366053,0.0405058484886066,0.0296053110282498,0.0092058746565015,,True,True,1.0,1.1,1.0780000000000003,1.0780000000000003,2-3,40-50%,3-5%,-5-0%,0
2022-05-23,2022-06-03,Roland Garros,SF,Clay,5,Alexander Zverev,Rafael Nadal,player1,top_10,0.3422740835984573,3.4,3.3,B365W/B365L,AvgW/AvgL,200.0,3.352,0.0303030303030302,0.281183932346723,1.045997346306944,0.0610901512517342,0.1637318842347547,0.1473027282220287,0.0170554046077869,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,2.5-5%,0
2022-05-23,2022-06-05,Roland Garros,F,Clay,5,Rafael Nadal,Casper Ruud,player1,top_10,0.9102539557418046,1.16,1.18,B365W/B365L,AvgW/AvgL,200.0,1.1567999999999998,-0.0169491525423729,0.8258258258258259,1.0438871473354232,0.0844281299159787,0.0558945886604932,0.0529817760021193,0.0873352947820206,,True,True,1.0,0.1599999999999999,0.1567999999999998,0.1567999999999998,1-1.5,75-100%,7.5-10%,-5-0%,4
2022-06-06,2022-06-09,s Hertogenbosch,R16,Grass,3,Gilles Simon,Daniil Medvedev,player2,top_10,0.123432458930399,10.0,8.6,B365W/B365L,AvgW/AvgL,200.0,9.82,0.1627906976744186,0.0958408679927667,1.0433962264150942,0.0275915909376322,0.23432458930399,0.2121067466965183,0.0065090163695552,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,<=3%,5%+,2
2022-06-06,2022-06-10,Stuttgart,QF,Grass,3,Andy Murray,Stefanos Tsitsipas,player2,top_10,0.5801468541850419,2.3,2.3,B365W/B365L,AvgW/AvgL,200.0,2.274,0.0,0.411764705882353,1.0559006211180124,0.1683821483026888,0.3343377646255961,0.3192539464167852,0.0642957239664608,,True,True,1.0,1.2999999999999998,1.274,1.274,2-3,50-60%,10%+,-5-0%,1
2022-06-06,2022-06-10,s Hertogenbosch,QF,Grass,3,Ilya Ivashka,Daniil Medvedev,player1,top_10,0.2809559816862067,4.5,4.44,B365W/B365L,AvgW/AvgL,200.0,4.43,0.0135135135135133,0.2105263157894736,1.0555555555555556,0.070429665896733,0.2643019175879303,0.2446349988698957,0.0188787083991378,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,0-2.5%,0
2022-06-06,2022-06-11,s Hertogenbosch,SF,Grass,3,Adrian Mannarino,Daniil Medvedev,player1,top_10,0.2584504104587412,4.33,4.17,B365W/B365L,AvgW/AvgL,200.0,4.2634,0.0383693045563549,0.2198198198198198,1.0506190133646311,0.0386305906389213,0.1190902772863493,0.1018774799497971,0.0089407115079841,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,2.5-5%,0
2022-06-13,2022-06-14,Halle,R32,Grass,3,Benjamin Bonzi,Stefanos Tsitsipas,player2,top_10,0.3042050539934789,3.5,3.64,B365W/B365L,AvgW/AvgL,200.0,3.45,-0.0384615384615385,0.2708333333333333,1.0549450549450547,0.0333717206601456,0.0647176889771764,0.0495074362775025,0.0064717688977176,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,-5-0%,0
2022-06-13,2022-06-15,Halle,R16,Grass,3,Nick Kyrgios,Stefanos Tsitsipas,player2,top_10,0.6567473833585314,1.61,1.61,B365W/B365L,AvgW/AvgL,200.0,1.5978,0.0,0.588235294117647,1.0559006211180124,0.0685120892408844,0.0573632872072357,0.0493509691302616,0.0235095439373916,,True,True,1.0,0.6100000000000001,0.5978000000000001,0.5978000000000001,1.5-2,60-75%,5-7.5%,-5-0%,3
2022-06-13,2022-06-15,Halle,R16,Grass,3,Felix Auger Aliassime,Mackenzie Mcdonald,player2,top_10,0.8589921962922231,1.2,1.19,B365W/B365L,AvgW/AvgL,200.0,1.196,0.0084033613445377,0.7894736842105263,1.0555555555555556,0.0695185120816967,0.0307906355506677,0.0273546667654988,0.0384882944383346,,True,True,1.0,0.1999999999999999,0.1959999999999999,0.1959999999999999,1-1.5,75-100%,5-7.5%,0-2.5%,3
2022-06-13,2022-06-16,Halle,R16,Grass,3,Ilya Ivashka,Daniil Medvedev,player1,top_10,0.2202967539571276,5.0,4.64,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0775862068965518,0.1883116883116883,1.0620689655172415,0.0319850656454393,0.1014837697856383,0.0838600294690681,0.0063427356116023,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,3-5%,5%+,0
2022-06-13,2022-06-17,Queen's Club,QF,Grass,3,Matteo Berrettini,Tommy Paul,player2,top_10,0.7958290948174749,1.36,1.36,B365W/B365L,AvgW/AvgL,200.0,1.3528000000000002,0.0,0.7017543859649122,1.0477941176470589,0.0940747088525626,0.0823275689517659,0.0765975994690801,0.0571719228831707,,True,True,1.0,0.3600000000000001,0.3528000000000002,0.3528000000000002,1-1.5,75-100%,7.5-10%,-5-0%,3
2022-06-13,2022-06-17,Halle,QF,Grass,3,Hubert Hurkacz,Felix Auger Aliassime,player2,top_10,0.4230354369773942,2.5,2.51,B365W/B365L,AvgW/AvgL,200.0,2.47,-0.0039840637450198,0.3796526054590571,1.05359477124183,0.0433828315183371,0.0575885924434854,0.0448975293341635,0.0095980987405809,,True,True,1.0,1.5,1.4699999999999998,1.4699999999999998,2-3,40-50%,3-5%,-5-0%,0
2022-06-13,2022-06-17,Halle,QF,Grass,3,Roberto Bautista Agut,Daniil Medvedev,player1,top_10,0.3244695939517734,3.4,3.37,B365W/B365L,AvgW/AvgL,200.0,3.352,0.0089020771513352,0.281183932346723,1.045997346306944,0.0432856616050503,0.1031966194360295,0.0876220789263444,0.0107496478579197,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,0-2.5%,0
2022-06-13,2022-06-18,Queen's Club,SF,Grass,3,Botic Van De Zandschulp,Matteo Berrettini,player2,top_10,0.3149716586570406,3.75,3.52,B365W/B365L,AvgW/AvgL,200.0,3.695,0.0653409090909091,0.2544731610337972,1.0479166666666666,0.0604984976232433,0.1811437199639021,0.1638202787377648,0.0164676109058092,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,5%+,0
2022-06-13,2022-06-19,Queen's Club,F,Grass,3,Filip Krajinovic,Matteo Berrettini,player1,top_10,0.2419030988547253,5.0,4.95,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0101010101010101,0.1883116883116883,1.0620689655172415,0.053591410543037,0.2095154942736266,0.1901632463652485,0.0130947183921016,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,5-7.5%,0-2.5%,0
2022-06-13,2022-06-19,Halle,F,Grass,3,Hubert Hurkacz,Daniil Medvedev,player2,top_10,0.3890720014695428,3.0,2.78,B365W/B365L,AvgW/AvgL,200.0,2.96,0.0791366906474821,0.3181818181818181,1.0476190476190477,0.0708901832877246,0.1672160044086283,0.1516531243498466,0.0209020005510785,,True,True,1.0,2.0,1.96,1.96,2-3,25-40%,5-7.5%,5%+,0
2022-06-20,2022-06-22,Mallorca,R16,Grass,3,Ilya Ivashka,Stefanos Tsitsipas,player2,top_10,0.3932528056476828,2.62,2.47,B365W/B365L,AvgW/AvgL,200.0,2.5876,0.0607287449392712,0.3640776699029127,1.0483460559796436,0.0291751357447701,0.030322350796929,0.0175809598939441,0.0046793751229828,,True,False,1.0,-1.0,-1.0,-1.0,2-3,25-40%,<=3%,5%+,0
2022-06-20,2022-06-24,Mallorca,SF,Grass,3,Benjamin Bonzi,Stefanos Tsitsipas,player2,top_10,0.4314309248515993,2.75,2.67,B365W/B365L,AvgW/AvgL,200.0,2.715,0.0299625468164794,0.3436754176610979,1.058080808080808,0.0877555071905014,0.1864350433418979,0.171334960972092,0.0266335776202711,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,7.5-10%,2.5-5%,0
2022-06-20,2022-06-25,Mallorca,F,Grass,3,Stefanos Tsitsipas,Roberto Bautista Agut,player1,top_10,0.6278903979302002,1.66,1.68,B365W/B365L,AvgW/AvgL,200.0,1.6467999999999998,-0.0119047619047618,0.5699481865284974,1.0569550930996714,0.0579422114017027,0.0422980605641322,0.0340099073114535,0.0160219926379288,,True,True,1.0,0.6599999999999999,0.6467999999999998,0.6467999999999998,1.5-2,60-75%,5-7.5%,-5-0%,3
2022-06-27,2022-06-27,Wimbledon,R128,Grass,5,Alejandro Davidovich Fokina,Hubert Hurkacz,player2,top_10,0.2014917225823574,5.5,6.28,B365W/B365L,AvgW/AvgL,200.0,5.41,-0.124203821656051,0.1716867469879518,1.0590111642743223,0.0298049755944056,0.108204474202966,0.090070219170554,0.0060113596779425,,True,True,1.0,4.5,4.41,4.41,5-10,0-25%,<=3%,<-5%,0
2022-06-27,2022-06-28,Wimbledon,R128,Grass,5,Felix Auger Aliassime,Maxime Cressy,player2,top_10,0.8596907017211849,1.3,1.31,B365W/B365L,AvgW/AvgL,200.0,1.294,-0.0076335877862595,0.7291666666666667,1.0549450549450547,0.1305240350545181,0.1175979122375404,0.1124397680272132,0.0979982601979503,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,10%+,-5-0%,4
2022-06-27,2022-06-29,Wimbledon,R64,Grass,5,Thanasi Kokkinakis,Novak Djokovic,player2,top_10,0.1168752698491583,17.0,15.05,B365W/B365L,AvgW/AvgL,200.0,16.68,0.1295681063122922,0.0566037735849056,1.0392156862745097,0.0602714962642526,0.9868795874356912,0.9494795010839604,0.0154199935536826,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,5-7.5%,5%+,6
2022-06-27,2022-06-29,Wimbledon,R64,Grass,5,Tallon Griekspoor,Carlos Alcaraz,player2,top_10,0.6427198713789392,3.4,3.64,B365W/B365L,AvgW/AvgL,200.0,3.352,-0.065934065934066,0.281183932346723,1.045997346306944,0.3615359390322161,1.1852475626883932,1.1543970088622038,0.1234632877800409,,True,False,1.0,-1.0,-1.0,-1.0,3-5,60-75%,10%+,<-5%,1
2022-06-27,2022-06-30,Wimbledon,R64,Grass,5,Ricardas Berankis,Rafael Nadal,player1,top_10,0.0713408225869283,15.0,11.61,B365W/B365L,AvgW/AvgL,200.0,14.72,0.2919896640826873,0.0642545227698066,1.0375404530744337,0.0070862998171216,0.0701123388039246,0.0501369084795846,0.00125200605007,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,<=3%,5%+,2
2022-06-27,2022-07-01,Wimbledon,R32,Grass,5,Oscar Otte,Carlos Alcaraz,player2,top_10,0.5819964284984345,3.4,3.5,B365W/B365L,AvgW/AvgL,200.0,3.352,-0.0285714285714285,0.281183932346723,1.045997346306944,0.3008124961517114,0.9787878568946772,0.9508520283267524,0.1019570684265288,,True,False,1.0,-1.0,-1.0,-1.0,3-5,50-60%,10%+,-5-0%,1
2022-06-27,2022-07-02,Wimbledon,R32,Grass,5,Lorenzo Sonego,Rafael Nadal,player1,top_10,0.2462543068790795,5.0,5.15,B365W/B365L,AvgW/AvgL,200.0,4.92,-0.0291262135922331,0.1883116883116883,1.0620689655172415,0.0579426185673912,0.2312715343953977,0.2115711898450712,0.0144544708997123,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,5-7.5%,-5-0%,0
2022-06-27,2022-07-05,Wimbledon,QF,Grass,5,Novak Djokovic,Jannik Sinner,player2,top_10,0.9443575174435528,1.11,1.11,B365W/B365L,AvgW/AvgL,200.0,1.1078,0.0,0.8541392904073586,1.0547470547470548,0.0902182270361942,0.0482368443623436,0.0461592578239678,0.1096291917325991,,True,True,1.0,0.1100000000000001,0.1078000000000001,0.1078000000000001,1-1.5,75-100%,7.5-10%,-5-0%,4
2022-06-27,2022-07-10,Wimbledon,F,Grass,5,Nick Kyrgios,Novak Djokovic,player2,top_10,0.3550249195220318,3.75,3.81,B365W/B365L,AvgW/AvgL,200.0,3.695,-0.0157480314960629,0.2544731610337972,1.0479166666666666,0.1005517584882346,0.3313434482076194,0.3118170776339076,0.0301221316552381,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,10%+,-5-0%,1
2022-07-18,2022-07-19,Hamburg,R32,Clay,3,Emil Ruusuvuori,Diego Schwartzman,player2,other,0.326273767951696,3.2,2.99,B365W/B365L,AvgW/AvgL,200.0,3.156,0.0702341137123745,0.2982456140350877,1.0477941176470589,0.0280281539166083,0.0440760574454274,0.0297200116555528,0.0050086428915258,,True,True,1.0,2.2,2.156,2.156,3-5,25-40%,<=3%,5%+,0
2022-07-18,2022-07-21,Hamburg,R16,Clay,3,Andrey Rublev,Francisco Cerundolo,player1,top_10,0.7510537323272105,1.4,1.39,B365W/B365L,AvgW/AvgL,200.0,1.392,0.0071942446043165,0.6818181818181818,1.0476190476190477,0.0692355505090287,0.0514752252580946,0.0454667953994769,0.0321720157863091,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,5-7.5%,0-2.5%,3
2022-07-18,2022-07-21,Hamburg,R16,Clay,3,Filip Krajinovic,Carlos Alcaraz,player1,top_10,0.2496586329652492,4.5,4.5,B365W/B365L,AvgW/AvgL,200.0,4.43,0.0,0.2105263157894736,1.0555555555555556,0.0391323171757755,0.1234638483436214,0.1059877440360539,0.0088188463102586,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,3-5%,-5-0%,0
2022-07-18,2022-07-22,Hamburg,QF,Clay,3,Karen Khachanov,Carlos Alcaraz,player2,top_10,0.250253047471919,5.0,5.23,B365W/B365L,AvgW/AvgL,200.0,4.92,-0.0439770554493308,0.1883116883116883,1.0620689655172415,0.0619413591602307,0.251265237359595,0.2312449935618414,0.0157040773349746,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,-5-0%,0
2022-07-25,2022-07-29,Umag,QF,Clay,3,Jannik Sinner,Roberto Carballes Baena,player1,top_10,0.9436696358804366,1.16,1.15,B365W/B365L,AvgW/AvgL,200.0,1.1567999999999998,0.0086956521739129,0.8116883116883117,1.0620689655172415,0.1319813241921249,0.0946567776213063,0.0916370347864889,0.1479012150332913,,True,True,1.0,0.1599999999999999,0.1567999999999998,0.1567999999999998,1-1.5,75-100%,10%+,0-2.5%,4
2022-07-25,2022-07-29,Umag,QF,Clay,3,Carlos Alcaraz,Facundo Bagnis,player1,top_10,0.98,1.07,1.05,B365W/B365L,AvgW/AvgL,200.0,1.0686,0.0190476190476189,0.893743793445879,1.0456905503634475,0.086256206554121,0.0486,0.0472279999999999,0.1735714285714285,,True,True,1.0,0.07,0.0686,0.0686,1-1.5,75-100%,7.5-10%,0-2.5%,4
2022-07-25,2022-07-31,Umag,F,Clay,3,Carlos Alcaraz,Jannik Sinner,player1,top_10,0.6437975877857267,1.61,1.61,B365W/B365L,AvgW/AvgL,200.0,1.5978,0.0,0.588235294117647,1.0559006211180124,0.0555622936680797,0.03651411633502,0.0286597857640342,0.0149648017766475,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,60-75%,5-7.5%,-5-0%,3
