bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,edge_threshold,model_type,max_odds,exclude_slams,surface,min_edge_trust
13,5,0.38461538461538464,13.0,0.9700000000000002,0.07461538461538463,0.7905999999999991,0.06081538461538454,-2.0,4.5138461538461545,0.3679880827773597,0.05039608796884476,0.0,0.0,0.03259050378376673,0.1,other,10.0,True,Clay,
266,118,0.44360902255639095,266.0,19.509999999999998,0.07334586466165413,16.1598,0.060751127819548875,-15.349999999999998,2.865075187969925,0.46199631810131336,0.06762585549875057,0.0,0.0,0.024102750416928834,0.05,top_10,5.0,True,,
99,59,0.5959595959595959,99.0,6.789999999999998,0.06858585858585857,5.854199999999997,0.0591333333333333,-8.579999999999998,1.9336363636363634,0.6125809318933058,0.08287456341473894,0.0,0.0,0.035296658805405605,0.05,top_10,3.0,True,Hard,
117,71,0.6068376068376068,117.0,7.320000000000002,0.06256410256410258,6.253599999999997,0.053449572649572626,-8.429999999999998,1.9077777777777776,0.6215374692366079,0.08271387352559434,0.0,0.0,0.036144467734092044,0.05,top_10,3.0,False,Hard,
85,34,0.4,85.0,5.330000000000001,0.0627058823529412,4.2033999999999985,0.049451764705882334,-11.81,3.0558823529411763,0.4203491653609204,0.05646905749372108,0.0,0.0,0.016231551190024708,0.01,top_10,5.0,False,Grass,
559,153,0.2737030411449016,559.0,35.78999999999995,0.06402504472271905,26.95420000000003,0.048218604651162844,-78.43,4.631502683363148,0.33989660455531157,0.038479481831380044,0.0,0.0,0.009047696666548982,0.03,other,,False,,
948,313,0.33016877637130804,948.0,59.02000000000001,0.062257383966244736,45.1396,0.047615611814345996,-85.89000000000007,3.9078586497890297,0.36829895331787527,0.03427962097907838,0.0,0.0,0.006854042731706522,0.01,other,,False,,
29,14,0.4827586206896552,29.0,1.6999999999999993,0.05862068965517239,1.3659999999999985,0.04710344827586202,-4.380000000000001,2.2134482758620693,0.5160903931938184,0.0662916268022217,0.0,0.0,0.022106812329381238,0.03,top_10,3.0,False,Grass,
69,27,0.391304347826087,69.0,4.120000000000001,0.05971014492753625,3.197600000000002,0.04634202898550728,-10.88,3.112753623188406,0.39055092710161426,0.052652112931393893,0.0,0.0,0.013794585889669243,0.03,,5.0,True,Grass,
153,86,0.5620915032679739,153.0,8.57,0.056013071895424836,7.058599999999995,0.04613464052287578,-9.929999999999994,2.0241830065359476,0.5866837338559923,0.08016914675815986,0.0,0.0,0.032578591571960594,0.05,top_10,3.0,True,,
730,222,0.3041095890410959,730.0,44.48999999999997,0.06094520547945201,33.44020000000003,0.04580849315068498,-79.38000000000004,4.217602739726027,0.35548222767366444,0.03652351708238949,0.0,0.0,0.00801951603519354,0.02,other,,False,,
68,32,0.47058823529411764,68.0,3.83,0.05632352941176471,3.0333999999999977,0.04460882352941173,-8.28,2.290294117647059,0.4856333303042938,0.05009593278323825,0.0,0.0,0.016391328429269346,0.03,other,3.0,True,Clay,
188,106,0.5638297872340425,188.0,10.219999999999999,0.05436170212765957,8.375599999999997,0.04455106382978722,-8.759999999999993,2.0094148936170213,0.5917014185459314,0.08046724663684175,0.0,0.0,0.033401207693537216,0.05,top_10,3.0,False,,
396,175,0.44191919191919193,396.0,21.930000000000003,0.05537878787878789,17.071400000000004,0.04310959595959597,-29.139999999999993,3.66770202020202,0.4579553051029328,0.049856285749274996,0.0,0.0,0.016353454701337262,0.01,top_10,,True,Hard,
325,143,0.44,325.0,17.650000000000006,0.05430769230769233,13.656999999999998,0.04202153846153846,-22.74000000000001,2.8576615384615387,0.4660235030601453,0.06838209554207227,0.0,0.0,0.02485021083543392,0.05,top_10,5.0,False,,
317,164,0.5173501577287066,317.0,16.300000000000004,0.05141955835962146,12.913999999999998,0.040738170347003146,-25.14,2.4354258675078864,0.5323546863551064,0.05558084337249709,0.0,0.0,0.018972123896010183,0.01,top_10,5.0,True,Hard,
122,59,0.48360655737704916,122.0,6.32,0.05180327868852459,4.933599999999997,0.040439344262295056,-9.860000000000001,2.261311475409836,0.4860711061822785,0.04518469847956679,0.0,0.0,0.01299290762667235,0.02,other,3.0,False,Clay,
34,10,0.29411764705882354,34.0,1.8200000000000003,0.05352941176470589,1.303600000000003,0.03834117647058832,-6.109999999999999,4.304117647058824,0.32355534632402794,0.04147773025567094,0.0,0.0,0.010344485533661399,0.05,other,10.0,False,Grass,
179,85,0.4748603351955307,179.0,8.78,0.04905027932960893,6.7243999999999975,0.03756648044692736,-13.540000000000001,2.2779329608938546,0.4760434678191906,0.04037661812980542,0.0,0.0,0.00997428795586269,0.01,other,3.0,False,Clay,
13,6,0.46153846153846156,13.0,0.6299999999999997,0.04846153846153844,0.47739999999999894,0.036723076923076844,-2.22,2.2330769230769234,0.5304659315674095,0.08743532699464751,0.0,0.0,0.03290218941333357,0.075,top_10,3.0,False,Grass,
52,18,0.34615384615384615,52.0,2.5499999999999994,0.049038461538461524,1.8190000000000008,0.034980769230769246,-7.0,3.3478846153846153,0.3827868270306834,0.0710853338348586,0.0,0.0,0.02173485940481625,0.075,,5.0,False,Grass,
280,114,0.40714285714285714,280.0,12.780000000000008,0.04564285714285717,9.204400000000001,0.03287285714285715,-22.6,3.900178571428571,0.4398932322749928,0.0561832805472146,0.0,0.0,0.019941997688223488,0.03,top_10,,True,Hard,
266,134,0.5037593984962406,266.0,11.57,0.04349624060150376,8.698600000000003,0.03270150375939851,-20.92,2.496917293233083,0.5219646643901275,0.059037136876558476,0.0,0.0,0.021206546280454455,0.02,top_10,5.0,True,Hard,
41,14,0.34146341463414637,41.0,1.8699999999999992,0.045609756097560954,1.292600000000001,0.03152682926829271,-9.0,3.8804878048780487,0.32689883299711747,0.055052091359511994,0.0,0.0,0.01450881538804238,0.05,top_10,10.0,True,Grass,
539,215,0.39888682745825604,539.0,23.189999999999998,0.04302411873840445,16.246199999999998,0.03014137291280148,-31.440000000000012,3.8132096474953623,0.42976943986276644,0.05287248183450939,0.0,0.0,0.01776847307824185,0.02,top_10,,True,,
319,143,0.4482758620689655,319.0,13.350000000000001,0.04184952978056427,9.563000000000004,0.029978056426332302,-24.92,3.1361442006269593,0.46652111308046784,0.054715192702572434,0.0,0.0,0.0189094887621637,0.02,top_10,10.0,True,Hard,
38,13,0.34210526315789475,38.0,1.6699999999999982,0.04394736842105258,1.1365999999999978,0.029910526315789415,-9.0,3.404210526315789,0.3825373163425518,0.0794935469881191,0.0,0.0,0.024233886111444624,0.1,,5.0,False,Grass,
76,27,0.35526315789473684,76.0,3.170000000000001,0.04171052631578948,2.1266,0.02798157894736842,-11.010000000000002,3.1644736842105265,0.401654557034748,0.058791645779356964,0.0,0.0,0.017160797942451504,0.02,top_10,5.0,False,Grass,
316,162,0.5126582278481012,316.0,10.730000000000002,0.03395569620253165,7.435400000000003,0.02352974683544305,-20.11,2.4608227848101265,0.5303186305715087,0.05887773576325258,0.0,0.0,0.02166813337934683,0.02,top_10,5.0,False,Hard,
380,200,0.5263157894736842,380.0,12.3,0.03236842105263158,8.454,0.022247368421052634,-23.43,2.3847105263157897,0.54427317820765,0.05550720094418662,0.0,0.0,0.019549799775389003,0.01,top_10,5.0,False,Hard,
143,52,0.36363636363636365,143.0,4.920000000000002,0.03440559440559442,3.0016,0.02099020979020979,-17.630000000000003,3.751048951048951,0.4289247566847553,0.05523820019805322,0.0,0.0,0.019135636819416896,0.02,top_10,,True,Clay,
376,173,0.4601063829787234,376.0,12.080000000000002,0.03212765957446809,7.778400000000005,0.020687234042553203,-29.140000000000008,3.0464893617021276,0.47808202953510615,0.051696706126273556,0.0,0.0,0.01704807007643168,0.01,top_10,10.0,True,Hard,
34,11,0.3235294117647059,34.0,1.1300000000000003,0.03323529411764707,0.6474000000000006,0.019041176470588256,-9.0,3.5135294117647056,0.37302233283432096,0.07982013652878599,0.0,0.0,0.024295997949640196,0.1,top_10,5.0,False,Grass,
268,114,0.4253731343283582,268.0,8.250000000000005,0.03078358208955226,5.005000000000001,0.01867537313432836,-19.17,2.7669402985074627,0.45541569183835084,0.06121334330852578,0.0,0.0,0.02080590107563507,0.05,,5.0,True,Hard,
181,71,0.39226519337016574,181.0,5.559999999999998,0.030718232044198882,3.2488000000000006,0.017949171270718236,-17.389999999999993,3.071491712707182,0.42714834359210135,0.07273592816104875,0.0,0.0,0.024741415183411324,0.075,top_10,5.0,True,,
83,39,0.46987951807228917,83.0,2.3599999999999977,0.02843373493975901,1.4327999999999985,0.01726265060240962,-8.85,2.3340963855421686,0.5199050243593422,0.08916429805309485,0.0,0.0,0.03583352082494969,0.1,,3.0,True,,
126,56,0.4444444444444444,126.0,3.5699999999999985,0.02833333333333332,2.098599999999996,0.01665555555555552,-9.850000000000001,2.521825396825397,0.4520482722095287,0.042942996905801056,0.0,0.0,0.011667832395375638,0.02,other,5.0,True,Clay,
457,175,0.38293216630196936,457.0,13.510000000000005,0.029562363238512045,7.599800000000009,0.0166297592997812,-33.600000000000016,3.9029102844638945,0.4249547806382692,0.056232746766207486,0.0,0.0,0.019370203517955535,0.03,top_10,,True,,
630,264,0.41904761904761906,630.0,18.130000000000006,0.028777777777777788,10.447400000000005,0.01658317460317461,-32.78999999999999,3.6746666666666665,0.44717081086223026,0.05038100176877825,0.0,0.0,0.01636001868583399,0.01,top_10,,True,,
218,106,0.48623853211009177,218.0,5.830000000000001,0.02674311926605505,3.4733999999999994,0.015933027522935777,-18.38,2.5242660550458713,0.5192843534239139,0.0632674734186299,0.0,0.0,0.023569234007642208,0.03,top_10,5.0,True,Hard,
44,14,0.3181818181818182,44.0,1.31,0.029772727272727274,0.6837999999999997,0.015540909090909084,-7.0,3.434772727272727,0.3770818761092647,0.07268229127958692,0.0,0.0,0.0223995438996415,0.075,top_10,5.0,False,Grass,
9,4,0.4444444444444444,9.0,0.2400000000000002,0.02666666666666669,0.1352000000000002,0.015022222222222246,-4.0,2.4233333333333333,0.4552356206050503,0.0624240215590846,0.0,0.0,0.01756652722739866,0.05,other,3.0,True,Grass,
38,18,0.47368421052631576,38.0,0.9099999999999995,0.023947368421052617,0.4917999999999989,0.012942105263157866,-5.18,2.2473684210526317,0.4967692549268351,0.05481114951744485,0.0,0.0,0.015106344087542826,0.02,,3.0,True,Grass,
316,124,0.3924050632911392,316.0,8.000000000000009,0.02531645569620256,4.0000000000000036,0.012658227848101278,-20.89,3.399462025316456,0.4216407063982646,0.06294845441580349,0.0,0.0,0.022268353005680575,0.05,top_10,10.0,True,,
249,101,0.40562248995983935,249.0,6.129999999999998,0.024618473895582322,3.0473999999999957,0.012238554216867453,-14.2,2.978835341365462,0.41084085882204296,0.035878377551187175,0.0,0.0,0.008311579336363457,0.01,other,10.0,False,Clay,
845,235,0.2781065088757396,845.0,22.24000000000001,0.026319526627218946,9.595200000000048,0.011355266272189406,-81.21000000000004,6.1212307692307695,0.3331522657207251,0.048573098463059315,0.0,0.0,0.015177523858991362,0.05,,,False,,
224,97,0.4330357142857143,224.0,4.839999999999998,0.02160714285714285,2.203199999999997,0.009835714285714272,-16.220000000000002,2.5670089285714286,0.43819417066369165,0.03778258489286589,0.0,0.0,0.00888020275163856,0.01,other,5.0,False,Clay,
223,86,0.38565022421524664,223.0,4.74,0.02125560538116592,1.9051999999999998,0.008543497757847532,-24.249999999999996,3.0870403587443938,0.42719040706055555,0.0731615372700408,0.0,0.0,0.02509417569417224,0.075,top_10,5.0,False,,
51,18,0.35294117647058826,51.0,1.0700000000000007,0.02098039215686276,0.3886000000000003,0.00761960784313726,-10.51,3.6715686274509802,0.35195673648634934,0.05252936856754877,0.0,0.0,0.013872927275621259,0.03,top_10,10.0,True,Grass,
42,14,0.3333333333333333,42.0,0.8699999999999992,0.020714285714285696,0.2926000000000011,0.006966666666666692,-9.0,4.225476190476191,0.3204978118266319,0.05388276444050906,0.0,0.0,0.014186151515985825,0.05,top_10,,True,Grass,
50,25,0.5,50.0,0.7500000000000007,0.015000000000000013,0.23500000000000076,0.004700000000000015,-7.08,2.1394,0.5575244891727867,0.07851290829228123,0.0,0.0,0.030428549866980917,0.05,top_10,3.0,False,Clay,
146,68,0.4657534246575342,146.0,2.25,0.015410958904109588,0.644999999999996,0.004417808219178055,-10.239999999999998,2.2818493150684933,0.5205436462824816,0.07924263862275664,0.0,0.0,0.030517337444190874,0.075,,3.0,True,,
150,41,0.2733333333333333,150.0,2.8400000000000007,0.018933333333333337,0.6032000000000002,0.004021333333333334,-27.89,7.631733333333333,0.29162249980197763,0.05736954344077188,0.0,0.0,0.018496501520296086,0.1,top_10,,False,Hard,
514,249,0.48443579766536965,514.0,7.420000000000011,0.014435797665369671,1.971599999999997,0.0038357976653696437,-29.850000000000012,2.5503307392996106,0.5117255219125123,0.05576000587561626,0.0,0.0,0.018672518634571627,0.01,top_10,5.0,True,,
339,122,0.35988200589970504,339.0,5.659999999999998,0.016696165191740407,1.2067999999999977,0.003559882005899698,-20.78,3.9882005899705013,0.3941267465681403,0.055498030737795745,0.0,0.0,0.018105887704917528,0.05,,,True,Hard,
260,128,0.49230769230769234,260.0,3.5000000000000027,0.013461538461538471,0.7899999999999991,0.003038461538461535,-20.23,2.502,0.5250043098512607,0.06273880584123807,0.0,0.0,0.023808545284729993,0.03,top_10,5.0,False,Hard,
78,27,0.34615384615384615,78.0,1.180000000000001,0.015128205128205141,0.13640000000000274,0.0017487179487179838,-11.0,3.1612820512820514,0.3905888842757017,0.06154196267677657,0.0,0.0,0.0178591573786539,0.05,,5.0,False,Grass,
223,137,0.6143497757847534,223.0,1.8499999999999996,0.008295964125560537,0.0929999999999982,0.00041704035874438655,-11.34,1.807354260089686,0.6356438734117584,0.06828099696528514,0.0,0.0,0.027398710393599552,0.02,top_10,3.0,False,Hard,
174,88,0.5057471264367817,174.0,1.8100000000000023,0.010402298850574726,0.05379999999999585,0.00030919540229882675,-12.440000000000001,2.147183908045977,0.54397555214981,0.07057869456157266,0.0,0.0,0.026464980186476604,0.05,,3.0,True,Hard,
717,320,0.44630404463040446,717.0,8.309999999999995,0.011589958158995809,0.20379999999999399,0.0002842398884239805,-39.42999999999999,2.565801952580195,0.4672060566012867,0.045448934069926644,0.0,0.0,0.01247443242311059,0.01,,5.0,True,Hard,
124,43,0.3467741935483871,124.0,1.6599999999999984,0.013387096774193535,0.006799999999999251,5.483870967741332e-05,-21.71,3.7795161290322583,0.4271457215558703,0.058689311935507506,0.0,0.0,0.020639372249285623,0.03,top_10,,True,Clay,
172,69,0.4011627906976744,172.0,2.009999999999997,0.01168604651162789,-0.09019999999999939,-0.0005244186046511592,-19.22,3.5221511627906974,0.4600283810499311,0.05270844785210569,0.0,0.0,0.01789460322183549,0.01,top_10,,True,Clay,
1145,506,0.44192139737991265,1145.0,11.520000000000003,0.010061135371179041,-1.4903999999999975,-0.001301659388646286,-45.299999999999976,2.59861135371179,0.46303169143016615,0.04582999684922209,0.0,0.0,0.012702966001665579,0.01,,5.0,True,,
333,151,0.45345345345345345,333.0,3.249999999999999,0.009759759759759757,-0.45500000000000007,-0.0013663663663663666,-15.58,2.551891891891892,0.4729191964755941,0.046502980933602216,0.0,0.0,0.013640535563664236,0.01,,5.0,True,Clay,
251,128,0.5099601593625498,251.0,2.070000000000002,0.008247011952191243,-0.4314000000000018,-0.0017187250996016008,-13.29,2.114103585657371,0.5334233781411567,0.04924720322594778,0.0,0.0,0.015406995095545021,0.01,,3.0,True,Clay,
648,319,0.49228395061728397,648.0,3.860000000000001,0.005956790123456792,-2.7971999999999984,-0.004316666666666664,-35.129999999999995,2.5166203703703705,0.5212702262687582,0.055745008362061255,0.0,0.0,0.019184438192730146,0.01,top_10,5.0,False,,
631,257,0.40729001584786056,631.0,4.099999999999998,0.006497622820919173,-3.4620000000000086,-0.005486529318542011,-36.750000000000014,2.6379397781299523,0.42336666945247053,0.03774120978176313,0.0,0.0,0.007840287628743696,0.01,other,5.0,True,,
214,109,0.5093457943925234,214.0,0.8600000000000012,0.004018691588785052,-1.257200000000001,-0.005874766355140192,-13.969999999999995,2.1221028037383176,0.5383845845128763,0.054622006462930306,0.0,0.0,0.01938256567404082,0.02,,3.0,False,Clay,
20,8,0.4,20.0,0.1200000000000001,0.006000000000000005,-0.12240000000000073,-0.006120000000000037,-4.83,2.4420000000000006,0.4887900937002259,0.060519754972002,0.0,0.0,0.03008892244369323,0.075,other,3.0,False,Clay,
540,252,0.4666666666666667,540.0,2.380000000000001,0.0044074074074074085,-3.4275999999999964,-0.006347407407407401,-33.06999999999999,2.634962962962963,0.5001268346767219,0.058900020409993994,0.0,0.0,0.02098978244580683,0.02,top_10,5.0,False,,
225,93,0.41333333333333333,225.0,1.230000000000004,0.005466666666666685,-1.4345999999999979,-0.00637599999999999,-22.93,3.4482222222222223,0.44011691366789074,0.06345433636894768,0.0,0.0,0.023696069979322974,0.05,top_10,10.0,False,Hard,
434,200,0.4608294930875576,434.0,1.4800000000000013,0.0034101382488479293,-3.2295999999999996,-0.007441474654377879,-28.499999999999993,2.65315668202765,0.4941874348172686,0.05879812743386724,0.0,0.0,0.0204490547555349,0.02,top_10,5.0,True,,
161,59,0.36645962732919257,161.0,0.8300000000000005,0.005155279503105593,-1.2266000000000021,-0.007618633540372684,-18.369999999999994,3.273913043478261,0.405298266377994,0.07791123093960164,0.0,0.0,0.025847174090564785,0.1,top_10,5.0,False,,
304,156,0.5131578947368421,304.0,-0.22999999999999687,-0.0007565789473684108,-3.1853999999999996,-0.01047828947368421,-17.880000000000003,2.099046052631579,0.5390349655596334,0.04890580152535798,0.0,0.0,0.015739842722305893,0.01,,3.0,False,Clay,
185,111,0.6,185.0,-0.5100000000000007,-0.0027567567567567605,-1.9798000000000018,-0.01070162162162163,-11.930000000000001,1.8284864864864865,0.6287142060484906,0.0687855156338626,0.0,0.0,0.026977944156588243,0.02,top_10,3.0,True,Hard,
109,38,0.3486238532110092,109.0,0.12000000000000322,0.0011009174311926901,-1.3023999999999978,-0.011948623853210988,-16.259999999999998,3.9191743119266054,0.37144342354724524,0.07097762979591962,0.0,0.0,0.02357792511199006,0.1,top_10,10.0,False,Hard,
102,47,0.46078431372549017,102.0,-0.14000000000000012,-0.0013725490196078445,-1.2372000000000023,-0.012129411764705904,-10.85,2.331764705882353,0.5182772921898374,0.08897317861383652,0.0,0.0,0.03506867579425117,0.1,,3.0,False,,
49,23,0.46938775510204084,49.0,-0.0900000000000003,-0.0018367346938775572,-0.6082000000000007,-0.0124122448979592,-6.59,2.2291836734693877,0.493227339732361,0.049750225344547185,0.0,0.0,0.012541325633721099,0.01,,3.0,True,Grass,
574,249,0.4337979094076655,574.0,-0.7200000000000077,-0.0012543554006968776,-7.205600000000004,-0.012553310104529624,-39.8,2.606707317073171,0.46295924339303646,0.04901358633713532,0.0,0.0,0.01448430512414293,0.02,,5.0,True,Hard,
95,35,0.3684210526315789,95.0,-0.03999999999999959,-0.00042105263157894305,-1.239199999999998,-0.01304421052631577,-16.88,3.0099999999999993,0.3968679124004716,0.04634703171928795,0.0,0.0,0.01114136507196423,0.01,,5.0,True,Grass,
277,134,0.48375451263537905,277.0,-0.8299999999999974,-0.0029963898916967415,-3.6734000000000044,-0.01326137184115525,-16.970000000000002,2.1916606498194944,0.5321186935514165,0.06901164268669402,0.0,0.0,0.02567356186934274,0.05,,3.0,True,,
177,88,0.4971751412429379,177.0,-0.6299999999999999,-0.0035593220338983045,-2.3974,-0.013544632768361584,-10.350000000000001,2.139435028248588,0.5326088534241534,0.05498271649511486,0.0,0.0,0.018924386689173973,0.02,,3.0,True,Clay,
480,213,0.44375,480.0,-1.660000000000002,-0.003458333333333337,-6.966799999999999,-0.014514166666666665,-27.04,2.3064583333333335,0.4652774677361889,0.04040341214045399,0.0,0.0,0.008699642114909959,0.01,other,3.0,True,,
156,60,0.38461538461538464,156.0,-0.36000000000000076,-0.0023076923076923127,-2.272800000000003,-0.014569230769230787,-16.580000000000002,2.914551282051282,0.43687891551598823,0.06847812087472084,0.0,0.0,0.02334961661101895,0.075,,5.0,True,Hard,
179,107,0.5977653631284916,179.0,-1.3300000000000003,-0.007430167597765365,-2.7434000000000003,-0.015326256983240225,-11.459999999999999,1.8221787709497208,0.6350042677417426,0.0734994879558405,0.0,0.0,0.030600943760417377,0.03,top_10,3.0,False,Hard,
264,112,0.42424242424242425,264.0,-1.0699999999999985,-0.004053030303030297,-4.088599999999998,-0.015487121212121204,-22.379999999999995,3.214962121212121,0.4615367661976245,0.05849212952270815,0.0,0.0,0.020905877042823214,0.03,top_10,10.0,True,Hard,
444,178,0.4009009009009009,444.0,-1.7899999999999965,-0.004031531531531523,-7.074200000000005,-0.015932882882882894,-30.229999999999997,2.8417567567567574,0.44303212519212687,0.06107253159021458,0.0,0.0,0.020399538788323096,0.05,,5.0,True,,
130,47,0.36153846153846153,130.0,-0.549999999999998,-0.004230769230769216,-2.1990000000000003,-0.016915384615384617,-15.109999999999996,3.2812307692307696,0.40338064064746804,0.07697077197098663,0.0,0.0,0.025519014950451304,0.1,top_10,5.0,True,,
175,80,0.45714285714285713,175.0,-1.459999999999999,-0.008342857142857138,-3.3308000000000035,-0.019033142857142877,-11.740000000000002,2.275657142857143,0.5218293545174533,0.07955496386814594,0.0,0.0,0.030634693631104284,0.075,,3.0,False,,
53,22,0.41509433962264153,53.0,-0.40999999999999925,-0.007735849056603759,-1.0218000000000003,-0.019279245283018873,-8.75,2.37188679245283,0.5049179701325684,0.07548603640994152,0.0,0.0,0.03083727672693483,0.075,,3.0,False,Clay,
285,162,0.5684210526315789,285.0,-3.1199999999999983,-0.010947368421052626,-5.517600000000002,-0.019360000000000006,-14.34,1.9060000000000001,0.612459091835773,0.07210230400252084,0.0,0.0,0.029516410058294987,0.03,top_10,3.0,False,,
84,38,0.4523809523809524,84.0,-0.760000000000002,-0.009047619047619072,-1.6648000000000014,-0.019819047619047635,-10.7,2.298690476190476,0.4837510565839023,0.049158492188422984,0.0,0.0,0.01602819985916031,0.03,other,3.0,False,Clay,
38,13,0.34210526315789475,38.0,-0.26999999999999913,-0.007105263157894714,-0.7645999999999988,-0.020121052631578918,-7.0,3.960789473684211,0.33359548112713755,0.061327203694693536,0.0,0.0,0.017072320929257485,0.075,,10.0,True,Grass,
38,13,0.34210526315789475,38.0,-0.26999999999999913,-0.007105263157894714,-0.7645999999999988,-0.020121052631578918,-7.0,3.960789473684211,0.33359548112713755,0.061327203694693536,0.0,0.0,0.017072320929257485,0.075,,,True,Grass,
452,204,0.45132743362831856,452.0,-4.460000000000003,-0.009867256637168148,-9.3308,-0.020643362831858407,-31.089999999999996,2.6810398230088492,0.4931867257384031,0.06274800777758088,0.0,0.0,0.022831243851744235,0.03,top_10,5.0,False,,
348,202,0.5804597701149425,348.0,-4.630000000000001,-0.013304597701149428,-7.457400000000002,-0.02142931034482759,-16.459999999999994,1.8748275862068966,0.6185211348410633,0.06755648716788812,0.0,0.0,0.02693298292447666,0.02,top_10,3.0,False,,
149,87,0.5838926174496645,149.0,-2.1999999999999984,-0.014765100671140929,-3.396000000000001,-0.022791946308724838,-12.01,1.843020134228188,0.6286594851800594,0.07407229658834985,0.0,0.0,0.0302861494041594,0.03,top_10,3.0,True,Hard,
847,376,0.44391971664698937,847.0,-10.389999999999995,-0.012266824085005897,-19.602200000000014,-0.023143093270366014,-41.99,2.555005903187721,0.4732406632096527,0.04528759642865049,0.0,0.0,0.012772504574270739,0.01,,5.0,False,Hard,
22,9,0.4090909090909091,22.0,-0.2899999999999987,-0.013181818181818123,-0.5441999999999996,-0.024736363636363615,-6.92,2.433636363636364,0.5155846835139509,0.08886257949220742,0.0,0.0,0.04211926622395687,0.1,,3.0,True,Clay,
274,169,0.6167883211678832,274.0,-4.890000000000002,-0.017846715328467162,-6.892199999999997,-0.025154014598540136,-14.7,1.7557664233576642,0.6479609466766485,0.06382153244009044,0.0,0.0,0.02435537541348539,0.01,top_10,3.0,False,Hard,
363,155,0.42699724517906334,363.0,-5.369999999999997,-0.01479338842975206,-9.422600000000001,-0.02595757575757576,-18.700000000000003,2.8378787878787883,0.45059271958153113,0.04439557939308364,0.0,0.0,0.013310693409541292,0.01,,10.0,True,Clay,
350,151,0.43142857142857144,350.0,-5.409999999999993,-0.015457142857142838,-9.281800000000008,-0.026519428571428593,-23.61,2.329485714285714,0.46467315563706946,0.0440594781451068,0.0,0.0,0.010667936856130813,0.02,other,3.0,True,,
824,413,0.5012135922330098,824.0,-14.129999999999994,-0.017148058252427177,-22.067400000000006,-0.026780825242718454,-35.44,2.111480582524272,0.5316486935190186,0.04992735898310224,0.0,0.0,0.014806076430635426,0.01,,3.0,True,,
33,14,0.42424242424242425,33.0,-0.5299999999999994,-0.016060606060606043,-0.8993999999999982,-0.0272545454545454,-6.140000000000001,2.3293939393939396,0.5146924406976244,0.08455651000869273,0.0,0.0,0.031290824777384284,0.075,top_10,3.0,False,Clay,
56,19,0.3392857142857143,56.0,-0.8499999999999979,-0.01517857142857139,-1.5729999999999968,-0.028089285714285657,-9.879999999999999,3.733392857142857,0.3402873931849264,0.05396305338702272,0.0,0.0,0.014173348697071103,0.05,,10.0,True,Grass,
366,163,0.4453551912568306,366.0,-6.519999999999998,-0.01781420765027322,-10.449599999999998,-0.028550819672131144,-25.069999999999993,2.686803278688525,0.48995289185148755,0.0625408649668924,0.0,0.0,0.0223138693021793,0.03,top_10,5.0,True,,
901,381,0.42286348501664817,901.0,-16.66,-0.01849056603773585,-26.726800000000008,-0.029663485016648176,-46.50000000000001,2.6573140954495007,0.45697166616601326,0.04966893361881133,0.0,0.0,0.014801993514014887,0.02,,5.0,True,,
389,171,0.43958868894601544,389.0,-7.489999999999998,-0.019254498714652953,-11.700199999999999,-0.030077634961439587,-27.28,3.190411311053984,0.4658447346760391,0.053767596558403255,0.0,0.0,0.01891912036930255,0.02,top_10,10.0,False,Hard,
224,135,0.6026785714285714,224.0,-5.09,-0.022723214285714284,-6.7682,-0.030215178571428573,-15.15,1.7835267857142856,0.6385488394370414,0.06441863260948115,0.0,0.0,0.023871628151276154,0.01,top_10,3.0,True,Hard,
53,18,0.33962264150943394,53.0,-0.9299999999999993,-0.01754716981132074,-1.6113999999999997,-0.030403773584905654,-10.51,4.206037735849057,0.3409086838068521,0.05074664224403396,0.0,0.0,0.013380028228144991,0.03,top_10,,True,Grass,
201,101,0.5024875621890548,201.0,-4.25,-0.021144278606965175,-6.165,-0.030671641791044778,-13.719999999999999,2.1290049751243783,0.5503808087882663,0.07068209006094094,0.0,0.0,0.02714815897266445,0.05,,3.0,False,Hard,
628,309,0.49203821656050956,628.0,-13.21,-0.021035031847133758,-19.325800000000005,-0.030773566878980897,-30.51,2.13828025477707,0.5295712248539309,0.05457854921615777,0.0,0.0,0.01760464480611187,0.02,,3.0,True,,
511,211,0.41291585127201563,511.0,-10.37,-0.020293542074363992,-16.162599999999987,-0.03162935420743637,-31.219999999999995,3.1771037181996085,0.44946497388158185,0.05445767961588817,0.0,0.0,0.01868635922760133,0.02,top_10,10.0,True,,
599,260,0.4340567612687813,599.0,-12.429999999999996,-0.020751252086811344,-18.961399999999994,-0.03165509181969949,-32.57,3.0613689482470785,0.4667076763103514,0.051850929563891715,0.0,0.0,0.017158039622531537,0.01,top_10,10.0,True,,
1412,614,0.4348441926345609,1412.0,-29.360000000000014,-0.020793201133144486,-44.73280000000001,-0.03168045325779038,-76.37,2.5980169971671385,0.4674367234224514,0.045701654617106235,0.0,0.0,0.012997918243444607,0.01,,5.0,False,,
400,156,0.39,400.0,-7.990000000000002,-0.019975000000000007,-12.710200000000002,-0.031775500000000005,-25.690000000000005,2.669125,0.41557576752138453,0.037419395947639565,0.0,0.0,0.007325011930837666,0.01,other,5.0,True,Hard,
