match_date,tourney_name,surface,round,winner_name,loser_name,score,w_ta_dr,w_ta_ace_pct,w_ta_df_pct,w_ta_1stin_pct,w_ta_1stwon_pct,w_ta_2ndwon_pct,w_ta_bpsvd_num,w_ta_bpsvd_den,w_ta_bpsvd_pct,l_ta_dr,l_ta_ace_pct,l_ta_df_pct,l_ta_1stin_pct,l_ta_1stwon_pct,l_ta_2ndwon_pct,l_ta_bpsvd_num,l_ta_bpsvd_den,l_ta_bpsvd_pct,minutes,source,ta_stats_source,source_profile_players,year,player_won,source_player,source_url,ta_more,ta_dr,ta_ace_pct,ta_df_pct,ta_1stin_pct,ta_1stwon_pct,ta_2ndwon_pct,ta_bpsvd_num,ta_bpsvd_den,ta_bpsvd_pct,winner_name_norm,loser_name_norm,score_norm,round_norm,match_key,tourney_level,draw_size
2025-06-30,Wimbledon,Grass,R16,Ben Shelton,Lorenzo Sonego,3-6 6-1 7-6(1) 7-5,1.15,0.063,0.04,0.603,0.737,0.62,4.0,6.0,0.6666666666666666,0.87,0.068,0.025,0.695,0.72,0.47200000000000003,2.0,6.0,0.3333333333333333,185,player_profile_classic,player_profile_classic,"['Ben Shelton', 'Lorenzo Sonego']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R16,Cameron Norrie,Nicolas Jarry,6-3 7-6(4) 6-7(7) 6-7(5) 6-3,1.06,0.040999999999999995,0.031,0.684,0.754,0.597,8.0,8.0,1.0,0.94,0.258,0.045,0.657,0.795,0.475,7.0,9.0,0.7777777777777778,267,player_profile_classic,player_profile_classic,"['Cameron Norrie', 'Nicolas Jarry']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R16,Carlos Alcaraz,Andrey Rublev,6-7(5) 6-3 6-4 6-4,1.38,0.19,0.026000000000000002,0.672,0.821,0.632,3.0,4.0,0.75,0.72,0.049,0.033,0.667,0.72,0.561,7.0,11.0,0.6363636363636364,164,player_profile_classic,player_profile_classic,"['Carlos Alcaraz', 'Andrey Rublev']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R16,Flavio Cobolli,Marin Cilic,6-4 6-4 6-7(4) 7-6(3),1.1,0.073,0.02,0.613,0.7829999999999999,0.569,7.0,8.0,0.875,0.91,0.133,0.006999999999999999,0.65,0.71,0.6,5.0,8.0,0.625,205,player_profile_classic,player_profile_classic,"['Flavio Cobolli', 'Marin Cilic']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R16,Jannik Sinner,Grigor Dimitrov,3-6 5-7 2-2 RET,0.9,0.051,0.051,0.5760000000000001,0.8240000000000001,0.44,2.0,5.0,0.4,1.11,0.165,0.035,0.5760000000000001,0.8370000000000001,0.5,1.0,2.0,0.5,128,player_profile_classic,player_profile_classic,"['Jannik Sinner', 'Grigor Dimitrov']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R16,Karen Khachanov,Kamil Majchrzak,6-4 6-2 6-3,1.78,0.14300000000000002,0.0,0.743,0.7879999999999999,0.667,3.0,4.0,0.75,0.56,0.067,0.0,0.6779999999999999,0.6890000000000001,0.31,4.0,10.0,0.4,107,player_profile_classic,player_profile_classic,"['Karen Khachanov', 'Kamil Majchrzak']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R16,Novak Djokovic,Alex De Minaur,1-6 6-4 6-4 6-4,,,,,,,,,,,,,,,,,,,199,,,,2025,True,Novak Djokovic,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=NovakDjokovic,(ch),1.08,0.047,0.039,0.659,0.6940000000000001,0.409,13.0,19.0,0.6842105263157895,NOVAK DJOKOVIC,ALEX DE MINAUR,1-6 6-4 6-4 6-4,R16,2025|2025-06-30|Wimbledon|R16|NOVAK DJOKOVIC|ALEX DE MINAUR|1-6 6-4 6-4 6-4,G,128
2025-06-30,Wimbledon,Grass,R16,Novak Djokovic,De Minaur,1-6 6-4 6-4 6-4,,,,,,,,,,,,,,,,,,,199,,,,2025,False,Alex de Minaur,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexDeMinaur,(ch),0.93,0.009000000000000001,0.035,0.5489999999999999,0.565,0.569,7.0,13.0,0.5384615384615384,NOVAK DJOKOVIC,DE MINAUR,1-6 6-4 6-4 6-4,R16,2025|2025-06-30|Wimbledon|R16|NOVAK DJOKOVIC|DE MINAUR|1-6 6-4 6-4 6-4,G,128
2025-06-30,Wimbledon,Grass,R16,Taylor Fritz,Jordan Thompson,6-1 3-0 RET,14.57,0.25,0.0,0.5,1.0,0.917,0.0,0.0,,0.07,0.036000000000000004,0.036000000000000004,0.607,0.529,0.182,1.0,5.0,0.2,41,player_profile_classic,player_profile_classic,"['Taylor Fritz', 'Jordan Thompson']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Andrey Rublev,Adrian Mannarino,7-5 6-2 6-3,1.25,0.141,0.04,0.5660000000000001,0.804,0.535,9.0,10.0,0.9,0.8,0.10099999999999999,0.013000000000000001,0.7090000000000001,0.6609999999999999,0.478,3.0,8.0,0.375,119,player_profile_classic,player_profile_classic,"['Andrey Rublev', 'Adrian Mannarino']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Ben Shelton,Marton Fucsovics,6-3 7-6(4) 6-2,1.4,0.099,0.0,0.736,0.8059999999999999,0.5,3.0,4.0,0.75,0.72,0.081,0.023,0.6509999999999999,0.696,0.467,3.0,7.0,0.42857142857142855,120,player_profile_classic,player_profile_classic,"['Ben Shelton', 'Marton Fucsovics']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Cameron Norrie,Mattia Bellucci,7-6(5) 6-4 6-3,1.21,0.057999999999999996,0.019,0.6409999999999999,0.652,0.622,8.0,11.0,0.7272727272727273,0.83,0.065,0.07400000000000001,0.491,0.623,0.509,6.0,12.0,0.5,148,player_profile_classic,player_profile_classic,"['Cameron Norrie', 'Mattia Bellucci']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Carlos Alcaraz,Jan Lennard Struff,6-1 3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,145,,,,2025,True,Carlos Alcaraz,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=CarlosAlcaraz,,1.33,0.09300000000000001,0.037000000000000005,0.583,0.73,0.622,3.0,5.0,0.6,CARLOS ALCARAZ,JAN LENNARD STRUFF,6-1 3-6 6-3 6-4,R32,2025|2025-06-30|Wimbledon|R32|CARLOS ALCARAZ|JAN LENNARD STRUFF|6-1 3-6 6-3 6-4,G,128
2025-06-30,Wimbledon,Grass,R32,De Minaur,August Holmgren,6-4 7-6(5) 6-3,,,,,,,,,,,,,,,,,,,141,,,,2025,True,Alex de Minaur,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexDeMinaur,,1.49,0.032,0.011000000000000001,0.5589999999999999,0.846,0.634,4.0,5.0,0.8,DE MINAUR,AUGUST HOLMGREN,6-4 7-6(5) 6-3,R32,2025|2025-06-30|Wimbledon|R32|DE MINAUR|AUGUST HOLMGREN|6-4 7-6(5) 6-3,G,128
2025-06-30,Wimbledon,Grass,R32,Flavio Cobolli,Jakub Mensik,6-2 6-4 6-2,1.66,0.114,0.013000000000000001,0.544,0.7440000000000001,0.6940000000000001,1.0,1.0,1.0,0.6,0.11800000000000001,0.075,0.581,0.648,0.385,12.0,17.0,0.7058823529411765,108,player_profile_classic,player_profile_classic,"['Flavio Cobolli', 'Jakub Mensik']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Grigor Dimitrov,Sebastian Ofner,6-3 6-4 7-6(0),1.34,0.155,0.07200000000000001,0.588,0.807,0.6,2.0,3.0,0.6666666666666666,0.74,0.077,0.044000000000000004,0.5379999999999999,0.6729999999999999,0.5710000000000001,3.0,6.0,0.5,145,player_profile_classic,player_profile_classic,"['Grigor Dimitrov', 'Sebastian Ofner']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Jannik Sinner,Pedro Martinez,6-1 6-3 6-1,1.78,0.149,0.040999999999999995,0.581,0.7909999999999999,0.613,4.0,4.0,1.0,0.56,0.0,0.0,0.759,0.5329999999999999,0.368,8.0,14.0,0.5714285714285714,115,player_profile_classic,player_profile_classic,"['Jannik Sinner', 'Pedro Martinez']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Jordan Thompson,Luciano Darderi,6-4 6-4 3-6 6-3,1.1,0.151,0.0,0.627,0.759,0.574,7.0,8.0,0.875,0.91,0.068,0.034,0.6920000000000001,0.667,0.639,7.0,10.0,0.7,174,player_profile_classic,player_profile_classic,"['Jordan Thompson', 'Luciano Darderi']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Kamil Majchrzak,Arthur Rinderknech,6-3 7-6(4) 7-6(6),1.14,0.076,0.008,0.672,0.688,0.667,4.0,5.0,0.8,0.88,0.168,0.053,0.584,0.773,0.447,7.0,9.0,0.7777777777777778,166,player_profile_classic,player_profile_classic,"['Kamil Majchrzak', 'Arthur Rinderknech']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Karen Khachanov,Nuno Borges,7-6(6) 4-6 4-6 6-3 7-6(8),1.05,0.064,0.035,0.6609999999999999,0.726,0.603,8.0,13.0,0.6153846153846154,0.95,0.053,0.024,0.722,0.754,0.447,8.0,12.0,0.6666666666666666,228,player_profile_classic,player_profile_classic,"['Karen Khachanov', 'Nuno Borges']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Lorenzo Sonego,Brandon Nakashima,6-7(5) 7-6(8) 7-6(2) 3-6 7-6(3),1.01,0.085,0.005,0.7609999999999999,0.706,0.667,7.0,10.0,0.7,0.99,0.08,0.005,0.7290000000000001,0.731,0.593,10.0,12.0,0.8333333333333334,304,player_profile_classic,player_profile_classic,"['Lorenzo Sonego', 'Brandon Nakashima']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Marin Cilic,Jaume Munar,6-3 3-6 6-2 6-4,0.95,0.10400000000000001,0.006999999999999999,0.619,0.735,0.431,6.0,8.0,0.75,1.05,0.059000000000000004,0.059000000000000004,0.618,0.762,0.436,3.0,8.0,0.375,186,player_profile_classic,player_profile_classic,"['Marin Cilic', 'Jaume Munar']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Nicolas Jarry,Joao Fonseca,6-3 6-4 3-6 7-6(4),1.16,0.188,0.053,0.669,0.787,0.545,10.0,11.0,0.9090909090909091,0.86,0.061,0.015,0.72,0.705,0.541,5.0,7.0,0.7142857142857143,188,player_profile_classic,player_profile_classic,"['Nicolas Jarry', 'Joao Fonseca']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Novak Djokovic,Miomir Kecmanovic,6-3 6-0 6-4,2.01,0.23199999999999998,0.043,0.71,0.816,0.6,0.0,1.0,0.0,0.5,0.034,0.011000000000000001,0.652,0.569,0.387,4.0,10.0,0.4,107,player_profile_classic,player_profile_classic,"['Novak Djokovic', 'Miomir Kecmanovic']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R32,Taylor Fritz,Alejandro Davidovich Fokina,6-4 6-3 6-7(5) 6-1,,,,,,,,,,,,,,,,,,,192,,,,2025,True,Taylor Fritz,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=TaylorFritz,(ch),1.38,0.142,0.008,0.65,0.782,0.5479999999999999,7.0,8.0,0.875,TAYLOR FRITZ,ALEJANDRO DAVIDOVICH FOKINA,6-4 6-3 6-7(5) 6-1,R32,2025|2025-06-30|Wimbledon|R32|TAYLOR FRITZ|ALEJANDRO DAVIDOVICH FOKINA|6-4 6-3 6-7(5) 6-1,G,128
2025-06-30,Wimbledon,Grass,R32,Taylor Fritz,Davidovich Fokina,6-4 6-3 6-7(5) 6-1,,,,,,,,,,,,,,,,,,,192,,,,2025,False,Alejandro Davidovich Fokina,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlejandroDavidovichFokina,(ch),0.72,0.038,0.023,0.738,0.604,0.529,8.0,15.0,0.5333333333333333,TAYLOR FRITZ,DAVIDOVICH FOKINA,6-4 6-3 6-7(5) 6-1,R32,2025|2025-06-30|Wimbledon|R32|TAYLOR FRITZ|DAVIDOVICH FOKINA|6-4 6-3 6-7(5) 6-1,G,128
2025-06-30,Wimbledon,Grass,R64,Adrian Mannarino,Valentin Royer,6-4 6-4 5-7 7-6(1),1.39,0.14,0.016,0.605,0.8590000000000001,0.569,3.0,4.0,0.75,0.72,0.08199999999999999,0.027000000000000003,0.637,0.677,0.585,9.0,11.0,0.8181818181818182,203,player_profile_classic,player_profile_classic,"['Adrian Mannarino', 'Valentin Royer']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Alejandro Davidovich Fokina,Van De Zandschulp,6-1 4-6 6-3 7-6(5),,,,,,,,,,,,,,,,,,,187,,,,2025,False,Botic van de Zandschulp,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=BoticVanDeZandschulp,,0.75,0.044000000000000004,0.044000000000000004,0.679,0.6559999999999999,0.341,9.0,15.0,0.6,ALEJANDRO DAVIDOVICH FOKINA,VAN DE ZANDSCHULP,6-1 4-6 6-3 7-6(5),R64,2025|2025-06-30|Wimbledon|R64|ALEJANDRO DAVIDOVICH FOKINA|VAN DE ZANDSCHULP|6-1 4-6 6-3 7-6(5),G,128
2025-06-30,Wimbledon,Grass,R64,Alex De Minaur,Arthur Cazaux,4-6 6-2 6-4 6-0,,,,,,,,,,,,,,,,,,,168,,,,2025,False,Arthur Cazaux,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ArthurCazaux,,0.66,0.092,0.033,0.542,0.6459999999999999,0.4,13.0,20.0,0.65,ALEX DE MINAUR,ARTHUR CAZAUX,4-6 6-2 6-4 6-0,R64,2025|2025-06-30|Wimbledon|R64|ALEX DE MINAUR|ARTHUR CAZAUX|4-6 6-2 6-4 6-0,G,128
2025-06-30,Wimbledon,Grass,R64,Andrey Rublev,Lloyd Harris,6-7(1) 6-4 7-6(5) 6-3,1.51,0.10099999999999999,0.05,0.6809999999999999,0.877,0.579,3.0,4.0,0.75,0.66,0.192,0.0,0.677,0.7609999999999999,0.47600000000000003,3.0,6.0,0.5,165,player_profile_classic,player_profile_classic,"['Andrey Rublev', 'Lloyd Harris']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Arthur Rinderknech,Cristian Garin,3-6 6-3 7-6(3) 4-6 6-3,0.99,0.08800000000000001,0.038,0.623,0.7070000000000001,0.583,5.0,8.0,0.625,1.01,0.065,0.006,0.708,0.67,0.644,10.0,13.0,0.7692307692307693,227,player_profile_classic,player_profile_classic,"['Arthur Rinderknech', 'Cristian Garin']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,August Holmgren,Tomas Machac,7-6(5) 6-7(8) 6-7(5) 7-5 7-6(5),,,,,,,,,,,,,,,,,,,279,,,,2025,False,Tomas Machac,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=TomasMachac,,0.93,0.09300000000000001,0.044000000000000004,0.6779999999999999,0.7190000000000001,0.621,5.0,7.0,0.7142857142857143,AUGUST HOLMGREN,TOMAS MACHAC,7-6(5) 6-7(8) 6-7(5) 7-5 7-6(5),R64,2025|2025-06-30|Wimbledon|R64|AUGUST HOLMGREN|TOMAS MACHAC|7-6(5) 6-7(8) 6-7(5) 7-5 7-6(5),G,128
2025-06-30,Wimbledon,Grass,R64,Ben Shelton,Rinky Hijikata,6-2 7-5 6-4,1.52,0.11800000000000001,0.043,0.5589999999999999,0.75,0.7070000000000001,3.0,3.0,1.0,0.66,0.02,0.02,0.6940000000000001,0.618,0.5329999999999999,8.0,12.0,0.6666666666666666,132,player_profile_classic,player_profile_classic,"['Ben Shelton', 'Rinky Hijikata']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Brandon Nakashima,Reilly Opelka,7-5 6-2 6-7(6) 6-3,1.76,0.107,0.0,0.768,0.826,0.6920000000000001,2.0,2.0,1.0,0.57,0.185,0.038,0.6,0.7559999999999999,0.462,6.0,10.0,0.6,146,player_profile_classic,player_profile_classic,"['Brandon Nakashima', 'Reilly Opelka']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Cameron Norrie,Frances Tiafoe,4-6 6-4 6-3 7-5,1.32,0.142,0.025,0.758,0.758,0.483,6.0,9.0,0.6666666666666666,0.76,0.145,0.028999999999999998,0.514,0.7040000000000001,0.478,8.0,13.0,0.6153846153846154,176,player_profile_classic,player_profile_classic,"['Cameron Norrie', 'Frances Tiafoe']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Carlos Alcaraz,Oliver Tarvet,6-1 6-4 6-4,1.39,0.031,0.042,0.6459999999999999,0.6940000000000001,0.529,9.0,11.0,0.8181818181818182,0.72,0.013000000000000001,0.013000000000000001,0.61,0.532,0.433,4.0,10.0,0.4,137,player_profile_classic,player_profile_classic,"['Carlos Alcaraz', 'Oliver Tarvet']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Davidovich Fokina,Botic Van De Zandschulp,6-1 4-6 6-3 7-6(5),,,,,,,,,,,,,,,,,,,187,,,,2025,True,Alejandro Davidovich Fokina,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlejandroDavidovichFokina,,1.33,0.024,0.008,0.688,0.674,0.6409999999999999,8.0,11.0,0.7272727272727273,DAVIDOVICH FOKINA,BOTIC VAN DE ZANDSCHULP,6-1 4-6 6-3 7-6(5),R64,2025|2025-06-30|Wimbledon|R64|DAVIDOVICH FOKINA|BOTIC VAN DE ZANDSCHULP|6-1 4-6 6-3 7-6(5),G,128
2025-06-30,Wimbledon,Grass,R64,De Minaur,Arthur Cazaux,4-6 6-2 6-4 6-0,,,,,,,,,,,,,,,,,,,168,,,,2025,True,Alex de Minaur,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexDeMinaur,,1.51,0.021,0.021,0.588,0.737,0.625,2.0,4.0,0.5,DE MINAUR,ARTHUR CAZAUX,4-6 6-2 6-4 6-0,R64,2025|2025-06-30|Wimbledon|R64|DE MINAUR|ARTHUR CAZAUX|4-6 6-2 6-4 6-0,G,128
2025-06-30,Wimbledon,Grass,R64,Flavio Cobolli,Jack Pinnington Jones,6-1 7-6(6) 6-2,,,,,,,,,,,,,,,,,,,115,,,,2025,True,Flavio Cobolli,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=FlavioCobolli,,1.47,0.021,0.042,0.563,0.648,0.69,2.0,3.0,0.6666666666666666,FLAVIO COBOLLI,JACK PINNINGTON JONES,6-1 7-6(6) 6-2,R64,2025|2025-06-30|Wimbledon|R64|FLAVIO COBOLLI|JACK PINNINGTON JONES|6-1 7-6(6) 6-2,G,128
2025-06-30,Wimbledon,Grass,R64,Flavio Cobolli,Pinnington Jones,6-1 7-6(6) 6-2,,,,,,,,,,,,,,,,,,,115,,,,2025,False,Jack Pinnington Jones,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JackPinningtonJones,,0.68,0.044000000000000004,0.044000000000000004,0.611,0.6,0.371,3.0,9.0,0.3333333333333333,FLAVIO COBOLLI,PINNINGTON JONES,6-1 7-6(6) 6-2,R64,2025|2025-06-30|Wimbledon|R64|FLAVIO COBOLLI|PINNINGTON JONES|6-1 7-6(6) 6-2,G,128
2025-06-30,Wimbledon,Grass,R64,Grigor Dimitrov,Corentin Moutet,7-5 4-6 7-5 7-5,1.2,0.08,0.051,0.5720000000000001,0.7340000000000001,0.5589999999999999,5.0,9.0,0.5555555555555556,0.83,0.07400000000000001,0.027000000000000003,0.691,0.6409999999999999,0.478,8.0,14.0,0.5714285714285714,218,player_profile_classic,player_profile_classic,"['Grigor Dimitrov', 'Corentin Moutet']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Jakub Mensik,Marcos Giron,6-4 3-6 6-4 7-6(4),1.07,0.20199999999999999,0.047,0.62,0.8,0.408,9.0,12.0,0.75,0.94,0.039,0.023,0.7440000000000001,0.667,0.515,4.0,8.0,0.5,171,player_profile_classic,player_profile_classic,"['Jakub Mensik', 'Marcos Giron']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Jannik Sinner,Aleksandar Vukic,6-1 6-1 6-3,1.87,0.15,0.0,0.637,0.6859999999999999,0.759,4.0,4.0,1.0,0.53,0.046,0.031,0.585,0.526,0.37,3.0,9.0,0.3333333333333333,100,player_profile_classic,player_profile_classic,"['Jannik Sinner', 'Aleksandar Vukic']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Jaume Munar,Fabian Marozsan,6-2 6-3 7-6(9),1.31,0.057999999999999996,0.038,0.74,0.727,0.556,2.0,3.0,0.6666666666666666,0.76,0.03,0.03,0.713,0.597,0.552,4.0,9.0,0.4444444444444444,137,player_profile_classic,player_profile_classic,"['Jaume Munar', 'Fabian Marozsan']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Joao Fonseca,Jenson Brooksby,6-4 5-7 6-2 6-4,1.15,0.063,0.031,0.672,0.6859999999999999,0.524,10.0,13.0,0.7692307692307693,0.87,0.042,0.013999999999999999,0.66,0.6,0.531,11.0,17.0,0.6470588235294118,193,player_profile_classic,player_profile_classic,"['Joao Fonseca', 'Jenson Brooksby']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Jordan Thompson,Benjamin Bonzi,7-5 6-7(2) 4-6 6-2 6-4,1.06,0.11800000000000001,0.035,0.565,0.75,0.5,6.0,8.0,0.75,0.94,0.075,0.017,0.647,0.67,0.525,9.0,14.0,0.6428571428571429,231,player_profile_classic,player_profile_classic,"['Jordan Thompson', 'Benjamin Bonzi']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Kamil Majchrzak,Ethan Quinn,6-1 6-4 6-3,1.54,0.063,0.0,0.637,0.6859999999999999,0.69,4.0,5.0,0.8,0.65,0.10400000000000001,0.052000000000000005,0.727,0.625,0.23800000000000002,3.0,9.0,0.3333333333333333,94,player_profile_classic,player_profile_classic,"['Kamil Majchrzak', 'Ethan Quinn']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Karen Khachanov,Shintaro Mochizuki,1-6 7-6(7) 4-6 6-3 6-4,0.91,0.057,0.017,0.631,0.631,0.508,12.0,20.0,0.6,1.1,0.04,0.02,0.53,0.696,0.5429999999999999,10.0,16.0,0.625,219,player_profile_classic,player_profile_classic,"['Karen Khachanov', 'Shintaro Mochizuki']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Lorenzo Sonego,Nikoloz Basilashvili,6-1 6-3 6-7(3) 7-6(4),1.4,0.083,0.0,0.6579999999999999,0.759,0.634,2.0,4.0,0.5,0.71,0.038,0.069,0.58,0.75,0.4,6.0,12.0,0.5,181,player_profile_classic,player_profile_classic,"['Lorenzo Sonego', 'Nikoloz Basilashvili']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Luciano Darderi,Arthur Fery,6-4 6-3 6-3,1.2,0.069,0.02,0.588,0.733,0.429,11.0,13.0,0.8461538461538461,0.83,0.057,0.019,0.585,0.565,0.47700000000000004,13.0,19.0,0.6842105263157895,141,player_profile_classic,player_profile_classic,"['Luciano Darderi', 'Arthur Fery']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Marin Cilic,Jack Draper,6-4 6-3 1-6 6-4,1.23,0.154,0.057999999999999996,0.5670000000000001,0.78,0.6,5.0,7.0,0.7142857142857143,0.81,0.128,0.0,0.624,0.735,0.46299999999999997,6.0,9.0,0.6666666666666666,159,player_profile_classic,player_profile_classic,"['Marin Cilic', 'Jack Draper']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Marton Fucsovics,Gael Monfils,6-4 1-6 4-6 7-6(5) 6-4,0.94,0.006,0.057,0.623,0.6509999999999999,0.439,10.0,16.0,0.625,1.06,0.019,0.019,0.634,0.667,0.475,5.0,10.0,0.5,223,player_profile_classic,player_profile_classic,"['Marton Fucsovics', 'Gael Monfils']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Mattia Bellucci,Jiri Lehecka,7-6(4) 6-1 7-5,1.3,0.109,0.05,0.594,0.833,0.537,6.0,7.0,0.8571428571428571,0.77,0.09300000000000001,0.023,0.581,0.7,0.528,0.0,4.0,0.0,127,player_profile_classic,player_profile_classic,"['Mattia Bellucci', 'Jiri Lehecka']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Miomir Kecmanovic,De Jong,1-6 6-3 6-2 6-4,,,,,,,,,,,,,,,,,,,133,,,,2025,False,Jesper de Jong,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JesperDeJong,,0.65,0.14300000000000002,0.045,0.491,0.764,0.439,4.0,8.0,0.5,MIOMIR KECMANOVIC,DE JONG,1-6 6-3 6-2 6-4,R64,2025|2025-06-30|Wimbledon|R64|MIOMIR KECMANOVIC|DE JONG|1-6 6-3 6-2 6-4,G,128
2025-06-30,Wimbledon,Grass,R64,Miomir Kecmanovic,Jesper De Jong,1-6 6-3 6-2 6-4,,,,,,,,,,,,,,,,,,,133,,,,2025,True,Miomir Kecmanovic,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=MiomirKecmanovic,,1.54,0.057,0.011000000000000001,0.625,0.782,0.667,2.0,4.0,0.5,MIOMIR KECMANOVIC,JESPER DE JONG,1-6 6-3 6-2 6-4,R64,2025|2025-06-30|Wimbledon|R64|MIOMIR KECMANOVIC|JESPER DE JONG|1-6 6-3 6-2 6-4,G,128
2025-06-30,Wimbledon,Grass,R64,Nicolas Jarry,Learner Tien,6-2 6-2 6-3,2.73,0.14300000000000002,0.032,0.81,0.863,0.667,0.0,0.0,,0.37,0.07,0.057999999999999996,0.605,0.635,0.353,5.0,10.0,0.5,98,player_profile_classic,player_profile_classic,"['Nicolas Jarry', 'Learner Tien']",2025,,,,,,,,,,,,,,,,,,,G,128
2025-06-30,Wimbledon,Grass,R64,Novak Djokovic,Daniel Evans,6-3 6-2 6-0,,,,,,,,,,,,,,,,,,,107,,,,2025,True,Novak Djokovic,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=NovakDjokovic,,3.4,0.19,0.034,0.7759999999999999,0.889,0.6920000000000001,2.0,2.0,1.0,NOVAK DJOKOVIC,DANIEL EVANS,6-3 6-2 6-0,R64,2025|2025-06-30|Wimbledon|R64|NOVAK DJOKOVIC|DANIEL EVANS|6-3 6-2 6-0,G,128
