tourney_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,market_probability,edge,ev,won,stake,profit
2019-05-06,Madrid Masters,R16,Clay,4,Stan Wawrinka,Kei Nishikori,player2,top_10,0.6769602776463982,1.72,0.5532467532467532,0.123713524399645,0.16437167755180493,True,1.0,0.72
2019-05-06,Madrid Masters,R16,Clay,4,Roger Federer,Gael Monfils,player1,top_10,0.873561662300114,1.29,0.7372708757637474,0.13629078653636661,0.1268945443671471,True,1.0,0.29000000000000004
2019-05-13,Rome Masters,SF,Clay,4,Rafael Nadal,Stefanos Tsitsipas,player2,top_10,0.8730442960979098,1.23,0.7734806629834253,0.09956363311448446,0.07384448420042902,True,1.0,0.22999999999999998
2019-05-13,Rome Masters,R32,Clay,4,Kei Nishikori,Taylor Fritz,player2,top_10,0.8028152040893617,1.31,0.7259414225941423,0.0768737814952194,0.05168791735706385,True,1.0,0.31000000000000005
2019-05-13,Rome Masters,R32,Clay,4,Marin Cilic,Jan Lennard Struff,player1,top_10,0.7924826724954718,1.57,0.6055276381909548,0.186955034304517,0.24419779581789075,False,1.0,-1.0
2019-05-13,Rome Masters,R32,Clay,4,Alexander Zverev,Matteo Berrettini,player1,top_10,0.8115636155701113,1.6,0.5949367088607596,0.2166269067093517,0.29850178491217805,False,1.0,-1.0
2019-05-13,Rome Masters,R32,Clay,4,Juan Martin del Potro,David Goffin,player1,top_10,0.7273613481618106,2.34,0.40759493670886077,0.3197664114529499,0.7020255546986368,True,1.0,1.3399999999999999
2019-05-13,Rome Masters,F,Clay,4,Rafael Nadal,Novak Djokovic,player1,top_10,0.7313606823869486,1.5,0.6368038740920097,0.09455680829493895,0.09704102358042294,True,1.0,0.5
2019-05-13,Rome Masters,R16,Clay,4,Roger Federer,Borna Coric,player2,top_10,0.689319948681125,1.52,0.6265356265356266,0.06278432214549845,0.04776632199531,True,1.0,0.52
2019-05-13,Rome Masters,R16,Clay,4,Kei Nishikori,Jan Lennard Struff,player1,top_10,0.8155421889057939,1.48,0.6425120772946861,0.17303011161110782,0.20700243958057496,True,1.0,0.48
2019-05-13,Rome Masters,R16,Clay,4,Juan Martin del Potro,Casper Ruud,player1,top_10,0.8399006995335264,1.37,0.6935123042505593,0.1463883952829671,0.15066395836093127,True,1.0,0.3700000000000001
2019-05-13,Rome Masters,QF,Clay,4,Roger Federer,Stefanos Tsitsipas,player2,top_10,0.5907837919309377,2.12,0.44063324538258575,0.15015054654835192,0.25246163889358786,False,1.0,-1.0
2019-05-13,Rome Masters,QF,Clay,4,Kei Nishikori,Diego Schwartzman,player2,top_10,0.8345759782581514,1.58,0.605,0.22957597825815146,0.31863004564787933,False,1.0,-1.0
2019-05-13,Rome Masters,QF,Clay,4,Juan Martin del Potro,Novak Djokovic,player1,top_10,0.16626397157680964,6.54,0.14621409921671016,0.020049872360099474,0.08736637411233505,False,1.0,-1.0
2019-05-20,Geneva,F,Clay,3,Alexander Zverev,Nicolas Jarry,player1,top_10,0.7654976228879461,1.45,0.6555819477434679,0.1099156751444782,0.10997155318752178,True,1.0,0.44999999999999996
2019-05-20,Geneva,SF,Clay,3,Alexander Zverev,Federico Delbonis,player1,top_10,0.7658146056973191,1.42,0.6689976689976691,0.09681693669964997,0.08745674009019305,True,1.0,0.41999999999999993
2019-06-10,s Hertogenbosch,R16,Grass,3,Nicolas Jarry,Stefanos Tsitsipas,player2,top_10,0.3429177089178503,4.53,0.2094240837696335,0.13349362514821678,0.5534172213978619,True,1.0,3.5300000000000002
2019-06-17,Queen's Club,R32,Grass,3,Kyle Edmund,Stefanos Tsitsipas,player2,top_10,0.3581176553653303,3.14,0.3022222222222222,0.055895433143108075,0.12448943784713717,False,1.0,-1.0
2019-06-17,Queen's Club,R16,Grass,3,Jeremy Chardy,Stefanos Tsitsipas,player2,top_10,0.43833773558424083,3.65,0.25963488843813387,0.17870284714610696,0.599932734882479,False,1.0,-1.0
2019-06-17,Queen's Club,QF,Grass,3,Felix Auger Aliassime,Stefanos Tsitsipas,player2,top_10,0.456522393179142,2.3,0.413265306122449,0.04325708705669301,0.050001504312026546,True,1.0,1.2999999999999998
2019-06-17,Queen's Club,R32,Grass,3,Kevin Anderson,Cameron Norrie,player1,top_10,0.8217825138436522,1.36,0.6984478935698448,0.12333462027380737,0.11762421882736707,True,1.0,0.3600000000000001
2019-06-17,Halle,R32,Grass,3,John Millman,Roger Federer,player1,top_10,0.12022973141267405,9.09,0.10443349753694584,0.01579623387572822,0.09288825854120708,False,1.0,-1.0
2019-06-17,Halle,QF,Grass,3,Karen Khachanov,Matteo Berrettini,player2,top_10,0.5869634346225844,2.24,0.42416452442159375,0.16279891020099063,0.3147980935545891,False,1.0,-1.0
2019-06-17,Halle,QF,Grass,3,Alexander Zverev,David Goffin,player1,top_10,0.7398908332075748,1.58,0.601010101010101,0.13888073219747377,0.16902751646796815,False,1.0,-1.0
2019-06-17,Halle,R16,Grass,3,Jo-Wilfried Tsonga,Roger Federer,player2,top_10,0.2652037047791818,4.97,0.19055374592833876,0.07464995885084305,0.31806241275253355,False,1.0,-1.0
2019-06-17,Halle,R16,Grass,3,Karen Khachanov,Jan Lennard Struff,player1,top_10,0.7206637179699321,1.94,0.4881266490765172,0.2325370688934149,0.39808761286166827,True,1.0,0.94
2019-06-17,Halle,R16,Grass,3,Alexander Zverev,Steve Johnson,player1,top_10,0.728029055676215,1.49,0.637469586374696,0.09055946930151904,0.08476329295756035,True,1.0,0.49
2019-07-15,Umag,R16,Clay,3,Fabio Fognini,Stefano Travaglia,player2,top_10,0.8573904348968749,1.39,0.6811926605504588,0.17619777434641615,0.19177270450665607,False,1.0,-1.0
2019-07-22,Hamburg,R16,Clay,3,Alexander Zverev,Federico Delbonis,player1,top_10,0.8280065360818867,1.3,0.7314049586776858,0.09660157740420083,0.07640849690645271,True,1.0,0.30000000000000004
2019-07-22,Hamburg,QF,Clay,3,Alexander Zverev,Filip Krajinovic,player2,top_10,0.8105216794221137,1.38,0.688487584650113,0.12203409477200078,0.11851991760251684,True,1.0,0.3799999999999999
2019-07-22,Hamburg,SF,Clay,3,Alexander Zverev,Nikoloz Basilashvili,player2,top_10,0.8544174724417647,1.41,0.6736111111111112,0.18080636133065353,0.20472863614288817,False,1.0,-1.0
2019-07-22,Hamburg,QF,Clay,3,Fabio Fognini,Pablo Carreno Busta,player1,top_10,0.6345853361095343,1.98,0.48031496062992135,0.15427037547961292,0.2564789654968779,False,1.0,-1.0
2019-07-22,Hamburg,R32,Clay,3,Dominic Thiem,Pablo Cuevas,player2,top_10,0.8460548553892693,1.25,0.7596153846153846,0.0864394707738847,0.0575685692365866,True,1.0,0.25
2019-07-22,Hamburg,R32,Clay,3,Alexander Zverev,Nicolas Jarry,player2,top_10,0.8196788899057789,1.41,0.6720930232558139,0.14758586664996498,0.15574723476714813,True,1.0,0.4099999999999999
2019-07-29,Washington,R32,Hard,3,Stefanos Tsitsipas,Tommy Paul,player2,top_10,0.8723852017761652,1.31,0.7236286919831223,0.1487565097930429,0.14282461432677646,True,1.0,0.31000000000000005
2019-07-29,Washington,R32,Hard,3,Jo-Wilfried Tsonga,Karen Khachanov,player2,top_10,0.5773502092994601,1.85,0.5144356955380577,0.06291451376140245,0.06809788720400128,True,1.0,0.8500000000000001
2019-07-29,Washington,R16,Hard,3,Daniil Medvedev,Frances Tiafoe,player1,top_10,0.8423506677434419,1.38,0.6898876404494382,0.15246302729400374,0.16244392148594977,True,1.0,0.3799999999999999
2019-07-29,Washington,R16,Hard,3,Stefanos Tsitsipas,Jordan Thompson,player1,top_10,0.8705113938078387,1.31,0.7265135699373695,0.14399782387046922,0.14036992588826874,True,1.0,0.31000000000000005
2019-07-29,Washington,QF,Hard,3,Stefanos Tsitsipas,Benoit Paire,player1,top_10,0.8183409392840216,1.31,0.7270833333333334,0.09125760595068821,0.07202663046206836,True,1.0,0.31000000000000005
2019-07-29,Washington,SF,Hard,3,Nick Kyrgios,Stefanos Tsitsipas,player2,top_10,0.6069100488648053,2.02,0.4712041884816754,0.13570586038312987,0.22595829870690665,True,1.0,1.02
2019-07-29,Washington,F,Hard,3,Nick Kyrgios,Daniil Medvedev,player1,top_10,0.5596784704319114,2.13,0.44531250000000006,0.11436597043191138,0.19211514201997126,True,1.0,1.13
2019-07-29,Washington,QF,Hard,3,Daniil Medvedev,Marin Cilic,player1,top_10,0.6808201968613781,1.57,0.6045340050377834,0.07628619182359464,0.06888770907236363,True,1.0,0.5700000000000001
2019-07-29,Los Cabos,R16,Hard,3,Fabio Fognini,Marcel Granollers,player2,top_10,0.6370426723273322,1.83,0.5196850393700787,0.11735763295725354,0.1657880903590181,True,1.0,0.8300000000000001
2019-07-29,Los Cabos,QF,Hard,3,Fabio Fognini,Taylor Fritz,player2,top_10,0.6527591504289229,2.29,0.4143222506393862,0.23843689978953664,0.4948184544822334,False,1.0,-1.0
2019-07-29,Kitzbuhel,SF,Clay,3,Lorenzo Sonego,Dominic Thiem,player1,top_10,0.21749092784068016,5.23,0.18281249999999996,0.034678427840680204,0.13747755260675731,False,1.0,-1.0
2019-07-29,Kitzbuhel,R16,Clay,3,Sebastian Ofner,Dominic Thiem,player2,top_10,0.11163133747547689,9.33,0.10202117420596729,0.0096101632695096,0.041520378646199396,False,1.0,-1.0
2019-08-05,Canada Masters,R32,Hard,4,Dominic Thiem,Denis Shapovalov,player2,top_10,0.761647712240988,1.71,0.5546875,0.20696021224098804,0.3024175879320895,True,1.0,0.71
2019-08-05,Canada Masters,R32,Hard,4,Alexander Zverev,Cameron Norrie,player1,top_10,0.7987229379976757,1.31,0.7259414225941423,0.07278151540353339,0.046327048776955204,True,1.0,0.31000000000000005
2019-08-05,Canada Masters,R32,Hard,4,Daniil Medvedev,Kyle Edmund,player2,top_10,0.8042359010595366,1.56,0.6080402010050251,0.19619570005451148,0.2546080056528771,True,1.0,0.56
2019-08-05,Canada Masters,R32,Hard,4,Karen Khachanov,Stan Wawrinka,player1,top_10,0.6102850722834566,2.28,0.41687979539641945,0.19340527688703718,0.391449964806281,True,1.0,1.2799999999999998
2019-08-05,Canada Masters,R32,Hard,4,Stefanos Tsitsipas,Hubert Hurkacz,player1,top_10,0.8377356380996014,1.43,0.664319248826291,0.17341638927331038,0.19796196248242992,False,1.0,-1.0
2019-08-05,Canada Masters,R16,Hard,4,Dominic Thiem,Marin Cilic,player2,top_10,0.6168836593500543,1.88,0.5065616797900262,0.1103219795600281,0.15974127957810202,True,1.0,0.8799999999999999
2019-08-05,Canada Masters,F,Hard,4,Rafael Nadal,Daniil Medvedev,player1,top_10,0.8120578923472487,1.4,0.6810933940774488,0.13096449826979983,0.13688104928614808,True,1.0,0.3999999999999999
2019-08-05,Canada Masters,R16,Hard,4,Karen Khachanov,Felix Auger Aliassime,player2,top_10,0.6565144373335242,1.69,0.5633074935400517,0.0932069437934725,0.10950939909365587,True,1.0,0.69
2019-08-05,Canada Masters,R16,Hard,4,Alexander Zverev,Nikoloz Basilashvili,player1,top_10,0.8116335764915483,1.44,0.6611764705882353,0.15045710590331307,0.16875235014782952,True,1.0,0.43999999999999995
2019-08-05,Canada Masters,SF,Hard,4,Daniil Medvedev,Karen Khachanov,player2,top_10,0.7551636907474876,1.5,0.6359223300970874,0.11924136065040014,0.13274553612123136,True,1.0,0.5
2019-08-05,Canada Masters,QF,Hard,4,Daniil Medvedev,Dominic Thiem,player2,top_10,0.6458756970681567,1.67,0.5717948717948719,0.07408082527328486,0.07861241410382169,True,1.0,0.6699999999999999
2019-08-05,Canada Masters,QF,Hard,4,Karen Khachanov,Alexander Zverev,player2,top_10,0.6207028347768254,2.07,0.4609375,0.15976533477682542,0.2848548679880285,True,1.0,1.0699999999999998
2019-08-12,Cincinnati Masters,R16,Hard,4,Andrey Rublev,Roger Federer,player2,top_10,0.15104074039977233,7.12,0.13381995133819952,0.017220789061572817,0.07541007164637903,True,1.0,6.12
2019-08-12,Cincinnati Masters,R16,Hard,4,Lucas Pouille,Karen Khachanov,player2,top_10,0.37645079309819324,2.76,0.3444180522565321,0.032032740841661134,0.03900418895101332,True,1.0,1.7599999999999998
2019-08-12,Cincinnati Masters,SF,Hard,4,Novak Djokovic,Daniil Medvedev,player1,top_10,0.8283268258089717,1.33,0.7182203389830509,0.11010648682592072,0.10167467832593235,False,1.0,-1.0
2019-08-12,Cincinnati Masters,R32,Hard,4,Nick Kyrgios,Karen Khachanov,player2,top_10,0.6692960852507005,1.64,0.5794871794871795,0.08980890576352096,0.09764557981114874,False,1.0,-1.0
2019-08-12,Cincinnati Masters,R32,Hard,4,Stefanos Tsitsipas,Jan Lennard Struff,player2,top_10,0.7905306836612661,1.56,0.6090225563909775,0.18150812727028864,0.23322786651157518,False,1.0,-1.0
2019-08-12,Cincinnati Masters,R32,Hard,4,Kei Nishikori,Yoshihito Nishioka,player1,top_10,0.8115119409844596,1.33,0.7152034261241969,0.0963085148602627,0.07931088150933124,False,1.0,-1.0
