snapshot_time,match_date,tourney_name,round,surface,player,opponent,side,model_probability,market_probability,odds,closing_odds,clv,stake,won,profit,friction_adjusted_profit,execution_odds_source,closing_odds_source
,2019-08-07,Canada Masters,R32,Hard,Denis Shapovalov,Dominic Thiem,player2,0.5830885906891574,0.4225721784776903,2.2,2.13,0.032863849765258246,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-07,Canada Masters,R32,Hard,Kei Nishikori,Richard Gasquet,player2,0.8079803580047191,0.6626506024096386,1.4,1.38,0.01449275362318847,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-07,Canada Masters,R32,Hard,Stefanos Tsitsipas,Hubert Hurkacz,player2,0.7759954433019679,0.6626506024096386,1.4,1.43,-0.020979020979021046,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-07,Canada Masters,R32,Hard,Rafael Nadal,Daniel Evans,player2,0.9654358810376744,0.8810572687224669,1.08,1.08,0.0,1.0,True,0.08000000000000007,0.07840000000000003,selected,average_proxy
,2019-08-08,Canada Masters,R16,Hard,Marin Cilic,Dominic Thiem,player2,0.7007659392361765,0.5,1.9,1.93,-0.015544041450777257,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-08,Canada Masters,R16,Hard,Alexander Zverev,Nikoloz Basilashvili,player1,0.7790759795024108,0.6563245823389022,1.44,1.44,0.0,1.0,True,0.43999999999999995,0.4312,selected,average_proxy
,2019-08-08,Canada Masters,R16,Hard,Karen Khachanov,Felix Auger Aliassime,player1,0.6788699840399632,0.549738219895288,1.72,1.69,0.01775147928994092,1.0,True,0.72,0.7056,selected,average_proxy
,2019-08-09,Canada Masters,QF,Hard,Daniil Medvedev,Dominic Thiem,player1,0.6764023904964647,0.588235294117647,1.61,1.67,-0.0359281437125748,1.0,True,0.6100000000000001,0.5978000000000001,selected,average_proxy
,2019-08-09,Canada Masters,QF,Hard,Alexander Zverev,Karen Khachanov,player1,0.7514756410419708,0.5263157894736842,1.8,1.77,0.016949152542372836,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-09,Canada Masters,QF,Hard,Fabio Fognini,Rafael Nadal,player2,0.2186423437141402,0.1573033707865168,6.0,6.22,-0.03536977491961413,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-10,Canada Masters,SF,Hard,Karen Khachanov,Daniil Medvedev,player1,0.4330395115553818,0.3640776699029127,2.62,2.62,0.0,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-11,Canada Masters,F,Hard,Daniil Medvedev,Rafael Nadal,player2,0.3824678368944234,0.3181818181818181,3.0,2.99,0.0033444816053511683,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-14,Cincinnati Masters,R32,Hard,Yoshihito Nishioka,Kei Nishikori,player1,0.3212844083282554,0.2765957446808511,3.4,3.34,0.017964071856287456,1.0,True,2.4,2.352,selected,average_proxy
,2019-08-14,Cincinnati Masters,R32,Hard,Benoit Paire,Daniil Medvedev,player1,0.3950475817736842,0.2765957446808511,3.4,3.6,-0.05555555555555558,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-15,Cincinnati Masters,R16,Hard,Daniil Medvedev,Jan Lennard Struff,player1,0.749539170376996,0.6818181818181818,1.4,1.38,0.01449275362318847,1.0,True,0.3999999999999999,0.3919999999999999,selected,average_proxy
,2019-08-17,Cincinnati Masters,SF,Hard,Daniil Medvedev,Novak Djokovic,player1,0.4002717590850569,0.281183932346723,3.4,3.39,0.002949852507374562,1.0,True,2.4,2.352,selected,average_proxy
,2019-08-20,Winston-Salem,R32,Hard,Marco Cecchinato,John Millman,player1,0.3582908869398072,0.3119266055045871,3.0,2.92,0.027397260273972712,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-22,Winston-Salem,R16,Hard,Frances Tiafoe,Filip Krajinovic,player1,0.5790729815968112,0.5263157894736842,1.8,1.78,0.011235955056179803,1.0,True,0.8,0.784,selected,average_proxy
,2019-08-26,US Open,R128,Hard,Prajnesh Gunneswaran,Daniil Medvedev,player2,0.2052036185569503,0.0509490509490509,19.0,20.19,-0.05894006934125806,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-26,US Open,R128,Hard,Thiago Monteiro,Bradley Klahn,player1,0.45714546018124,0.398477157360406,2.37,2.32,0.02155172413793105,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-27,US Open,R128,Hard,Andrey Rublev,Stefanos Tsitsipas,player1,0.5107095382851607,0.3796526054590571,2.5,2.59,-0.03474903474903468,1.0,True,1.5,1.4699999999999998,selected,average_proxy
,2019-08-27,US Open,R128,Hard,Mikhail Kukushkin,Roberto Bautista Agut,player1,0.1595420481899488,0.118942731277533,8.0,7.88,0.015228426395939021,1.0,True,7.0,6.859999999999999,selected,average_proxy
,2019-08-27,US Open,R128,Hard,Pablo Andujar,Kyle Edmund,player1,0.2367620235542683,0.2105263157894736,4.5,4.64,-0.030172413793103425,1.0,True,3.5,3.4299999999999997,selected,average_proxy
,2019-08-27,US Open,R128,Hard,Alexander Zverev,Radu Albot,player2,0.8510789394140426,0.6563245823389022,1.44,1.44,0.0,1.0,True,0.43999999999999995,0.4312,selected,average_proxy
,2019-08-27,US Open,R128,Hard,Vasek Pospisil,Karen Khachanov,player1,0.3662217692469584,0.1573033707865168,6.0,7.19,-0.16550764951321284,1.0,True,5.0,4.9,selected,average_proxy
,2019-08-29,US Open,R64,Hard,Hugo Dellien,Daniil Medvedev,player1,0.1808996469713124,0.0509490509490509,19.0,14.3,0.32867132867132853,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-29,US Open,R64,Hard,Alexander Zverev,Frances Tiafoe,player2,0.7226912975467443,0.6359223300970874,1.5,1.52,-0.013157894736842146,1.0,True,0.5,0.49,selected,average_proxy
,2019-08-31,US Open,R32,Hard,Feliciano Lopez,Daniil Medvedev,player1,0.4394899383019277,0.2708333333333333,3.5,3.59,-0.02506963788300831,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-08-31,US Open,R32,Hard,Aljaz Bedene,Alexander Zverev,player1,0.4421852333909208,0.2544731610337972,3.75,3.87,-0.03100775193798455,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-01,US Open,R16,Hard,Roger Federer,David Goffin,player1,0.9794461164210454,0.8116883116883117,1.16,1.16,0.0,1.0,True,0.15999999999999992,0.15679999999999983,selected,average_proxy
,2019-09-02,US Open,R16,Hard,Diego Schwartzman,Alexander Zverev,player2,0.5397860795786423,0.4736842105263157,2.0,1.99,0.005025125628140614,1.0,True,1.0,0.98,selected,average_proxy
,2019-09-03,US Open,R16,Hard,Marin Cilic,Rafael Nadal,player1,0.1391088051990061,0.1062562065541211,9.0,8.79,0.023890784982935287,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-03,US Open,QF,Hard,Stan Wawrinka,Daniil Medvedev,player1,0.7064422339651805,0.549738219895288,1.72,1.81,-0.04972375690607744,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-04,US Open,QF,Hard,Grigor Dimitrov,Roger Federer,player2,0.126102546585458,0.1062562065541211,9.0,9.44,-0.04661016949152541,1.0,True,8.0,7.84,selected,average_proxy
,2019-09-07,US Open,SF,Hard,Rafael Nadal,Matteo Berrettini,player2,0.9752213670419708,0.9041591320072332,1.06,1.06,0.0,1.0,True,0.06000000000000005,0.05879999999999996,selected,average_proxy
,2019-09-19,St. Petersburg,R16,Hard,Joao Sousa,Karen Khachanov,player1,0.515798105682987,0.3119266055045871,3.0,3.03,-0.009900990099009799,1.0,True,2.0,1.96,selected,average_proxy
,2019-09-20,St. Petersburg,QF,Hard,Andrey Rublev,Daniil Medvedev,player2,0.2664070783848552,0.238095238095238,4.0,4.01,-0.0024937655860348684,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-21,St. Petersburg,SF,Hard,Egor Gerasimov,Daniil Medvedev,player2,0.221651161897567,0.1716867469879518,5.5,5.61,-0.019607843137254943,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-22,St. Petersburg,F,Hard,Borna Coric,Daniil Medvedev,player1,0.3850995004721148,0.2198198198198198,4.33,4.54,-0.04625550660792954,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-26,Zhuhai,R16,Hard,Andy Murray,Alex De Minaur,player2,0.3482928210383229,0.3119266055045871,3.0,3.03,-0.009900990099009799,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-26,Zhuhai,R16,Hard,Adrian Mannarino,Stefanos Tsitsipas,player1,0.3778530832176817,0.2677824267782427,3.5,3.42,0.023391812865497075,1.0,True,2.5,2.45,selected,average_proxy
,2019-09-30,Beijing,R32,Hard,Frances Tiafoe,Alexander Zverev,player2,0.529455577583688,0.3373493975903614,2.75,2.9,-0.051724137931034475,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-09-30,Beijing,R32,Hard,Pablo Cuevas,Karen Khachanov,player1,0.4375338133290619,0.375,2.5,2.55,-0.019607843137254832,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-01,Beijing,R32,Hard,Sam Querrey,Roberto Bautista Agut,player1,0.3744772811143826,0.2765957446808511,3.4,3.58,-0.05027932960893855,1.0,True,2.4,2.352,selected,average_proxy
,2019-10-01,Beijing,R32,Hard,Stefanos Tsitsipas,Dusan Lajovic,player1,0.8135762158587396,0.7322175732217574,1.28,1.27,0.007874015748031482,1.0,True,0.28,0.2744,selected,average_proxy
,2019-10-02,Tokyo,R16,Hard,Go Soeda,Novak Djokovic,player2,0.087970602200236,0.074074074074074,13.0,13.19,-0.014404852160727732,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-03,Beijing,R16,Hard,Alexander Zverev,Felix Auger Aliassime,player1,0.8949855789123667,0.6880733944954128,1.36,1.4,-0.02857142857142847,1.0,True,0.3600000000000001,0.3528000000000002,selected,average_proxy
,2019-10-03,Beijing,R16,Hard,Stefanos Tsitsipas,Nikoloz Basilashvili,player1,0.7553940224270065,0.6076923076923076,1.53,1.5,0.020000000000000018,1.0,True,0.53,0.5194000000000001,selected,average_proxy
,2019-10-04,Beijing,QF,Hard,Alexander Zverev,Sam Querrey,player1,0.7877574197306859,0.7188160676532769,1.33,1.31,0.01526717557251911,1.0,True,0.33000000000000007,0.32340000000000013,selected,average_proxy
,2019-10-04,Beijing,QF,Hard,Stefanos Tsitsipas,John Isner,player1,0.5735768233059104,0.5263157894736842,1.8,1.78,0.011235955056179803,1.0,True,0.8,0.784,selected,average_proxy
,2019-10-04,Beijing,QF,Hard,Karen Khachanov,Fabio Fognini,player1,0.7383991029540156,0.588235294117647,1.61,1.57,0.02547770700636942,1.0,True,0.6100000000000001,0.5978000000000001,selected,average_proxy
,2019-10-05,Beijing,SF,Hard,Alexander Zverev,Stefanos Tsitsipas,player1,0.7767815309863053,0.5699481865284974,1.66,1.7,-0.02352941176470591,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-06,Tokyo,F,Hard,John Millman,Novak Djokovic,player2,0.1010731607036835,0.0871369294605809,11.0,11.69,-0.05902480752780148,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-06,Beijing,F,Hard,Stefanos Tsitsipas,Dominic Thiem,player1,0.6773483973929093,0.5,1.9,1.95,-0.02564102564102566,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-08,Shanghai Masters,R32,Hard,Cameron Norrie,Daniil Medvedev,player1,0.1821598136870657,0.1573033707865168,6.0,6.18,-0.029126213592232997,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-09,Shanghai Masters,R32,Hard,Jeremy Chardy,Alexander Zverev,player1,0.3298639965237533,0.2677824267782427,3.5,3.87,-0.09560723514211888,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-09,Shanghai Masters,R32,Hard,Dominic Thiem,Pablo Carreno Busta,player2,0.7610314419696355,0.6626506024096386,1.4,1.43,-0.020979020979021046,1.0,True,0.3999999999999999,0.3919999999999999,selected,average_proxy
,2019-10-09,Shanghai Masters,R32,Hard,Taylor Fritz,Karen Khachanov,player1,0.457376368581263,0.3373493975903614,2.75,2.65,0.037735849056603765,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-09,Shanghai Masters,R32,Hard,Stefanos Tsitsipas,Felix Auger Aliassime,player1,0.8133323375451672,0.6626506024096386,1.4,1.41,-0.007092198581560294,1.0,True,0.3999999999999999,0.3919999999999999,selected,average_proxy
,2019-10-09,Shanghai Masters,R32,Hard,Novak Djokovic,Denis Shapovalov,player1,0.978626553346334,0.8641975308641975,1.1,1.08,0.0185185185185186,1.0,True,0.10000000000000009,0.09800000000000009,selected,average_proxy
,2019-10-10,Shanghai Masters,R16,Hard,Andrey Rublev,Alexander Zverev,player1,0.5831544576080369,0.398477157360406,2.37,2.41,-0.016597510373444035,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-10,Shanghai Masters,R16,Hard,Matteo Berrettini,Roberto Bautista Agut,player1,0.6854820248904543,0.549738219895288,1.72,1.71,0.005847953216374213,1.0,True,0.72,0.7056,selected,average_proxy
,2019-10-10,Shanghai Masters,R16,Hard,Karen Khachanov,Fabio Fognini,player2,0.7312917798796992,0.6563245823389022,1.44,1.43,0.006993006993007089,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-10,Shanghai Masters,R16,Hard,Vasek Pospisil,Daniil Medvedev,player1,0.2395324124682794,0.118942731277533,8.0,7.91,0.011378002528444897,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-10,Shanghai Masters,R16,Hard,Stefanos Tsitsipas,Hubert Hurkacz,player2,0.7398602857852181,0.6818181818181818,1.4,1.38,0.01449275362318847,1.0,True,0.3999999999999999,0.3919999999999999,selected,average_proxy
,2019-10-11,Shanghai Masters,QF,Hard,Fabio Fognini,Daniil Medvedev,player1,0.287654323210395,0.2198198198198198,4.33,4.42,-0.020361990950226172,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-11,Shanghai Masters,QF,Hard,Novak Djokovic,Stefanos Tsitsipas,player1,0.9154677660983942,0.8283132530120482,1.14,1.11,0.02702702702702675,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-13,Shanghai Masters,F,Hard,Daniil Medvedev,Alexander Zverev,player1,0.7950203859583409,0.6203473945409429,1.53,1.54,-0.006493506493506551,1.0,True,0.53,0.5194000000000001,selected,average_proxy
,2019-10-18,Moscow,QF,Hard,Andreas Seppi,Karen Khachanov,player2,0.2847693657806182,0.2544731610337972,3.75,3.6,0.04166666666666674,1.0,True,2.75,2.695,selected,average_proxy
,2019-10-21,Basel,R32,Hard,Hugo Dellien,Alex De Minaur,player1,0.1367516118619786,0.118942731277533,8.0,8.31,-0.03730445246690739,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-21,Vienna,R32,Hard,Hubert Hurkacz,Karen Khachanov,player1,0.502362788785251,0.4225721784776903,2.2,2.4,-0.08333333333333326,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-22,Basel,R32,Hard,Taylor Fritz,Alexander Zverev,player1,0.4691336492054341,0.2337164750957854,4.0,4.03,-0.007444168734491385,1.0,True,3.0,2.94,selected,average_proxy
,2019-10-22,Basel,R32,Hard,Marius Copil,Roberto Bautista Agut,player1,0.4114842811771885,0.2903930131004367,3.25,3.61,-0.09972299168975063,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-23,Vienna,R32,Hard,Adrian Mannarino,Sam Querrey,player1,0.4769128132408368,0.4225721784776903,2.2,2.23,-0.013452914798206206,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-23,Vienna,R16,Hard,Marton Fucsovics,Karen Khachanov,player1,0.4015132413521338,0.3119266055045871,3.0,2.96,0.013513513513513598,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-24,Basel,R16,Hard,Richard Gasquet,Roberto Bautista Agut,player1,0.3333210396251347,0.2903930131004367,3.25,3.04,0.06907894736842102,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-24,Basel,R16,Hard,Ricardas Berankis,Stefanos Tsitsipas,player1,0.2677070341462574,0.2169981916817359,4.33,5.04,-0.14087301587301582,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-24,Basel,R16,Hard,Frances Tiafoe,Stan Wawrinka,player2,0.3264923399297105,0.2903930131004367,3.25,3.52,-0.07670454545454541,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-24,Vienna,R16,Hard,Fernando Verdasco,Dominic Thiem,player2,0.3401864966490082,0.2337164750957854,4.0,3.97,0.007556675062972307,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-25,Basel,QF,Hard,Roberto Bautista Agut,Reilly Opelka,player1,0.8425689556435927,0.6359223300970874,1.5,1.46,0.027397260273972712,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-25,Basel,QF,Hard,Roger Federer,Stan Wawrinka,player1,0.866583176724343,0.7894736842105263,1.2,1.18,0.016949152542372836,1.0,True,0.19999999999999996,0.19599999999999995,selected,average_proxy
,2019-10-25,Vienna,QF,Hard,Karen Khachanov,Diego Schwartzman,player2,0.6972931288853603,0.6015228426395939,1.57,1.6,-0.018750000000000044,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-26,Basel,SF,Hard,Roger Federer,Stefanos Tsitsipas,player1,0.891483987540644,0.7455268389662029,1.28,1.28,0.0,1.0,True,0.28,0.2744,selected,average_proxy
,2019-10-26,Vienna,SF,Hard,Dominic Thiem,Matteo Berrettini,player1,0.7905513420815987,0.588235294117647,1.61,1.62,-0.006172839506172867,1.0,True,0.6100000000000001,0.5978000000000001,selected,average_proxy
,2019-10-27,Vienna,F,Hard,Dominic Thiem,Diego Schwartzman,player2,0.8272377020247093,0.7455268389662029,1.28,1.29,-0.007751937984496138,1.0,True,0.28,0.2744,selected,average_proxy
,2019-10-29,Paris Masters,R32,Hard,Jan Lennard Struff,Karen Khachanov,player1,0.4753500242113906,0.375,2.5,2.46,0.016260162601626105,1.0,True,1.5,1.4699999999999998,selected,average_proxy
,2019-10-29,Paris Masters,R32,Hard,Jeremy Chardy,Daniil Medvedev,player1,0.228395275674367,0.1716867469879518,5.5,5.5,0.0,1.0,True,4.5,4.41,selected,average_proxy
,2019-10-30,Paris Masters,R32,Hard,Jo-Wilfried Tsonga,Matteo Berrettini,player1,0.6112989691299731,0.4109947643979057,2.25,2.4,-0.0625,1.0,True,1.25,1.225,selected,average_proxy
,2019-10-30,Paris Masters,R32,Hard,Milos Raonic,Dominic Thiem,player2,0.4392302985388732,0.3923076923076922,2.37,2.47,-0.04048582995951422,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-30,Paris Masters,R32,Hard,Taylor Fritz,Stefanos Tsitsipas,player1,0.5324818208036589,0.2677824267782427,3.5,3.63,-0.03581267217630846,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-31,Paris Masters,R16,Hard,Stan Wawrinka,Rafael Nadal,player2,0.3793567903048542,0.238095238095238,4.0,4.13,-0.03147699757869249,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-31,Paris Masters,R16,Hard,Radu Albot,Gael Monfils,player2,0.2732159680884248,0.238095238095238,4.0,3.98,0.005025125628140614,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-31,Paris Masters,R16,Hard,Denis Shapovalov,Alexander Zverev,player1,0.5081223887133854,0.3436754176610979,2.75,2.91,-0.054982817869415834,1.0,True,1.75,1.7149999999999999,selected,average_proxy
,2019-10-31,Paris Masters,R16,Hard,Alex De Minaur,Stefanos Tsitsipas,player1,0.487712360685144,0.398477157360406,2.37,2.34,0.012820512820512997,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-10-31,Paris Masters,R16,Hard,Kyle Edmund,Novak Djokovic,player1,0.1774517606078101,0.1358024691358024,7.0,8.23,-0.14945321992709604,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-01,Paris Masters,QF,Hard,Jo-Wilfried Tsonga,Rafael Nadal,player2,0.2476818336157119,0.1883116883116883,5.0,5.47,-0.08592321755027421,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-02,Paris Masters,SF,Hard,Denis Shapovalov,Rafael Nadal,player1,0.3305389438710883,0.1883116883116883,5.0,4.94,0.012145748987854255,1.0,True,4.0,3.92,selected,average_proxy
,2019-11-02,Paris Masters,SF,Hard,Novak Djokovic,Grigor Dimitrov,player1,0.941713030905967,0.8426966292134831,1.12,1.1,0.0181818181818183,1.0,True,0.1200000000000001,0.11760000000000015,selected,average_proxy
,2019-11-03,Paris Masters,F,Hard,Denis Shapovalov,Novak Djokovic,player2,0.1867669788924102,0.1573033707865168,6.0,5.98,0.0033444816053511683,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-11,Tour Finals,RR,Hard,Stefanos Tsitsipas,Daniil Medvedev,player1,0.3745824183174774,0.3181818181818181,3.0,3.03,-0.009900990099009799,1.0,True,2.0,1.96,selected,average_proxy
,2019-11-13,Tour Finals,RR,Hard,Stefanos Tsitsipas,Alexander Zverev,player1,0.5576151039636432,0.4736842105263157,2.0,2.09,-0.04306220095693769,1.0,True,1.0,0.98,selected,average_proxy
,2019-11-13,Tour Finals,RR,Hard,Daniil Medvedev,Rafael Nadal,player1,0.6301432169714838,0.549738219895288,1.72,1.71,0.005847953216374213,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-14,Tour Finals,RR,Hard,Dominic Thiem,Matteo Berrettini,player1,0.8247935662680239,0.7017543859649122,1.36,1.36,0.0,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-14,Tour Finals,RR,Hard,Novak Djokovic,Roger Federer,player2,0.7966447935498379,0.7017543859649122,1.36,1.37,-0.007299270072992692,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-15,Tour Finals,RR,Hard,Alexander Zverev,Daniil Medvedev,player1,0.7262329437037782,0.5,1.9,1.92,-0.01041666666666663,1.0,True,0.8999999999999999,0.8819999999999999,selected,average_proxy
,2019-11-15,Tour Finals,RR,Hard,Stefanos Tsitsipas,Rafael Nadal,player1,0.4319282605203663,0.3436754176610979,2.75,2.93,-0.061433447098976135,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-16,Tour Finals,SF,Hard,Alexander Zverev,Dominic Thiem,player1,0.6016492944709725,0.4736842105263157,2.0,2.06,-0.029126213592232997,1.0,False,-1.0,-1.0,selected,average_proxy
,2019-11-17,Tour Finals,F,Hard,Stefanos Tsitsipas,Dominic Thiem,player1,0.6043752803714844,0.4736842105263157,2.0,1.96,0.020408163265306145,1.0,True,1.0,0.98,selected,average_proxy
