tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit
2022-10-24,2022-10-27,Vienna,R16,Hard,3,Grigor Dimitrov,Andrey Rublev,player2,top_10,0.29026301027336743,4.5,4.24,B365W/B365L,AvgW/AvgL,200.0,4.43,0.061320754716981174,0.21052631578947367,1.0555555555555556,0.07973669448389376,0.3061835462301534,0.28586513551101767,0.021870253302153815,,True,True,1.0,3.5,3.4299999999999997
2022-10-24,2022-10-27,Vienna,R16,Hard,3,Daniil Medvedev,Dominic Thiem,player2,top_10,0.9088747897284857,1.28,1.27,B365W/B365L,AvgW/AvgL,200.0,1.2744,0.007874015748031482,0.7455268389662029,1.0479166666666666,0.1633479507622828,0.1633597308524617,0.15827003202998213,0.14585690254684078,,True,True,1.0,0.28,0.2744
2022-10-24,2022-10-28,Basel,QF,Hard,3,Alexander Bublik,Felix Auger Aliassime,player1,top_10,0.30806384971182604,4.0,3.77,B365W/B365L,AvgW/AvgL,200.0,3.94,0.0610079575596818,0.23809523809523808,1.05,0.06996861161658796,0.23225539884730417,0.2137715678645945,0.01935461657060868,,True,False,1.0,-1.0,-1.0
2022-10-24,2022-10-28,Basel,QF,Hard,3,Pablo Carreno Busta,Carlos Alcaraz,player2,top_10,0.364960976550722,4.0,3.76,B365W/B365L,AvgW/AvgL,200.0,3.94,0.06382978723404253,0.23809523809523808,1.05,0.12686573845548393,0.45984390620288806,0.4379462476098448,0.03832032551690734,,True,False,1.0,-1.0,-1.0
2022-10-24,2022-10-28,Vienna,QF,Hard,3,Jannik Sinner,Daniil Medvedev,player2,top_10,0.45711523078266914,3.0,2.96,B365W/B365L,AvgW/AvgL,200.0,2.96,0.013513513513513598,0.3181818181818181,1.0476190476190477,0.13893341260085101,0.3713456923480074,0.3530610831167006,0.046418211543500926,,True,False,1.0,-1.0,-1.0
2022-10-24,2022-10-29,Basel,SF,Hard,3,Felix Auger Aliassime,Carlos Alcaraz,player2,top_10,0.49687362024770276,2.1,2.02,B365W/B365L,AvgW/AvgL,200.0,2.0780000000000003,0.03960396039603964,0.450261780104712,1.0575858250276855,0.046611840142990746,0.043434602520175836,0.03250338287472654,0.009871500572767235,,True,True,1.0,1.1,1.0780000000000003
2022-10-24,2022-10-29,Vienna,SF,Hard,3,Grigor Dimitrov,Daniil Medvedev,player2,top_10,0.2701223335114371,5.0,5.19,B365W/B365L,AvgW/AvgL,200.0,4.92,-0.036608863198458685,0.1883116883116883,1.0620689655172415,0.08181064519974882,0.35061166755718554,0.32900188087627047,0.021913229222324096,,True,False,1.0,-1.0,-1.0
2022-10-31,2022-10-31,Paris Masters,R64,Hard,4,Lorenzo Musetti,Marin Cilic,player1,other,0.42085632916021143,2.5,2.53,B365W/B365L,AvgW/AvgL,200.0,2.4699999999999998,-0.011857707509881354,0.3796526054590571,1.05359477124183,0.04120372370115433,0.05214082290052857,0.03951513302572207,0.008690137150088095,,True,True,1.0,1.5,1.4699999999999998
2022-10-31,2022-11-01,Paris Masters,R64,Hard,4,Hubert Hurkacz,Adrian Mannarino,player1,top_10,0.8724043563426277,1.22,1.22,B365W/B365L,AvgW/AvgL,200.0,1.2156,0.0,0.7801801801801801,1.0506190133646311,0.0922241761624476,0.06433331473800577,0.06049473557009824,0.07310603947500656,,True,True,1.0,0.21999999999999997,0.2156
2022-10-31,2022-11-01,Paris Masters,R32,Hard,4,John Isner,Andrey Rublev,player1,top_10,0.3144816002267093,3.4,3.28,B365W/B365L,AvgW/AvgL,200.0,3.352,0.03658536585365857,0.28118393234672306,1.0459973463069439,0.033297667879986226,0.06923744077081151,0.05414232395992946,0.0072122334136261994,,True,False,1.0,-1.0,-1.0
