tourney_name,surface,round,match_date,year,winner_name,loser_name,score,player_won,player_rank,opponent_rank,source_player,source_url,ta_more,ta_dr,ta_ace_pct,ta_df_pct,ta_1stin_pct,ta_1stwon_pct,ta_2ndwon_pct,ta_bpsvd_num,ta_bpsvd_den,ta_bpsvd_pct,minutes,winner_name_norm,loser_name_norm,score_norm,match_key,w_ta_dr,w_ta_ace_pct,w_ta_df_pct,w_ta_1stin_pct,w_ta_1stwon_pct,w_ta_2ndwon_pct,w_ta_bpsvd_num,w_ta_bpsvd_den,w_ta_bpsvd_pct,l_ta_dr,l_ta_ace_pct,l_ta_df_pct,l_ta_1stin_pct,l_ta_1stwon_pct,l_ta_2ndwon_pct,l_ta_bpsvd_num,l_ta_bpsvd_den,l_ta_bpsvd_pct,winner_stats,loser_stats,winner_rank,loser_rank,dr,time,source,ta_stats_source,source_profile_players
US Open,Hard,Q1,2025-08-25,2025.0,Taro Daniel,Vitaliy Sachko,6-1 7-5,True,166.0,217.0,Taro Daniel,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=TaroDaniel,,1.44,0.086,0.052000000000000005,0.552,0.75,0.5,1.0,3.0,0.3333333333333333,73.0,TARO DANIEL,VITALIY SACHKO,6-1 7-5,2025|2025-08-25|US Open|Q1|TARO DANIEL|VITALIY SACHKO|6-1 7-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q1,2025-08-25,,Thiago Agustin Tirante,Jack Kennedy,6-4 6-4,,,,,,,,,,,,,,,,,,,,,1.25,0.147,0.015,0.588,0.775,0.429,8.0,10.0,0.8,0.8,0.055999999999999994,0.027999999999999997,0.625,0.511,0.593,5.0,9.0,0.5555555555555556,"{'ace_pct': 0.147, 'df_pct': 0.015, 'first_in_pct': 0.588, 'first_won_pct': 0.775, 'second_won_pct': 0.429, 'bpsvd_pct': 0.8, 'bpsvd_num': 8, 'bpsvd_den': 10}","{'ace_pct': 0.055999999999999994, 'df_pct': 0.027999999999999997, 'first_in_pct': 0.625, 'first_won_pct': 0.511, 'second_won_pct': 0.593, 'bpsvd_pct': 0.5555555555555556, 'bpsvd_num': 5, 'bpsvd_den': 9}",115.0,1180.0,1.25,100.0,player_profile_classic,player_profile_classic,"['Jack Kennedy', 'Thiago Agustin Tirante']"
US Open,Hard,Q1,2025-08-25,,Titouan Droguet,Alibek Kachmazov,6-1 4-2 RET,,,,,,,,,,,,,,,,,,,,,1.61,0.14300000000000002,0.048,0.619,0.769,0.625,1.0,1.0,1.0,0.62,0.0,0.027000000000000003,0.757,0.607,0.33299999999999996,3.0,6.0,0.5,"{'ace_pct': 0.14300000000000002, 'df_pct': 0.048, 'first_in_pct': 0.619, 'first_won_pct': 0.769, 'second_won_pct': 0.625, 'bpsvd_pct': 1.0, 'bpsvd_num': 1, 'bpsvd_den': 1}","{'ace_pct': 0.0, 'df_pct': 0.027000000000000003, 'first_in_pct': 0.757, 'first_won_pct': 0.607, 'second_won_pct': 0.33299999999999996, 'bpsvd_pct': 0.5, 'bpsvd_num': 3, 'bpsvd_den': 6}",159.0,181.0,1.61,52.0,player_profile_classic,player_profile_classic,"['Alibek Kachmazov', 'Titouan Droguet']"
US Open,Hard,Q1,2025-08-25,2025.0,Ugo Blanchet,Borna Gojo,7-6(2) 3-6 6-3,False,209.0,184.0,Borna Gojo,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=BornaGojo,,1.09,0.149,0.034,0.655,0.8420000000000001,0.433,0.0,1.0,0.0,125.0,UGO BLANCHET,BORNA GOJO,7-6(2) 3-6 6-3,2025|2025-08-25|US Open|Q1|UGO BLANCHET|BORNA GOJO|7-6(2) 3-6 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q1,2025-08-25,2025.0,Van Assche,Dusan Lajovic,6-3 6-1,True,204.0,128.0,Luca Van Assche,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=LucaVanAssche,,1.5,0.019,0.057999999999999996,0.7120000000000001,0.757,0.4,4.0,5.0,0.8,69.0,VAN ASSCHE,DUSAN LAJOVIC,6-3 6-1,2025|2025-08-25|US Open|Q1|VAN ASSCHE|DUSAN LAJOVIC|6-3 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q1,2025-08-25,,Yibing Wu,Juan Pablo Ficovich,6-3 6-3,,,,,,,,,,,,,,,,,,,,,2.03,0.087,0.043,0.652,0.867,0.625,0.0,0.0,,0.49,0.085,0.051,0.5589999999999999,0.6970000000000001,0.385,4.0,7.0,0.5714285714285714,"{'ace_pct': 0.087, 'df_pct': 0.043, 'first_in_pct': 0.652, 'first_won_pct': 0.867, 'second_won_pct': 0.625, 'bpsvd_num': 0, 'bpsvd_den': 0}","{'ace_pct': 0.085, 'df_pct': 0.051, 'first_in_pct': 0.5589999999999999, 'first_won_pct': 0.6970000000000001, 'second_won_pct': 0.385, 'bpsvd_pct': 0.5714285714285714, 'bpsvd_num': 4, 'bpsvd_den': 7}",211.0,129.0,2.03,68.0,player_profile_classic,player_profile_classic,"['Juan Pablo Ficovich', 'Yibing Wu']"
US Open,Hard,Q1,2025-08-25,2025.0,Yuta Shimizu,Sho Shimabukuro,6-7(3) 6-3 6-3,False,198.0,223.0,Sho Shimabukuro,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ShoShimabukuro,,0.92,0.040999999999999995,0.040999999999999995,0.531,0.6920000000000001,0.478,4.0,9.0,0.4444444444444444,135.0,YUTA SHIMIZU,SHO SHIMABUKURO,6-7(3) 6-3 6-3,2025|2025-08-25|US Open|Q1|YUTA SHIMIZU|SHO SHIMABUKURO|6-7(3) 6-3 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q1,2025-08-25,2025.0,Zachary Svajda,August Holmgren,6-2 7-6(1),False,172.0,145.0,August Holmgren,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AugustHolmgren,,0.33,0.14800000000000002,0.037000000000000005,0.593,0.7290000000000001,0.364,10.0,12.0,0.8333333333333334,86.0,ZACHARY SVAJDA,AUGUST HOLMGREN,6-2 7-6(1),2025|2025-08-25|US Open|Q1|ZACHARY SVAJDA|AUGUST HOLMGREN|6-2 7-6(1),,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q1,2025-08-25,,Zsombor Piros,Arthur Bouquier,7-5 7-6(2),,,,,,,,,,,,,,,,,,,,,1.1,0.053,0.026000000000000002,0.6970000000000001,0.679,0.609,2.0,5.0,0.4,0.91,0.21899999999999997,0.078,0.672,0.7440000000000001,0.381,2.0,6.0,0.3333333333333333,"{'ace_pct': 0.053, 'df_pct': 0.026000000000000002, 'first_in_pct': 0.6970000000000001, 'first_won_pct': 0.679, 'second_won_pct': 0.609, 'bpsvd_pct': 0.4, 'bpsvd_num': 2, 'bpsvd_den': 5}","{'ace_pct': 0.21899999999999997, 'df_pct': 0.078, 'first_in_pct': 0.672, 'first_won_pct': 0.7440000000000001, 'second_won_pct': 0.381, 'bpsvd_pct': 0.3333333333333333, 'bpsvd_num': 2, 'bpsvd_den': 6}",156.0,215.0,1.1,87.0,player_profile_classic,player_profile_classic,"['Arthur Bouquier', 'Zsombor Piros']"
US Open,Hard,Q2,2025-08-25,2025.0,Arthur Cazaux,Jay Clarke,6-3 6-4,True,79.0,201.0,Arthur Cazaux,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ArthurCazaux,,1.32,0.1,0.0,0.617,0.73,0.391,4.0,7.0,0.5714285714285714,95.0,ARTHUR CAZAUX,JAY CLARKE,6-3 6-4,2025|2025-08-25|US Open|Q2|ARTHUR CAZAUX|JAY CLARKE|6-3 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,,Billy Harris,Mikhail Kukushkin,6-7(5) 6-3 6-2,,,,,,,,,,,,,,,,,,,,,1.32,0.07200000000000001,0.012,0.6629999999999999,0.691,0.679,3.0,5.0,0.6,0.76,0.02,0.01,0.545,0.7040000000000001,0.444,4.0,10.0,0.4,"{'ace_pct': 0.07200000000000001, 'df_pct': 0.012, 'first_in_pct': 0.6629999999999999, 'first_won_pct': 0.691, 'second_won_pct': 0.679, 'bpsvd_pct': 0.6, 'bpsvd_num': 3, 'bpsvd_den': 5}","{'ace_pct': 0.02, 'df_pct': 0.01, 'first_in_pct': 0.545, 'first_won_pct': 0.7040000000000001, 'second_won_pct': 0.444, 'bpsvd_pct': 0.4, 'bpsvd_num': 4, 'bpsvd_den': 10}",151.0,234.0,1.32,156.0,player_profile_classic,player_profile_classic,"['Billy Harris', 'Mikhail Kukushkin']"
US Open,Hard,Q2,2025-08-25,,Coleman Wong,Matteo Gigante,4-6 6-3 7-5,,,,,,,,,,,,,,,,,,,,,1.03,0.065,0.027999999999999997,0.546,0.78,0.34700000000000003,6.0,10.0,0.6,0.97,0.055,0.121,0.44,0.65,0.51,7.0,12.0,0.5833333333333334,"{'ace_pct': 0.065, 'df_pct': 0.027999999999999997, 'first_in_pct': 0.546, 'first_won_pct': 0.78, 'second_won_pct': 0.34700000000000003, 'bpsvd_pct': 0.6, 'bpsvd_num': 6, 'bpsvd_den': 10}","{'ace_pct': 0.055, 'df_pct': 0.121, 'first_in_pct': 0.44, 'first_won_pct': 0.65, 'second_won_pct': 0.51, 'bpsvd_pct': 0.5833333333333334, 'bpsvd_num': 7, 'bpsvd_den': 12}",173.0,130.0,1.03,134.0,player_profile_classic,player_profile_classic,"['Coleman Wong', 'Matteo Gigante']"
US Open,Hard,Q2,2025-08-25,,Daniel Elahi Galan,Patrick Maloney,6-4 6-2,,,,,,,,,,,,,,,,,,,,,1.24,0.031,0.092,0.6920000000000001,0.733,0.45,7.0,7.0,1.0,0.81,0.035,0.018000000000000002,0.737,0.619,0.4,5.0,8.0,0.625,"{'ace_pct': 0.031, 'df_pct': 0.092, 'first_in_pct': 0.6920000000000001, 'first_won_pct': 0.733, 'second_won_pct': 0.45, 'bpsvd_pct': 1.0, 'bpsvd_num': 7, 'bpsvd_den': 7}","{'ace_pct': 0.035, 'df_pct': 0.018000000000000002, 'first_in_pct': 0.737, 'first_won_pct': 0.619, 'second_won_pct': 0.4, 'bpsvd_pct': 0.625, 'bpsvd_num': 5, 'bpsvd_den': 8}",131.0,324.0,1.24,86.0,player_profile_classic,player_profile_classic,"['Daniel Elahi Galan', 'Patrick Maloney']"
US Open,Hard,Q2,2025-08-25,2025.0,Daniel Merida Aguilar,Titouan Droguet,6-4 3-6 6-4,False,159.0,170.0,Titouan Droguet,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=TitouanDroguet,,0.76,0.061,0.03,0.495,0.7140000000000001,0.54,3.0,5.0,0.6,114.0,DANIEL MERIDA AGUILAR,TITOUAN DROGUET,6-4 3-6 6-4,2025|2025-08-25|US Open|Q2|DANIEL MERIDA AGUILAR|TITOUAN DROGUET|6-4 3-6 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,De Jong,Harold Mayot,7-6(11) 6-7(4) 6-3,True,83.0,152.0,Jesper De Jong,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JesperDeJong,,1.13,0.11800000000000001,0.042,0.5710000000000001,0.75,0.49,1.0,5.0,0.2,193.0,DE JONG,HAROLD MAYOT,7-6(11) 6-7(4) 6-3,2025|2025-08-25|US Open|Q2|DE JONG|HAROLD MAYOT|7-6(11) 6-7(4) 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,,Dino Prizmic,Murphy Cassone,6-3 6-2,,,,,,,,,,,,,,,,,,,,,1.3,0.076,0.091,0.561,0.8109999999999999,0.517,8.0,8.0,1.0,0.77,0.043,0.043,0.565,0.654,0.5,2.0,5.0,0.4,"{'ace_pct': 0.076, 'df_pct': 0.091, 'first_in_pct': 0.561, 'first_won_pct': 0.8109999999999999, 'second_won_pct': 0.517, 'bpsvd_pct': 1.0, 'bpsvd_num': 8, 'bpsvd_den': 8}","{'ace_pct': 0.043, 'df_pct': 0.043, 'first_in_pct': 0.565, 'first_won_pct': 0.654, 'second_won_pct': 0.5, 'bpsvd_pct': 0.4, 'bpsvd_num': 2, 'bpsvd_den': 5}",124.0,180.0,1.3,78.0,player_profile_classic,player_profile_classic,"['Dino Prizmic', 'Murphy Cassone']"
US Open,Hard,Q2,2025-08-25,,Federico Agustin Gomez,Federico Cina,6-3 2-6 7-5,,,,,,,,,,,,,,,,,,,,,0.94,0.115,0.073,0.594,0.825,0.359,5.0,8.0,0.625,1.07,0.051,0.063,0.6709999999999999,0.736,0.5,3.0,6.0,0.5,"{'ace_pct': 0.115, 'df_pct': 0.073, 'first_in_pct': 0.594, 'first_won_pct': 0.825, 'second_won_pct': 0.359, 'bpsvd_pct': 0.625, 'bpsvd_num': 5, 'bpsvd_den': 8}","{'ace_pct': 0.051, 'df_pct': 0.063, 'first_in_pct': 0.6709999999999999, 'first_won_pct': 0.736, 'second_won_pct': 0.5, 'bpsvd_pct': 0.5, 'bpsvd_num': 3, 'bpsvd_den': 6}",203.0,210.0,0.94,113.0,player_profile_classic,player_profile_classic,"['Federico Agustin Gomez', 'Federico Cina']"
US Open,Hard,Q2,2025-08-25,2025.0,Francesco Passaro,Pacheco Mendez,4-6 7-6(2) 6-4,False,224.0,120.0,Rodrigo Pacheco Mendez,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=RodrigoPachecoMendez,,0.92,0.019,0.028999999999999998,0.625,0.6459999999999999,0.6409999999999999,8.0,10.0,0.8,138.0,FRANCESCO PASSARO,PACHECO MENDEZ,4-6 7-6(2) 6-4,2025|2025-08-25|US Open|Q2|FRANCESCO PASSARO|PACHECO MENDEZ|4-6 7-6(2) 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Francesco Passaro,Rodrigo Pacheco Mendez,4-6 7-6(2) 6-4,True,120.0,224.0,Francesco Passaro,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=FrancescoPassaro,,1.09,0.149,0.059000000000000004,0.505,0.8240000000000001,0.52,1.0,3.0,0.3333333333333333,138.0,FRANCESCO PASSARO,RODRIGO PACHECO MENDEZ,4-6 7-6(2) 6-4,2025|2025-08-25|US Open|Q2|FRANCESCO PASSARO|RODRIGO PACHECO MENDEZ|4-6 7-6(2) 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,,Garrett Johns,Oliver Crawford,7-6(4) 6-3,,,,,,,,,,,,,,,,,,,,,1.1,0.106,0.024,0.435,0.703,0.521,3.0,6.0,0.5,0.91,0.053,0.08800000000000001,0.544,0.677,0.423,3.0,7.0,0.42857142857142855,"{'ace_pct': 0.106, 'df_pct': 0.024, 'first_in_pct': 0.435, 'first_won_pct': 0.703, 'second_won_pct': 0.521, 'bpsvd_pct': 0.5, 'bpsvd_num': 3, 'bpsvd_den': 6}","{'ace_pct': 0.053, 'df_pct': 0.08800000000000001, 'first_in_pct': 0.544, 'first_won_pct': 0.677, 'second_won_pct': 0.423, 'bpsvd_pct': 0.42857142857142855, 'bpsvd_num': 3, 'bpsvd_den': 7}",305.0,230.0,1.1,107.0,player_profile_classic,player_profile_classic,"['Garrett Johns', 'Oliver Crawford']"
US Open,Hard,Q2,2025-08-25,,Henrique Rocha,Bernard Tomic,7-6(4) 6-2,,,,,,,,,,,,,,,,,,,,,1.13,0.09,0.022000000000000002,0.607,0.722,0.514,5.0,6.0,0.8333333333333334,0.89,0.051,0.013000000000000001,0.62,0.6940000000000001,0.433,2.0,5.0,0.4,"{'ace_pct': 0.09, 'df_pct': 0.022000000000000002, 'first_in_pct': 0.607, 'first_won_pct': 0.722, 'second_won_pct': 0.514, 'bpsvd_pct': 0.8333333333333334, 'bpsvd_num': 5, 'bpsvd_den': 6}","{'ace_pct': 0.051, 'df_pct': 0.013000000000000001, 'first_in_pct': 0.62, 'first_won_pct': 0.6940000000000001, 'second_won_pct': 0.433, 'bpsvd_pct': 0.4, 'bpsvd_num': 2, 'bpsvd_den': 5}",167.0,168.0,1.13,118.0,player_profile_classic,player_profile_classic,"['Bernard Tomic', 'Henrique Rocha']"
US Open,Hard,Q2,2025-08-25,,Hugo Grenier,Martin Landaluce,6-3 7-6(3),,,,,,,,,,,,,,,,,,,,,1.03,0.051,0.025,0.684,0.667,0.6,6.0,7.0,0.8571428571428571,0.97,0.033,0.017,0.6829999999999999,0.732,0.42100000000000004,0.0,2.0,0.0,"{'ace_pct': 0.051, 'df_pct': 0.025, 'first_in_pct': 0.684, 'first_won_pct': 0.667, 'second_won_pct': 0.6, 'bpsvd_pct': 0.8571428571428571, 'bpsvd_num': 6, 'bpsvd_den': 7}","{'ace_pct': 0.033, 'df_pct': 0.017, 'first_in_pct': 0.6829999999999999, 'first_won_pct': 0.732, 'second_won_pct': 0.42100000000000004, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 2}",188.0,138.0,1.03,115.0,player_profile_classic,player_profile_classic,"['Hugo Grenier', 'Martin Landaluce']"
US Open,Hard,Q2,2025-08-25,,Ignacio Buse,Rei Sakamoto,6-4 4-6 6-4,,,,,,,,,,,,,,,,,,,,,1.15,0.035,0.035,0.7090000000000001,0.705,0.4,4.0,8.0,0.5,0.87,0.02,0.049,0.637,0.615,0.45899999999999996,2.0,7.0,0.2857142857142857,"{'ace_pct': 0.035, 'df_pct': 0.035, 'first_in_pct': 0.7090000000000001, 'first_won_pct': 0.705, 'second_won_pct': 0.4, 'bpsvd_pct': 0.5, 'bpsvd_num': 4, 'bpsvd_den': 8}","{'ace_pct': 0.02, 'df_pct': 0.049, 'first_in_pct': 0.637, 'first_won_pct': 0.615, 'second_won_pct': 0.45899999999999996, 'bpsvd_pct': 0.2857142857142857, 'bpsvd_num': 2, 'bpsvd_den': 7}",135.0,197.0,1.15,131.0,player_profile_classic,player_profile_classic,"['Ignacio Buse', 'Rei Sakamoto']"
US Open,Hard,Q2,2025-08-25,2025.0,Jaime Faria,Giulio Zeppieri,7-6(5) 7-5,False,260.0,117.0,Giulio Zeppieri,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=GiulioZeppieri,,0.93,0.085,0.064,0.5529999999999999,0.75,0.452,10.0,12.0,0.8333333333333334,111.0,JAIME FARIA,GIULIO ZEPPIERI,7-6(5) 7-5,2025|2025-08-25|US Open|Q2|JAIME FARIA|GIULIO ZEPPIERI|7-6(5) 7-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Jan Lennard Struff,Taro Daniel,2-6 6-4 6-1,False,166.0,144.0,Taro Daniel,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=TaroDaniel,,0.89,0.06,0.06,0.578,0.625,0.457,5.0,9.0,0.5555555555555556,114.0,JAN LENNARD STRUFF,TARO DANIEL,2-6 6-4 6-1,2025|2025-08-25|US Open|Q2|JAN LENNARD STRUFF|TARO DANIEL|2-6 6-4 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Jason Kubler,Kyrian Jacquet,6-4 6-2,False,164.0,195.0,Kyrian Jacquet,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=KyrianJacquet,,0.44,0.068,0.11,0.43799999999999994,0.688,0.439,9.0,12.0,0.75,78.0,JASON KUBLER,KYRIAN JACQUET,6-4 6-2,2025|2025-08-25|US Open|Q2|JASON KUBLER|KYRIAN JACQUET|6-4 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Jerome Kym,Michael Zheng,6-3 6-4,False,321.0,175.0,Michael Zheng,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=MichaelZheng,,0.73,0.033,0.0,0.59,0.6940000000000001,0.56,6.0,8.0,0.75,78.0,JEROME KYM,MICHAEL ZHENG,6-3 6-4,2025|2025-08-25|US Open|Q2|JEROME KYM|MICHAEL ZHENG|6-3 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,2025.0,Jesper De Jong,Harold Mayot,7-6(11) 6-7(4) 6-3,False,152.0,83.0,Harold Mayot,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=HaroldMayot,,0.89,0.044000000000000004,0.052000000000000005,0.615,0.675,0.462,15.0,20.0,0.75,193.0,JESPER DE JONG,HAROLD MAYOT,7-6(11) 6-7(4) 6-3,2025|2025-08-25|US Open|Q2|JESPER DE JONG|HAROLD MAYOT|7-6(11) 6-7(4) 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,,Kimmer Coppejans,Alexander Blockx,7-6(5) RET,,,,,,,,,,,,,,,,,,,,,1.2,0.051,0.077,0.6409999999999999,0.8,0.429,2.0,3.0,0.6666666666666666,0.83,0.075,0.025,0.6,0.75,0.375,0.0,1.0,0.0,"{'ace_pct': 0.051, 'df_pct': 0.077, 'first_in_pct': 0.6409999999999999, 'first_won_pct': 0.8, 'second_won_pct': 0.429, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 2, 'bpsvd_den': 3}","{'ace_pct': 0.075, 'df_pct': 0.025, 'first_in_pct': 0.6, 'first_won_pct': 0.75, 'second_won_pct': 0.375, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 1}",193.0,116.0,1.2,65.0,player_profile_classic,player_profile_classic,"['Alexander Blockx', 'Kimmer Coppejans']"
US Open,Hard,Q2,2025-08-25,,Leandro Riedi,Otto Virtanen,7-6(8) 6-4,,,,,,,,,,,,,,,,,,,,,1.16,0.073,0.049,0.6459999999999999,0.736,0.414,6.0,8.0,0.75,0.86,0.068,0.055,0.43799999999999994,0.625,0.512,2.0,5.0,0.4,"{'ace_pct': 0.073, 'df_pct': 0.049, 'first_in_pct': 0.6459999999999999, 'first_won_pct': 0.736, 'second_won_pct': 0.414, 'bpsvd_pct': 0.75, 'bpsvd_num': 6, 'bpsvd_den': 8}","{'ace_pct': 0.068, 'df_pct': 0.055, 'first_in_pct': 0.43799999999999994, 'first_won_pct': 0.625, 'second_won_pct': 0.512, 'bpsvd_pct': 0.4, 'bpsvd_num': 2, 'bpsvd_den': 5}",435.0,123.0,1.16,87.0,player_profile_classic,player_profile_classic,"['Leandro Riedi', 'Otto Virtanen']"
US Open,Hard,Q2,2025-08-25,2025.0,Llamas Ruiz,Andres Martin,6-4 6-4,True,361.0,280.0,Pablo Llamas Ruiz,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=PabloLlamasRuiz,,1.09,0.036000000000000004,0.024,0.627,0.596,0.5479999999999999,13.0,15.0,0.8666666666666667,122.0,LLAMAS RUIZ,ANDRES MARTIN,6-4 6-4,2025|2025-08-25|US Open|Q2|LLAMAS RUIZ|ANDRES MARTIN|6-4 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Open,Hard,Q2,2025-08-25,,Lloyd Harris,Fajing Sun,6-2 6-2,,,,,,,,,,,,,,,,,,,,,2.36,0.205,0.023,0.614,0.815,0.706,1.0,1.0,1.0,0.42,0.036000000000000004,0.054000000000000006,0.5710000000000001,0.563,0.33299999999999996,5.0,9.0,0.5555555555555556,"{'ace_pct': 0.205, 'df_pct': 0.023, 'first_in_pct': 0.614, 'first_won_pct': 0.815, 'second_won_pct': 0.706, 'bpsvd_pct': 1.0, 'bpsvd_num': 1, 'bpsvd_den': 1}","{'ace_pct': 0.036000000000000004, 'df_pct': 0.054000000000000006, 'first_in_pct': 0.5710000000000001, 'first_won_pct': 0.563, 'second_won_pct': 0.33299999999999996, 'bpsvd_pct': 0.5555555555555556, 'bpsvd_num': 5, 'bpsvd_den': 9}",353.0,238.0,2.36,73.0,player_profile_classic,player_profile_classic,"['Fajing Sun', 'Lloyd Harris']"
US Open,Hard,Q2,2025-08-25,,Marc Andrea Huesler,Nikoloz Basilashvili,7-6(4) 7-5,,,,,,,,,,,,,,,,,,,,,1.15,0.095,0.027000000000000003,0.622,0.7609999999999999,0.607,0.0,1.0,0.0,0.87,0.066,0.053,0.605,0.7390000000000001,0.5329999999999999,4.0,6.0,0.6666666666666666,"{'ace_pct': 0.095, 'df_pct': 0.027000000000000003, 'first_in_pct': 0.622, 'first_won_pct': 0.7609999999999999, 'second_won_pct': 0.607, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 1}","{'ace_pct': 0.066, 'df_pct': 0.053, 'first_in_pct': 0.605, 'first_won_pct': 0.7390000000000001, 'second_won_pct': 0.5329999999999999, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 4, 'bpsvd_den': 6}",227.0,108.0,1.15,96.0,player_profile_classic,player_profile_classic,"['Marc Andrea Huesler', 'Nikoloz Basilashvili']"
US Open,Hard,Q2,2025-08-25,,Marco Trungelliti,Cristian Garin,7-6(3) 7-5,,,,,,,,,,,,,,,,,,,,,1.17,0.011000000000000001,0.068,0.489,0.721,0.556,8.0,10.0,0.8,0.86,0.069,0.069,0.609,0.642,0.47100000000000003,6.0,9.0,0.6666666666666666,"{'ace_pct': 0.011000000000000001, 'df_pct': 0.068, 'first_in_pct': 0.489, 'first_won_pct': 0.721, 'second_won_pct': 0.556, 'bpsvd_pct': 0.8, 'bpsvd_num': 8, 'bpsvd_den': 10}","{'ace_pct': 0.069, 'df_pct': 0.069, 'first_in_pct': 0.609, 'first_won_pct': 0.642, 'second_won_pct': 0.47100000000000003, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 6, 'bpsvd_den': 9}",183.0,126.0,1.17,143.0,player_profile_classic,player_profile_classic,"['Cristian Garin', 'Marco Trungelliti']"
US Open,Hard,Q2,2025-08-25,,Martin Damm,Benjamin Hassan,7-5 7-6(5),,,,,,,,,,,,,,,,,,,,,1.29,0.20800000000000002,0.055999999999999994,0.639,0.848,0.5379999999999999,0.0,1.0,0.0,0.77,0.073,0.012,0.61,0.74,0.531,5.0,7.0,0.7142857142857143,"{'ace_pct': 0.20800000000000002, 'df_pct': 0.055999999999999994, 'first_in_pct': 0.639, 'first_won_pct': 0.848, 'second_won_pct': 0.5379999999999999, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 1}","{'ace_pct': 0.073, 'df_pct': 0.012, 'first_in_pct': 0.61, 'first_won_pct': 0.74, 'second_won_pct': 0.531, 'bpsvd_pct': 0.7142857142857143, 'bpsvd_num': 5, 'bpsvd_den': 7}",431.0,200.0,1.29,95.0,player_profile_classic,player_profile_classic,"['Benjamin Hassan', 'Martin Damm']"
US Open,Hard,Q2,2025-08-25,2025.0,Merida Aguilar,Titouan Droguet,6-4 3-6 6-4,True,170.0,159.0,Daniel Merida Aguilar,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=DanielMeridaAguilar,,1.32,0.012,0.037000000000000005,0.667,0.778,0.593,1.0,2.0,0.5,114.0,MERIDA AGUILAR,TITOUAN DROGUET,6-4 3-6 6-4,2025|2025-08-25|US Open|Q2|MERIDA AGUILAR|TITOUAN DROGUET|6-4 3-6 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
