match_date,tourney_name,surface,round,winner_name,loser_name,score,w_ta_dr,w_ta_ace_pct,w_ta_df_pct,w_ta_1stin_pct,w_ta_1stwon_pct,w_ta_2ndwon_pct,w_ta_bpsvd_num,w_ta_bpsvd_den,w_ta_bpsvd_pct,l_ta_dr,l_ta_ace_pct,l_ta_df_pct,l_ta_1stin_pct,l_ta_1stwon_pct,l_ta_2ndwon_pct,l_ta_bpsvd_num,l_ta_bpsvd_den,l_ta_bpsvd_pct,winner_stats,loser_stats,winner_rank,loser_rank,dr,time,source,ta_stats_source,source_profile_players,year,player_won,player_rank,opponent_rank,source_player,source_url,ta_more,ta_dr,ta_ace_pct,ta_df_pct,ta_1stin_pct,ta_1stwon_pct,ta_2ndwon_pct,ta_bpsvd_num,ta_bpsvd_den,ta_bpsvd_pct,minutes,winner_name_norm,loser_name_norm,score_norm,match_key
2025-05-26,Roland Garros,Clay,R128,Quentin Halys,Tomas Machac,7-6(4) 4-1 RET,1.69,0.174,0.022000000000000002,0.5429999999999999,0.8,0.7140000000000001,2.0,2.0,1.0,0.59,0.08800000000000001,0.053,0.7190000000000001,0.634,0.5,0.0,2.0,0.0,"{'ace_pct': 0.174, 'df_pct': 0.022000000000000002, 'first_in_pct': 0.5429999999999999, 'first_won_pct': 0.8, 'second_won_pct': 0.7140000000000001, 'bpsvd_pct': 1.0, 'bpsvd_num': 2, 'bpsvd_den': 2}","{'ace_pct': 0.08800000000000001, 'df_pct': 0.053, 'first_in_pct': 0.7190000000000001, 'first_won_pct': 0.634, 'second_won_pct': 0.5, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 2}",52.0,22.0,1.69,,player_profile_classic,player_profile_classic,"['Quentin Halys', 'Tomas Machac']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R128,Reilly Opelka,Rinky Hijikata,1-6 6-3 7-5 7-6(3),1.08,0.195,0.062,0.619,0.8,0.512,1.0,4.0,0.25,0.92,0.024,0.04,0.616,0.753,0.521,8.0,11.0,0.7272727272727273,"{'ace_pct': 0.195, 'df_pct': 0.062, 'first_in_pct': 0.619, 'first_won_pct': 0.8, 'second_won_pct': 0.512, 'bpsvd_pct': 0.25, 'bpsvd_num': 1, 'bpsvd_den': 4}","{'ace_pct': 0.024, 'df_pct': 0.04, 'first_in_pct': 0.616, 'first_won_pct': 0.753, 'second_won_pct': 0.521, 'bpsvd_pct': 0.7272727272727273, 'bpsvd_num': 8, 'bpsvd_den': 11}",93.0,78.0,1.08,,player_profile_classic,player_profile_classic,"['Reilly Opelka', 'Rinky Hijikata']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R128,Richard Gasquet,Terence Atmane,6-2 2-6 6-3 6-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,166.0,121.0,Richard Gasquet,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=RichardGasquet,(ch),1.26,0.032,0.032,0.589,0.696,0.48700000000000004,4.0,7.0,0.5714285714285714,,RICHARD GASQUET,TERENCE ATMANE,6-2 2-6 6-3 6-0,2025|2025-05-26|Roland Garros|R128|RICHARD GASQUET|TERENCE ATMANE|6-2 2-6 6-3 6-0
2025-05-26,Roland Garros,Clay,R128,Sebastian Korda,Luciano Darderi,6-2 4-6 6-3 6-2,1.37,0.065,0.009000000000000001,0.636,0.662,0.6920000000000001,4.0,6.0,0.6666666666666666,0.73,0.052000000000000005,0.094,0.563,0.685,0.381,6.0,12.0,0.5,"{'ace_pct': 0.065, 'df_pct': 0.009000000000000001, 'first_in_pct': 0.636, 'first_won_pct': 0.662, 'second_won_pct': 0.6920000000000001, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 4, 'bpsvd_den': 6}","{'ace_pct': 0.052000000000000005, 'df_pct': 0.094, 'first_in_pct': 0.563, 'first_won_pct': 0.685, 'second_won_pct': 0.381, 'bpsvd_pct': 0.5, 'bpsvd_num': 6, 'bpsvd_den': 12}",23.0,45.0,1.37,,player_profile_classic,player_profile_classic,"['Luciano Darderi', 'Sebastian Korda']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R128,Sebastian Ofner,Jan Lennard Struff,7-6(5) 6-3 6-7(5) 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,87.0,108.0,Jan Lennard Struff,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=JanLennardStruff,,0.9,0.105,0.045,0.647,0.802,0.38299999999999995,5.0,9.0,0.5555555555555556,,SEBASTIAN OFNER,JAN LENNARD STRUFF,7-6(5) 6-3 6-7(5) 6-2,2025|2025-05-26|Roland Garros|R128|SEBASTIAN OFNER|JAN LENNARD STRUFF|7-6(5) 6-3 6-7(5) 6-2
2025-05-26,Roland Garros,Clay,R128,Tallon Griekspoor,Marcos Giron,4-6 6-3 6-4 7-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,43.0,35.0,Marcos Giron,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=MarcosGiron,,0.62,0.081,0.015,0.588,0.7,0.48200000000000004,9.0,13.0,0.6923076923076923,,TALLON GRIEKSPOOR,MARCOS GIRON,4-6 6-3 6-4 7-5,2025|2025-05-26|Roland Garros|R128|TALLON GRIEKSPOOR|MARCOS GIRON|4-6 6-3 6-4 7-5
2025-05-26,Roland Garros,Clay,R128,Tommy Paul,Elmer Moller,6-7(5) 6-2 6-3 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,112.0,12.0,Elmer Moller,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=ElmerMoller,(ch),0.81,0.033,0.057999999999999996,0.603,0.575,0.43799999999999994,11.0,21.0,0.5238095238095238,,TOMMY PAUL,ELMER MOLLER,6-7(5) 6-2 6-3 6-1,2025|2025-05-26|Roland Garros|R128|TOMMY PAUL|ELMER MOLLER|6-7(5) 6-2 6-3 6-1
2025-05-26,Roland Garros,Clay,R128,Ugo Humbert,Christopher Oconnell,7-5 6-3 7-6(3),1.33,0.069,0.017,0.552,0.625,0.6920000000000001,12.0,15.0,0.8,0.75,0.034,0.051,0.585,0.638,0.408,12.0,17.0,0.7058823529411765,"{'ace_pct': 0.069, 'df_pct': 0.017, 'first_in_pct': 0.552, 'first_won_pct': 0.625, 'second_won_pct': 0.6920000000000001, 'bpsvd_pct': 0.8, 'bpsvd_num': 12, 'bpsvd_den': 15}","{'ace_pct': 0.034, 'df_pct': 0.051, 'first_in_pct': 0.585, 'first_won_pct': 0.638, 'second_won_pct': 0.408, 'bpsvd_pct': 0.7058823529411765, 'bpsvd_num': 12, 'bpsvd_den': 17}",21.0,82.0,1.33,,player_profile_classic,player_profile_classic,"['Christopher Oconnell', 'Ugo Humbert']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R128,Vit Kopriva,Thiago Monteiro,6-4 6-3 4-6 6-7(6) 6-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,86.0,131.0,Vit Kopriva,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=VitKopriva,,1.39,0.084,0.046,0.7020000000000001,0.7829999999999999,0.564,3.0,5.0,0.6,,VIT KOPRIVA,THIAGO MONTEIRO,6-4 6-3 4-6 6-7(6) 6-1,2025|2025-05-26|Roland Garros|R128|VIT KOPRIVA|THIAGO MONTEIRO|6-4 6-3 4-6 6-7(6) 6-1
2025-05-26,Roland Garros,Clay,R16,Alexander Bublik,Jack Draper,5-7 6-3 6-2 6-4,1.11,0.062,0.054000000000000006,0.597,0.805,0.442,6.0,8.0,0.75,0.9,0.113,0.038,0.6890000000000001,0.7120000000000001,0.424,1.0,6.0,0.16666666666666666,"{'ace_pct': 0.062, 'df_pct': 0.054000000000000006, 'first_in_pct': 0.597, 'first_won_pct': 0.805, 'second_won_pct': 0.442, 'bpsvd_pct': 0.75, 'bpsvd_num': 6, 'bpsvd_den': 8}","{'ace_pct': 0.113, 'df_pct': 0.038, 'first_in_pct': 0.6890000000000001, 'first_won_pct': 0.7120000000000001, 'second_won_pct': 0.424, 'bpsvd_pct': 0.16666666666666666, 'bpsvd_num': 1, 'bpsvd_den': 6}",62.0,5.0,1.11,,player_profile_classic,player_profile_classic,"['Alexander Bublik', 'Jack Draper']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R16,Alexander Zverev,Tallon Griekspoor,6-4 3-0 RET,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,3.0,35.0,Alexander Zverev,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexanderZverev,,1.79,0.08800000000000001,0.028999999999999998,0.765,0.731,0.625,1.0,2.0,0.5,,ALEXANDER ZVEREV,TALLON GRIEKSPOOR,6-4 3-0 RET,2025|2025-05-26|Roland Garros|R16|ALEXANDER ZVEREV|TALLON GRIEKSPOOR|6-4 3-0 RET
2025-05-26,Roland Garros,Clay,R16,Carlos Alcaraz,Ben Shelton,7-6(8) 6-3 4-6 6-4,1.05,0.035,0.013999999999999999,0.6970000000000001,0.677,0.674,7.0,9.0,0.7777777777777778,0.95,0.047,0.023,0.682,0.693,0.585,4.0,7.0,0.5714285714285714,"{'ace_pct': 0.035, 'df_pct': 0.013999999999999999, 'first_in_pct': 0.6970000000000001, 'first_won_pct': 0.677, 'second_won_pct': 0.674, 'bpsvd_pct': 0.7777777777777778, 'bpsvd_num': 7, 'bpsvd_den': 9}","{'ace_pct': 0.047, 'df_pct': 0.023, 'first_in_pct': 0.682, 'first_won_pct': 0.693, 'second_won_pct': 0.585, 'bpsvd_pct': 0.5714285714285714, 'bpsvd_num': 4, 'bpsvd_den': 7}",2.0,13.0,1.05,,player_profile_classic,player_profile_classic,"['Ben Shelton', 'Carlos Alcaraz']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R16,Frances Tiafoe,Daniel Altmaier,6-3 6-4 7-6(4),1.38,0.063,0.0,0.677,0.723,0.581,0.0,3.0,0.0,0.73,0.081,0.03,0.5660000000000001,0.7140000000000001,0.349,3.0,8.0,0.375,"{'ace_pct': 0.063, 'df_pct': 0.0, 'first_in_pct': 0.677, 'first_won_pct': 0.723, 'second_won_pct': 0.581, 'bpsvd_pct': 0.0, 'bpsvd_num': 0, 'bpsvd_den': 3}","{'ace_pct': 0.081, 'df_pct': 0.03, 'first_in_pct': 0.5660000000000001, 'first_won_pct': 0.7140000000000001, 'second_won_pct': 0.349, 'bpsvd_pct': 0.375, 'bpsvd_num': 3, 'bpsvd_den': 8}",16.0,66.0,1.38,,player_profile_classic,player_profile_classic,"['Daniel Altmaier', 'Frances Tiafoe']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R16,Jannik Sinner,Andrey Rublev,6-1 6-3 6-4,2.18,0.07400000000000001,0.0,0.618,0.81,0.769,3.0,3.0,1.0,0.46,0.079,0.011000000000000001,0.652,0.69,0.29,3.0,8.0,0.375,"{'ace_pct': 0.07400000000000001, 'df_pct': 0.0, 'first_in_pct': 0.618, 'first_won_pct': 0.81, 'second_won_pct': 0.769, 'bpsvd_pct': 1.0, 'bpsvd_num': 3, 'bpsvd_den': 3}","{'ace_pct': 0.079, 'df_pct': 0.011000000000000001, 'first_in_pct': 0.652, 'first_won_pct': 0.69, 'second_won_pct': 0.29, 'bpsvd_pct': 0.375, 'bpsvd_num': 3, 'bpsvd_den': 8}",1.0,15.0,2.18,,player_profile_classic,player_profile_classic,"['Andrey Rublev', 'Jannik Sinner']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R16,Lorenzo Musetti,Holger Rune,7-5 3-6 6-3 6-2,1.15,0.032,0.008,0.637,0.6709999999999999,0.556,2.0,5.0,0.4,0.87,0.008,0.025,0.625,0.573,0.578,3.0,9.0,0.3333333333333333,"{'ace_pct': 0.032, 'df_pct': 0.008, 'first_in_pct': 0.637, 'first_won_pct': 0.6709999999999999, 'second_won_pct': 0.556, 'bpsvd_pct': 0.4, 'bpsvd_num': 2, 'bpsvd_den': 5}","{'ace_pct': 0.008, 'df_pct': 0.025, 'first_in_pct': 0.625, 'first_won_pct': 0.573, 'second_won_pct': 0.578, 'bpsvd_pct': 0.3333333333333333, 'bpsvd_num': 3, 'bpsvd_den': 9}",7.0,10.0,1.15,,player_profile_classic,player_profile_classic,"['Holger Rune', 'Lorenzo Musetti']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R16,Novak Djokovic,Cameron Norrie,6-2 6-3 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,81.0,6.0,Cameron Norrie,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=CameronNorrie,(ch),0.67,0.028999999999999998,0.013999999999999999,0.58,0.45,0.414,4.0,11.0,0.36363636363636365,,NOVAK DJOKOVIC,CAMERON NORRIE,6-2 6-3 6-2,2025|2025-05-26|Roland Garros|R16|NOVAK DJOKOVIC|CAMERON NORRIE|6-2 6-3 6-2
2025-05-26,Roland Garros,Clay,R16,Tommy Paul,Alexei Popyrin,6-3 6-3 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,25.0,12.0,Alexei Popyrin,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexeiPopyrin,,0.69,0.069,0.042,0.597,0.721,0.345,1.0,6.0,0.16666666666666666,,TOMMY PAUL,ALEXEI POPYRIN,6-3 6-3 6-3,2025|2025-05-26|Roland Garros|R16|TOMMY PAUL|ALEXEI POPYRIN|6-3 6-3 6-3
2025-05-26,Roland Garros,Clay,R32,Alexander Bublik,Henrique Rocha,7-5 6-1 6-2,2.2,0.132,0.08800000000000001,0.691,0.872,0.81,2.0,2.0,1.0,0.45,0.132,0.11800000000000001,0.662,0.644,0.7390000000000001,6.0,11.0,0.5454545454545454,"{'ace_pct': 0.132, 'df_pct': 0.08800000000000001, 'first_in_pct': 0.691, 'first_won_pct': 0.872, 'second_won_pct': 0.81, 'bpsvd_pct': 1.0, 'bpsvd_num': 2, 'bpsvd_den': 2}","{'ace_pct': 0.132, 'df_pct': 0.11800000000000001, 'first_in_pct': 0.662, 'first_won_pct': 0.644, 'second_won_pct': 0.7390000000000001, 'bpsvd_pct': 0.5454545454545454, 'bpsvd_num': 6, 'bpsvd_den': 11}",62.0,200.0,2.2,,player_profile_classic,player_profile_classic,"['Alexander Bublik', 'Henrique Rocha']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Alexander Zverev,Flavio Cobolli,6-2 7-6(4) 6-1,1.44,0.087,0.011000000000000001,0.7829999999999999,0.6809999999999999,0.6,3.0,5.0,0.6,0.69,0.0,0.03,0.564,0.526,0.5,9.0,15.0,0.6,"{'ace_pct': 0.087, 'df_pct': 0.011000000000000001, 'first_in_pct': 0.7829999999999999, 'first_won_pct': 0.6809999999999999, 'second_won_pct': 0.6, 'bpsvd_pct': 0.6, 'bpsvd_num': 3, 'bpsvd_den': 5}","{'ace_pct': 0.0, 'df_pct': 0.03, 'first_in_pct': 0.564, 'first_won_pct': 0.526, 'second_won_pct': 0.5, 'bpsvd_pct': 0.6, 'bpsvd_num': 9, 'bpsvd_den': 15}",3.0,26.0,1.44,,player_profile_classic,player_profile_classic,"['Alexander Zverev', 'Flavio Cobolli']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Alexei Popyrin,Nuno Borges,6-4 7-6(11) 7-6(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,25.0,41.0,Alexei Popyrin,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexeiPopyrin,,1.26,0.11,0.008,0.6609999999999999,0.782,0.55,5.0,7.0,0.7142857142857143,,ALEXEI POPYRIN,NUNO BORGES,6-4 7-6(11) 7-6(5),2025|2025-05-26|Roland Garros|R32|ALEXEI POPYRIN|NUNO BORGES|6-4 7-6(11) 7-6(5)
2025-05-26,Roland Garros,Clay,R32,Andrey Rublev,Arthur Fils,W/O,,,,,,,,,,,,,,,,,,,{},{},15.0,14.0,,,player_profile_classic,player_profile_classic,"['Andrey Rublev', 'Arthur Fils']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Ben Shelton,Matteo Gigante,6-3 6-3 6-4,1.43,0.122,0.085,0.573,0.787,0.5710000000000001,3.0,4.0,0.75,0.7,0.04,0.02,0.584,0.644,0.452,6.0,11.0,0.5454545454545454,"{'ace_pct': 0.122, 'df_pct': 0.085, 'first_in_pct': 0.573, 'first_won_pct': 0.787, 'second_won_pct': 0.5710000000000001, 'bpsvd_pct': 0.75, 'bpsvd_num': 3, 'bpsvd_den': 4}","{'ace_pct': 0.04, 'df_pct': 0.02, 'first_in_pct': 0.584, 'first_won_pct': 0.644, 'second_won_pct': 0.452, 'bpsvd_pct': 0.5454545454545454, 'bpsvd_num': 6, 'bpsvd_den': 11}",13.0,167.0,1.43,,player_profile_classic,player_profile_classic,"['Ben Shelton', 'Matteo Gigante']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Cameron Norrie,Jacob Fearnley,6-3 7-6(1) 6-2,1.36,0.019,0.038,0.5660000000000001,0.6829999999999999,0.565,7.0,11.0,0.6363636363636364,0.74,0.075,0.12300000000000001,0.575,0.59,0.37799999999999995,5.0,12.0,0.4166666666666667,"{'ace_pct': 0.019, 'df_pct': 0.038, 'first_in_pct': 0.5660000000000001, 'first_won_pct': 0.6829999999999999, 'second_won_pct': 0.565, 'bpsvd_pct': 0.6363636363636364, 'bpsvd_num': 7, 'bpsvd_den': 11}","{'ace_pct': 0.075, 'df_pct': 0.12300000000000001, 'first_in_pct': 0.575, 'first_won_pct': 0.59, 'second_won_pct': 0.37799999999999995, 'bpsvd_pct': 0.4166666666666667, 'bpsvd_num': 5, 'bpsvd_den': 12}",81.0,55.0,1.36,,player_profile_classic,player_profile_classic,"['Cameron Norrie', 'Jacob Fearnley']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Carlos Alcaraz,Damir Dzumhur,6-1 6-3 4-6 6-4,1.21,0.031,0.038,0.7020000000000001,0.6409999999999999,0.564,9.0,12.0,0.75,0.83,0.0,0.048,0.595,0.547,0.529,14.0,21.0,0.6666666666666666,"{'ace_pct': 0.031, 'df_pct': 0.038, 'first_in_pct': 0.7020000000000001, 'first_won_pct': 0.6409999999999999, 'second_won_pct': 0.564, 'bpsvd_pct': 0.75, 'bpsvd_num': 9, 'bpsvd_den': 12}","{'ace_pct': 0.0, 'df_pct': 0.048, 'first_in_pct': 0.595, 'first_won_pct': 0.547, 'second_won_pct': 0.529, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 14, 'bpsvd_den': 21}",2.0,69.0,1.21,,player_profile_classic,player_profile_classic,"['Carlos Alcaraz', 'Damir Dzumhur']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Daniel Altmaier,Hamad Medjedovic,4-6 6-3 6-3 6-2,1.57,0.17300000000000001,0.038,0.615,0.7659999999999999,0.6,2.0,4.0,0.5,0.64,0.031,0.047,0.563,0.625,0.41100000000000003,12.0,18.0,0.6666666666666666,"{'ace_pct': 0.17300000000000001, 'df_pct': 0.038, 'first_in_pct': 0.615, 'first_won_pct': 0.7659999999999999, 'second_won_pct': 0.6, 'bpsvd_pct': 0.5, 'bpsvd_num': 2, 'bpsvd_den': 4}","{'ace_pct': 0.031, 'df_pct': 0.047, 'first_in_pct': 0.563, 'first_won_pct': 0.625, 'second_won_pct': 0.41100000000000003, 'bpsvd_pct': 0.6666666666666666, 'bpsvd_num': 12, 'bpsvd_den': 18}",66.0,74.0,1.57,,player_profile_classic,player_profile_classic,"['Daniel Altmaier', 'Hamad Medjedovic']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Frances Tiafoe,Sebastian Korda,7-6(6) 6-3 6-4,1.42,0.09,0.05,0.52,0.769,0.7290000000000001,2.0,2.0,1.0,0.7,0.10300000000000001,0.047,0.5329999999999999,0.737,0.54,1.0,3.0,0.3333333333333333,"{'ace_pct': 0.09, 'df_pct': 0.05, 'first_in_pct': 0.52, 'first_won_pct': 0.769, 'second_won_pct': 0.7290000000000001, 'bpsvd_pct': 1.0, 'bpsvd_num': 2, 'bpsvd_den': 2}","{'ace_pct': 0.10300000000000001, 'df_pct': 0.047, 'first_in_pct': 0.5329999999999999, 'first_won_pct': 0.737, 'second_won_pct': 0.54, 'bpsvd_pct': 0.3333333333333333, 'bpsvd_num': 1, 'bpsvd_den': 3}",16.0,23.0,1.42,,player_profile_classic,player_profile_classic,"['Frances Tiafoe', 'Sebastian Korda']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Holger Rune,Quentin Halys,4-6 6-2 5-7 7-5 6-2,1.25,0.059000000000000004,0.0,0.728,0.7879999999999999,0.43200000000000005,7.0,11.0,0.6363636363636364,0.8,0.091,0.07,0.5660000000000001,0.765,0.419,4.0,11.0,0.36363636363636365,"{'ace_pct': 0.059000000000000004, 'df_pct': 0.0, 'first_in_pct': 0.728, 'first_won_pct': 0.7879999999999999, 'second_won_pct': 0.43200000000000005, 'bpsvd_pct': 0.6363636363636364, 'bpsvd_num': 7, 'bpsvd_den': 11}","{'ace_pct': 0.091, 'df_pct': 0.07, 'first_in_pct': 0.5660000000000001, 'first_won_pct': 0.765, 'second_won_pct': 0.419, 'bpsvd_pct': 0.36363636363636365, 'bpsvd_num': 4, 'bpsvd_den': 11}",10.0,52.0,1.25,,player_profile_classic,player_profile_classic,"['Holger Rune', 'Quentin Halys']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Jack Draper,Joao Fonseca,6-2 6-4 6-2,2.2,0.11800000000000001,0.059000000000000004,0.588,0.925,0.607,2.0,2.0,1.0,0.46,0.071,0.0,0.7020000000000001,0.627,0.36,6.0,11.0,0.5454545454545454,"{'ace_pct': 0.11800000000000001, 'df_pct': 0.059000000000000004, 'first_in_pct': 0.588, 'first_won_pct': 0.925, 'second_won_pct': 0.607, 'bpsvd_pct': 1.0, 'bpsvd_num': 2, 'bpsvd_den': 2}","{'ace_pct': 0.071, 'df_pct': 0.0, 'first_in_pct': 0.7020000000000001, 'first_won_pct': 0.627, 'second_won_pct': 0.36, 'bpsvd_pct': 0.5454545454545454, 'bpsvd_num': 6, 'bpsvd_den': 11}",5.0,65.0,2.2,,player_profile_classic,player_profile_classic,"['Jack Draper', 'Joao Fonseca']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Jannik Sinner,Jiri Lehecka,6-0 6-1 6-2,3.4,0.055,0.0,0.636,0.8290000000000001,0.85,1.0,1.0,1.0,0.29,0.037000000000000005,0.012,0.63,0.431,0.467,11.0,18.0,0.6111111111111112,"{'ace_pct': 0.055, 'df_pct': 0.0, 'first_in_pct': 0.636, 'first_won_pct': 0.8290000000000001, 'second_won_pct': 0.85, 'bpsvd_pct': 1.0, 'bpsvd_num': 1, 'bpsvd_den': 1}","{'ace_pct': 0.037000000000000005, 'df_pct': 0.012, 'first_in_pct': 0.63, 'first_won_pct': 0.431, 'second_won_pct': 0.467, 'bpsvd_pct': 0.6111111111111112, 'bpsvd_num': 11, 'bpsvd_den': 18}",1.0,34.0,3.4,,player_profile_classic,player_profile_classic,"['Jannik Sinner', 'Jiri Lehecka']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Lorenzo Musetti,Mariano Navone,4-6 6-4 6-3 6-2,1.24,0.026000000000000002,0.035,0.652,0.693,0.45,4.0,9.0,0.4444444444444444,0.81,0.008,0.015,0.735,0.526,0.486,11.0,19.0,0.5789473684210527,"{'ace_pct': 0.026000000000000002, 'df_pct': 0.035, 'first_in_pct': 0.652, 'first_won_pct': 0.693, 'second_won_pct': 0.45, 'bpsvd_pct': 0.4444444444444444, 'bpsvd_num': 4, 'bpsvd_den': 9}","{'ace_pct': 0.008, 'df_pct': 0.015, 'first_in_pct': 0.735, 'first_won_pct': 0.526, 'second_won_pct': 0.486, 'bpsvd_pct': 0.5789473684210527, 'bpsvd_num': 11, 'bpsvd_den': 19}",7.0,97.0,1.24,,player_profile_classic,player_profile_classic,"['Lorenzo Musetti', 'Mariano Navone']",,,,,,,,,,,,,,,,,,,,,
2025-05-26,Roland Garros,Clay,R32,Novak Djokovic,Filip Misolic,6-3 6-4 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,153.0,6.0,Filip Misolic,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=FilipMisolic,(ch),0.57,0.067,0.022000000000000002,0.611,0.7090000000000001,0.371,12.0,16.0,0.75,,NOVAK DJOKOVIC,FILIP MISOLIC,6-3 6-4 6-2,2025|2025-05-26|Roland Garros|R32|NOVAK DJOKOVIC|FILIP MISOLIC|6-3 6-4 6-2
2025-05-26,Roland Garros,Clay,R32,Tallon Griekspoor,Ethan Quinn,4-6 6-1 6-7(2) 6-1 6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,106.0,35.0,Ethan Quinn,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=EthanQuinn,(ch),0.76,0.052000000000000005,0.052000000000000005,0.66,0.653,0.5379999999999999,13.0,19.0,0.6842105263157895,,TALLON GRIEKSPOOR,ETHAN QUINN,4-6 6-1 6-7(2) 6-1 6-4,2025|2025-05-26|Roland Garros|R32|TALLON GRIEKSPOOR|ETHAN QUINN|4-6 6-1 6-7(2) 6-1 6-4
2025-05-26,Roland Garros,Clay,R32,Tommy Paul,Karen Khachanov,6-3 3-6 7-6(7) 3-6 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,24.0,12.0,Karen Khachanov,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=KarenKhachanov,(ch),1.01,0.03,0.018000000000000002,0.627,0.635,0.532,6.0,12.0,0.5,,TOMMY PAUL,KAREN KHACHANOV,6-3 3-6 7-6(7) 3-6 6-3,2025|2025-05-26|Roland Garros|R32|TOMMY PAUL|KAREN KHACHANOV|6-3 3-6 7-6(7) 3-6 6-3
2025-05-26,Roland Garros,Clay,R64,Alexander Bublik,Alex De Minaur,2-6 2-6 6-4 6-3 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,True,62.0,9.0,Alexander Bublik,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexanderBublik,(ch),0.98,0.092,0.092,0.608,0.7340000000000001,0.431,7.0,13.0,0.5384615384615384,,ALEXANDER BUBLIK,ALEX DE MINAUR,2-6 2-6 6-4 6-3 6-2,2025|2025-05-26|Roland Garros|R64|ALEXANDER BUBLIK|ALEX DE MINAUR|2-6 2-6 6-4 6-3 6-2
2025-05-26,Roland Garros,Clay,R64,Alexander Bublik,De Minaur,2-6 2-6 6-4 6-3 6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,False,9.0,62.0,Alex De Minaur,https://www.tennisabstract.com/cgi-bin/player-classic.cgi?p=AlexDeMinaur,(ch),1.03,0.031,0.063,0.47700000000000004,0.738,0.522,8.0,14.0,0.5714285714285714,,ALEXANDER BUBLIK,DE MINAUR,2-6 2-6 6-4 6-3 6-2,2025|2025-05-26|Roland Garros|R64|ALEXANDER BUBLIK|DE MINAUR|2-6 2-6 6-4 6-3 6-2
