tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,clv,market_probability,edge,ev,won,stake,profit
2021-02-02,2021-02-16,Atp Cup,RR,Hard,3,Novak Djokovic,Alexander Zverev,player2,top_10,0.683472782301592,1.57,1.58,-0.006329113924050667,0.6015228426395939,0.08194993966199815,0.07305226821349953,True,1.0,0.5700000000000001
2021-02-08,2021-02-16,Australian Open,QF,Hard,5,Novak Djokovic,Alexander Zverev,player1,top_10,0.7221490110256821,1.57,1.58,-0.006329113924050667,0.6015228426395939,0.1206261683860882,0.13377394731032088,True,1.0,0.5700000000000001
2021-02-08,2021-02-17,Australian Open,QF,Hard,5,Andrey Rublev,Daniil Medvedev,player1,top_10,0.3820608921458938,2.75,2.89,-0.04844290657439454,0.3436754176610979,0.0383854744847959,0.05066745340120793,False,1.0,-1.0
2021-02-08,2021-02-17,Australian Open,QF,Hard,5,Stefanos Tsitsipas,Rafael Nadal,player1,top_10,0.443445791792497,2.75,2.9,-0.051724137931034475,0.3436754176610979,0.09977037413139911,0.21947592742936672,True,1.0,1.75
2021-02-08,2021-02-19,Australian Open,SF,Hard,5,Daniil Medvedev,Stefanos Tsitsipas,player1,top_10,0.8270158156704022,1.4,1.41,-0.007092198581560294,0.6818181818181818,0.1451976338522204,0.15782214193856298,True,1.0,0.3999999999999999
2021-02-08,2021-02-21,Australian Open,F,Hard,5,Daniil Medvedev,Novak Djokovic,player1,top_10,0.5577456537131184,2.0,2.0,0.0,0.47780678851174935,0.079938865201369,0.1154913074262367,False,1.0,-1.0
2021-02-22,2021-02-23,Montpellier,R32,Hard,3,Peter Gojowczyk,Jan Lennard Struff,player1,other,0.3480953467495702,3.0,3.14,-0.04458598726114649,0.3119266055045871,0.036168741244983094,0.044286040248710634,True,1.0,2.0
2021-02-22,2021-02-23,Cordoba,R32,Clay,3,Facundo Bagnis,Nicolas Kicker,player1,other,0.8601188625164953,1.2,1.21,-0.008264462809917328,0.783001808318264,0.07711705419823123,0.03214263501979428,True,1.0,0.19999999999999996
2021-02-22,2021-02-24,Singapore,R16,Hard,3,Taro Daniel,Marin Cilic,player2,other,0.3254327425151208,3.25,3.53,-0.07932011331444755,0.2903930131004367,0.035039729414684084,0.057656413174142496,False,1.0,-1.0
2021-02-22,2021-02-25,Montpellier,R16,Hard,3,Gregoire Barrere,Roberto Bautista Agut,player2,other,0.31257914595621084,3.5,3.35,0.04477611940298498,0.2677824267782427,0.044796719177968125,0.09402701084673792,False,1.0,-1.0
2021-02-22,2021-02-25,Cordoba,R16,Clay,3,Diego Schwartzman,Marco Cecchinato,player2,top_10,0.8688982212662777,1.3,1.32,-0.015151515151515138,0.7234042553191489,0.14549396594712882,0.12956768764616106,True,1.0,0.30000000000000004
2021-02-22,2021-02-25,Singapore,R16,Hard,3,Matthew Ebden,John Millman,player2,other,0.2749705013569721,3.75,4.02,-0.06716417910447747,0.25,0.024970501356972097,0.031139380088645363,True,1.0,2.75
2021-03-01,2021-03-01,Buenos Aires,R32,Clay,3,Marco Cecchinato,Laslo Djere,player2,other,0.581298831230173,1.8,1.75,0.028571428571428692,0.5263157894736842,0.054983041756488826,0.04633789621431145,False,1.0,-1.0
2021-03-01,2021-03-02,Rotterdam,R32,Hard,3,Egor Gerasimov,Stefanos Tsitsipas,player1,top_10,0.25132416564520627,4.5,4.88,-0.07786885245901642,0.21052631578947367,0.04079784985573259,0.13095874540342822,False,1.0,-1.0
2021-03-01,2021-03-02,Rotterdam,R32,Hard,3,Marcos Giron,Andrey Rublev,player1,top_10,0.19230005115578758,6.0,7.01,-0.14407988587731813,0.15730337078651685,0.03499668036927073,0.15380030693472535,False,1.0,-1.0
2021-03-01,2021-03-02,Rotterdam,R32,Hard,3,Ugo Humbert,Jeremy Chardy,player2,other,0.7264984095867622,1.44,1.49,-0.033557046979865834,0.6563245823389022,0.07017382724785992,0.04615770980493744,False,1.0,-1.0
2021-03-01,2021-03-02,Buenos Aires,R32,Clay,3,Sumit Nagal,Joao Sousa,player2,other,0.7798951263159526,1.4,1.44,-0.02777777777777779,0.6818181818181818,0.09807694449777082,0.09185317684233357,True,1.0,0.3999999999999999
2021-03-01,2021-03-03,Rotterdam,R32,Hard,3,Dusan Lajovic,Daniil Medvedev,player1,top_10,0.16882636288800998,8.0,7.35,0.08843537414965996,0.11894273127753305,0.04988363161047693,0.35061090310407983,True,1.0,7.0
2021-03-01,2021-03-03,Rotterdam,R16,Hard,3,Andy Murray,Andrey Rublev,player2,top_10,0.17422370091899297,6.0,5.68,0.05633802816901423,0.15730337078651685,0.016920330132476125,0.045342205513957845,False,1.0,-1.0
2021-03-01,2021-03-04,Rotterdam,R16,Hard,3,Hubert Hurkacz,Stefanos Tsitsipas,player1,top_10,0.4013370339379899,4.5,4.53,-0.0066225165562914245,0.21052631578947367,0.19081071814851625,0.8060166527209546,False,1.0,-1.0
2021-03-01,2021-03-05,Rotterdam,QF,Hard,3,Stefanos Tsitsipas,Karen Khachanov,player1,top_10,0.8620511029471392,1.36,1.37,-0.007299270072992692,0.7017543859649122,0.16029671698222692,0.17238950000810932,True,1.0,0.3600000000000001
2021-03-01,2021-03-05,Buenos Aires,QF,Clay,3,Diego Schwartzman,Jaume Munar,player2,top_10,0.8909346189443077,1.33,1.32,0.007575757575757569,0.7188160676532769,0.17211855129103082,0.1849430431959293,True,1.0,0.33000000000000007
2021-03-01,2021-03-06,Rotterdam,SF,Hard,3,Andrey Rublev,Stefanos Tsitsipas,player1,top_10,0.5421331779700245,2.0,1.97,0.015228426395939021,0.47368421052631576,0.06844896744370871,0.08426635594004894,True,1.0,1.0
2021-03-01,2021-03-06,Buenos Aires,SF,Clay,3,Diego Schwartzman,Miomir Kecmanovic,player1,top_10,0.8516267552793163,1.25,1.23,0.016260162601626105,0.7619047619047619,0.08972199337455444,0.06453344409914538,True,1.0,0.25
2021-03-08,2021-03-08,Doha,R32,Hard,3,Blaz Rola,Richard Gasquet,player2,other,0.43255459520062545,2.5,2.39,0.046025104602510414,0.3796526054590571,0.052901989741568345,0.08138648800156367,False,1.0,-1.0
2021-03-08,2021-03-09,Doha,R32,Hard,3,Jeremy Chardy,Daniel Evans,player2,other,0.4990239317879004,2.1,2.16,-0.02777777777777779,0.450261780104712,0.04876215168318837,0.04795025675459086,False,1.0,-1.0
2021-03-08,2021-03-10,Doha,R16,Hard,3,Daniel Evans,Roger Federer,player1,top_10,0.5372832826704926,2.62,2.54,0.03149606299212593,0.3640776699029127,0.17320561276757995,0.4076822005966908,False,1.0,-1.0
2021-03-08,2021-03-10,Doha,R16,Hard,3,Malek Jaziri,Nikoloz Basilashvili,player1,other,0.35063561375166086,3.0,3.05,-0.016393442622950727,0.3181818181818181,0.032453795569842736,0.05190684125498257,False,1.0,-1.0
2021-03-08,2021-03-10,Doha,R16,Hard,3,Dominic Thiem,Aslan Karatsev,player1,top_10,0.7776569793695373,1.36,1.38,-0.014492753623188248,0.7017543859649122,0.07590259340462502,0.05761349194257076,True,1.0,0.3600000000000001
2021-03-08,2021-03-11,Doha,QF,Hard,3,Nikoloz Basilashvili,Roger Federer,player1,top_10,0.3013762342744295,5.5,4.85,0.13402061855670122,0.1716867469879518,0.1296894872864777,0.6575692885093622,True,1.0,4.5
2021-03-08,2021-03-11,Doha,QF,Hard,3,Andrey Rublev,Marton Fucsovics,player1,top_10,0.8691973592347505,1.2,1.2,0.0,0.7894736842105263,0.07972367502422417,0.04303683108170056,True,1.0,0.19999999999999996
2021-03-08,2021-03-11,Doha,QF,Hard,3,Roberto Bautista Agut,Dominic Thiem,player1,top_10,0.4335098685549535,2.75,2.74,0.0036496350364962904,0.3436754176610979,0.08983445089385561,0.192152138526122,True,1.0,1.75
2021-03-08,2021-03-11,Marseille,R16,Hard,3,Stefanos Tsitsipas,Lucas Pouille,player1,top_10,0.9560763744162941,1.1,1.1,0.0,0.8641975308641975,0.09187884355209663,0.05168401185792361,True,1.0,0.10000000000000009
2021-03-08,2021-03-12,Marseille,QF,Hard,3,Pierre Hugues Herbert,Stefanos Tsitsipas,player1,top_10,0.25717869371256097,5.0,5.32,-0.06015037593984962,0.1883116883116883,0.06886700540087268,0.28589346856280484,True,1.0,4.0
2021-03-08,2021-03-12,Marseille,QF,Hard,3,Daniil Medvedev,Jannik Sinner,player1,top_10,0.808635869189894,1.33,1.33,0.0,0.7188160676532769,0.08981980153661717,0.07548570602255916,True,1.0,0.33000000000000007
2021-03-15,2021-03-16,Dubai,R32,Hard,3,Emil Ruusuvuori,Andrey Rublev,player2,top_10,0.25637742941300523,5.5,5.11,0.0763209393346378,0.1716867469879518,0.08469068242505343,0.41007586177152877,False,1.0,-1.0
2021-03-15,2021-03-16,Dubai,R32,Hard,3,Alexei Popyrin,Karen Khachanov,player2,other,0.43881700922545175,2.37,2.39,-0.008368200836820106,0.398477157360406,0.04033985186504574,0.03999631186432073,False,1.0,-1.0
2021-03-15,2021-03-17,Dubai,R16,Hard,3,Taylor Fritz,Andrey Rublev,player2,top_10,0.2594961214705893,4.0,4.42,-0.09502262443438914,0.23809523809523808,0.021400883375351232,0.037984485882357255,False,1.0,-1.0
2021-03-15,2021-03-17,Dubai,R16,Hard,3,Jannik Sinner,Roberto Bautista Agut,player2,other,0.5280707463060115,2.1,2.1,0.0,0.450261780104712,0.07780896620129946,0.10894856724262414,True,1.0,1.1
2021-03-15,2021-03-17,Acapulco,R32,Hard,3,Daniel Elahi Galan,Casper Ruud,player2,other,0.27906575630396036,4.0,3.84,0.04166666666666674,0.23809523809523808,0.04097051820872227,0.11626302521584142,False,1.0,-1.0
2021-03-15,2021-03-17,Acapulco,R32,Hard,3,Stefan Kozlov,Cameron Norrie,player2,other,0.21005820591162427,5.0,4.85,0.030927835051546504,0.1883116883116883,0.021746517599935983,0.05029102955812137,False,1.0,-1.0
2021-03-15,2021-03-17,Acapulco,R32,Hard,3,Stefanos Tsitsipas,Benoit Paire,player2,top_10,0.98,1.06,1.06,0.0,0.9041591320072333,0.07584086799276668,0.038800000000000036,True,1.0,0.06000000000000005
2021-03-15,2021-03-18,Dubai,QF,Hard,3,Andrey Rublev,Marton Fucsovics,player2,top_10,0.9185701792304777,1.16,1.16,0.0,0.8116883116883117,0.106881867542166,0.06554140790735402,True,1.0,0.15999999999999992
2021-03-15,2021-03-18,Acapulco,R16,Hard,3,John Isner,Stefanos Tsitsipas,player1,top_10,0.2889172396298669,4.33,4.16,0.04086538461538458,0.2198198198198198,0.06909741981004708,0.25101164759732364,False,1.0,-1.0
2021-03-15,2021-03-19,Acapulco,QF,Hard,3,Felix Auger Aliassime,Stefanos Tsitsipas,player1,top_10,0.33907114127404786,3.2,3.25,-0.01538461538461533,0.2982456140350877,0.04082552723896016,0.08502765207695329,False,1.0,-1.0
2021-03-22,2021-03-25,Miami Masters,R128,Hard,4,Fernando Verdasco,Bjorn Fratangelo,player1,other,0.32281690586056994,3.2,2.96,0.08108108108108114,0.2982456140350877,0.024571291825482233,0.03301409875382377,False,1.0,-1.0
2021-03-22,2021-03-26,Miami Masters,R64,Hard,4,Mikael Ymer,Nikoloz Basilashvili,player1,other,0.4349266823001552,2.37,2.42,-0.02066115702479332,0.398477157360406,0.03644952493974918,0.030776237051367894,True,1.0,1.37
2021-03-22,2021-03-26,Miami Masters,R64,Hard,4,Lloyd Harris,Roberto Bautista Agut,player1,other,0.32539159446691535,3.2,3.51,-0.08831908831908819,0.2982456140350877,0.027145980431827643,0.04125310229412915,False,1.0,-1.0
2021-03-22,2021-03-27,Miami Masters,R64,Hard,4,Tennys Sandgren,Andrey Rublev,player1,top_10,0.22366017210631142,7.0,8.15,-0.14110429447852768,0.13580246913580246,0.08785770297050896,0.56562120474418,False,1.0,-1.0
2021-03-22,2021-03-28,Miami Masters,R64,Hard,4,Diego Schwartzman,Yasutaka Uchiyama,player2,top_10,0.9133751129090245,1.14,1.12,0.01785714285714257,0.8283132530120482,0.08506185989697634,0.04124762871628784,True,1.0,0.1399999999999999
2021-03-22,2021-03-28,Miami Masters,R32,Hard,4,Alexei Popyrin,Daniil Medvedev,player2,top_10,0.20595260971279306,6.5,7.1,-0.08450704225352113,0.14586070959264127,0.06009190012015178,0.33869196313315486,False,1.0,-1.0
2021-03-22,2021-03-30,Miami Masters,R16,Hard,4,Frances Tiafoe,Daniil Medvedev,player1,top_10,0.2281599292928644,5.5,5.49,0.0018214936247722413,0.1716867469879518,0.056473182304912606,0.2548796111107543,False,1.0,-1.0
2021-03-22,2021-03-31,Miami Masters,R16,Hard,4,Marin Cilic,Andrey Rublev,player1,top_10,0.15686448000205375,7.0,7.24,-0.03314917127071826,0.13580246913580246,0.021062010866251285,0.0980513600143762,False,1.0,-1.0
2021-03-22,2021-04-01,Miami Masters,QF,Hard,4,Stefanos Tsitsipas,Hubert Hurkacz,player2,top_10,0.9522541824923847,1.2,1.21,-0.008264462809917328,0.7894736842105263,0.16278049828185837,0.14270501899086158,False,1.0,-1.0
2021-04-05,2021-04-06,Cagliari,R32,Clay,3,Thomas Fabbiano,Marco Cecchinato,player1,other,0.263620786062553,4.0,4.01,-0.0024937655860348684,0.23809523809523808,0.025525547967314932,0.05448314425021206,False,1.0,-1.0
2021-04-05,2021-04-08,Marbella,R16,Clay,3,Gianluca Mager,Casper Ruud,player2,other,0.4286017736785068,2.5,2.51,-0.003984063745019806,0.3796526054590571,0.048949168219449724,0.07150443419626706,False,1.0,-1.0
2021-04-12,2021-04-13,Monte Carlo Masters,R64,Clay,4,Nikoloz Basilashvili,Filip Krajinovic,player2,other,0.3312963861791691,3.2,3.02,0.0596026490066226,0.2982456140350877,0.03305077214408142,0.06014843577334128,False,1.0,-1.0
2021-04-12,2021-04-13,Monte Carlo Masters,R64,Clay,4,Laslo Djere,Karen Khachanov,player2,other,0.47014046691168665,2.2,2.13,0.032863849765258246,0.43005181347150256,0.040088653440184085,0.03430902720571072,False,1.0,-1.0
2021-04-12,2021-04-13,Monte Carlo Masters,R64,Clay,4,Jan Lennard Struff,Grigor Dimitrov,player2,other,0.46052685756554146,2.3,2.38,-0.03361344537815125,0.411764705882353,0.04876215168318848,0.059211772400745266,False,1.0,-1.0
2021-04-12,2021-04-13,Monte Carlo Masters,R64,Clay,4,Lorenzo Sonego,Marton Fucsovics,player2,other,0.44881287649789703,2.3,2.25,0.022222222222222143,0.411764705882353,0.03704817061554405,0.03226961594516309,True,1.0,1.2999999999999998
2021-04-12,2021-04-13,Monte Carlo Masters,R32,Clay,4,Aslan Karatsev,Stefanos Tsitsipas,player1,top_10,0.43502311421515405,2.5,2.54,-0.015748031496062964,0.3796526054590571,0.05537050875609695,0.08755778553788518,False,1.0,-1.0
2021-04-12,2021-04-14,Monte Carlo Masters,R32,Clay,4,Casper Ruud,Diego Schwartzman,player1,top_10,0.5229742783848736,2.5,2.49,0.00401606425702794,0.3796526054590571,0.14332167292581655,0.3074356959621841,True,1.0,1.5
2021-04-12,2021-04-14,Monte Carlo Masters,R32,Clay,4,Tommy Paul,Roberto Bautista Agut,player1,other,0.2597128376719117,4.0,4.0,0.0,0.23809523809523808,0.02161759957667364,0.03885135068764689,False,1.0,-1.0
2021-04-12,2021-04-14,Monte Carlo Masters,R32,Clay,4,Andrey Rublev,Salvatore Caruso,player1,top_10,0.9552532344777928,1.08,1.07,0.009345794392523477,0.8810572687224669,0.07419596575532583,0.031673493236016245,True,1.0,0.08000000000000007
2021-04-12,2021-04-14,Monte Carlo Masters,R32,Clay,4,Jannik Sinner,Novak Djokovic,player1,top_10,0.3205553133608223,3.4,3.31,0.027190332326283873,0.28118393234672306,0.03937138101409926,0.08988806542679584,False,1.0,-1.0
2021-04-12,2021-04-15,Monte Carlo Masters,R16,Clay,4,Cristian Garin,Stefanos Tsitsipas,player1,top_10,0.3439091498784817,3.4,3.36,0.011904761904761862,0.28118393234672306,0.06272521753175864,0.16929110958683768,False,1.0,-1.0
2021-04-12,2021-04-15,Monte Carlo Masters,R16,Clay,4,David Goffin,Alexander Zverev,player1,top_10,0.4149184204110479,2.5,2.62,-0.04580152671755733,0.3796526054590571,0.03526581495199077,0.03729605102761968,True,1.0,1.5
2021-04-12,2021-04-15,Monte Carlo Masters,R16,Clay,4,Daniel Evans,Novak Djokovic,player2,top_10,0.10288398740660765,11.0,10.9,0.00917431192660545,0.08713692946058092,0.015747057946026724,0.1317238614726841,True,1.0,10.0
2021-04-12,2021-04-16,Monte Carlo Masters,QF,Clay,4,Alejandro Davidovich Fokina,Stefanos Tsitsipas,player1,top_10,0.34092088461191855,4.33,4.37,-0.009153318077803174,0.2198198198198198,0.12110106479209876,0.4761874303696072,False,1.0,-1.0
2021-04-12,2021-04-17,Monte Carlo Masters,SF,Clay,4,Casper Ruud,Andrey Rublev,player2,top_10,0.33931115350654517,3.4,3.25,0.04615384615384621,0.28118393234672306,0.05812722115982211,0.15365792192225358,False,1.0,-1.0
2021-04-12,2021-04-17,Monte Carlo Masters,SF,Clay,4,Stefanos Tsitsipas,Daniel Evans,player1,top_10,0.966188476817834,1.16,1.16,0.0,0.8116883116883117,0.15450016512952236,0.12077863310868742,True,1.0,0.15999999999999992
2021-04-12,2021-04-18,Monte Carlo Masters,F,Clay,4,Stefanos Tsitsipas,Andrey Rublev,player1,top_10,0.556368248568572,2.0,2.0,0.0,0.47368421052631576,0.08268403804225627,0.11273649713714406,True,1.0,1.0
2021-04-19,2021-04-19,Barcelona,R64,Clay,3,Nikoloz Basilashvili,Jeremy Chardy,player1,other,0.3443853752483,3.0,2.83,0.060070671378091856,0.3181818181818181,0.026203557066481864,0.0331561257448999,False,1.0,-1.0
2021-04-19,2021-04-20,Barcelona,R32,Clay,3,Egor Gerasimov,Jannik Sinner,player1,other,0.17581240717173724,6.0,5.89,0.018675721561969505,0.15730337078651685,0.01850903638522039,0.05487444303042355,False,1.0,-1.0
2021-04-19,2021-04-20,Barcelona,R32,Clay,3,Pablo Andujar,Roberto Bautista Agut,player1,other,0.2077659728061365,5.0,5.0,0.0,0.1883116883116883,0.01945428449444822,0.03882986403068256,False,1.0,-1.0
2021-04-19,2021-04-21,Barcelona,R32,Clay,3,Stefanos Tsitsipas,Jaume Munar,player2,top_10,0.848591533350345,1.22,1.22,0.0,0.7801801801801801,0.06841135317016489,0.03528167068742086,True,1.0,0.21999999999999997
2021-04-19,2021-04-21,Barcelona,R32,Clay,3,Federico Gaio,Andrey Rublev,player1,top_10,0.08501568029142796,13.0,11.28,0.15248226950354615,0.07407407407407408,0.010941606217353878,0.1052038437885634,False,1.0,-1.0
2021-04-19,2021-04-21,Barcelona,R32,Clay,3,Jordan Thompson,Pablo Carreno Busta,player1,other,0.1798608618838452,6.0,6.66,-0.09909909909909909,0.15730337078651685,0.022557491097328353,0.07916517130307121,False,1.0,-1.0
2021-04-19,2021-04-21,Belgrade,R16,Clay,3,Marco Cecchinato,Matteo Berrettini,player1,top_10,0.5890583111253744,2.5,2.42,0.03305785123966953,0.3796526054590571,0.20940570566631733,0.4726457778134361,False,1.0,-1.0
2021-04-19,2021-04-21,Belgrade,R16,Clay,3,Soon Woo Kwon,Novak Djokovic,player1,top_10,0.13403053354187527,21.0,17.91,0.17252931323283072,0.045888232621535664,0.08814230092033962,1.8146412043793805,False,1.0,-1.0
2021-04-19,2021-04-22,Barcelona,R16,Clay,3,Stefanos Tsitsipas,Alex De Minaur,player1,top_10,0.98,1.1,1.1,0.0,0.8641975308641975,0.1158024691358025,0.07800000000000007,True,1.0,0.10000000000000009
2021-04-19,2021-04-22,Barcelona,R16,Clay,3,Rafael Nadal,Kei Nishikori,player1,top_10,0.9762317378953869,1.08,1.09,-0.00917431192660556,0.8810572687224669,0.09517446917291994,0.054330276927017876,True,1.0,0.08000000000000007
2021-04-19,2021-04-23,Barcelona,QF,Clay,3,Stefanos Tsitsipas,Felix Auger Aliassime,player1,top_10,0.8210443856841455,1.3,1.27,0.023622047244094446,0.7291666666666667,0.09187771901747877,0.06735770138938921,True,1.0,0.30000000000000004
2021-04-19,2021-04-23,Belgrade,QF,Clay,3,Filip Krajinovic,Matteo Berrettini,player1,top_10,0.6063227241222393,1.9,1.94,-0.020618556701030966,0.5,0.10632272412223931,0.1520131758322546,False,1.0,-1.0
2021-04-19,2021-04-24,Barcelona,SF,Clay,3,Stefanos Tsitsipas,Jannik Sinner,player2,top_10,0.7850476050576567,1.44,1.42,0.014084507042253502,0.6563245823389022,0.12872302271875447,0.1304685512830256,True,1.0,0.43999999999999995
2021-04-19,2021-04-24,Belgrade,SF,Clay,3,Taro Daniel,Matteo Berrettini,player2,top_10,0.19516006114365902,5.5,5.42,0.014760147601476037,0.1716867469879518,0.02347331415570722,0.07338033629012464,False,1.0,-1.0
2021-04-26,2021-04-27,Munich,R32,Clay,3,Andrej Martin,Jan Lennard Struff,player1,other,0.30727756935920353,3.4,3.22,0.05590062111801242,0.28118393234672306,0.026093637012480464,0.044743735821291986,False,1.0,-1.0
2021-04-26,2021-04-28,Estoril,R16,Clay,3,Alejandro Davidovich Fokina,Jeremy Chardy,player2,other,0.6912213985726127,1.5,1.47,0.020408163265306145,0.6359223300970874,0.05529906847552524,0.036832097858919,True,1.0,0.5
2021-04-26,2021-04-30,Munich,QF,Clay,3,Ilya Ivashka,Alexander Zverev,player1,top_10,0.33646659031150966,3.75,3.78,-0.007936507936507908,0.25447316103379725,0.08199342927771242,0.26174971366816113,True,1.0,2.75
2021-05-03,2021-05-03,Madrid Masters,R64,Clay,4,Ugo Humbert,Aslan Karatsev,player1,other,0.29431208994080793,3.5,3.42,0.023391812865497075,0.27083333333333337,0.02347875660747456,0.0300923147928277,False,1.0,-1.0
2021-05-03,2021-05-04,Madrid Masters,R32,Clay,4,Fabio Fognini,Matteo Berrettini,player1,top_10,0.3152049225086846,3.4,3.4,0.0,0.28118393234672306,0.03402099016196153,0.07169673652952757,False,1.0,-1.0
2021-05-03,2021-05-05,Madrid Masters,R32,Clay,4,Alejandro Davidovich Fokina,Daniil Medvedev,player1,top_10,0.6038246001658558,2.37,2.31,0.025974025974025983,0.398477157360406,0.2053474428054498,0.43106430239307836,False,1.0,-1.0
2021-05-03,2021-05-05,Madrid Masters,R32,Clay,4,Benoit Paire,Stefanos Tsitsipas,player1,top_10,0.10276901836634322,11.0,12.53,-0.12210694333599359,0.08713692946058092,0.0156320889057623,0.13045920202977546,False,1.0,-1.0
2021-05-03,2021-05-06,Madrid Masters,R16,Clay,4,Cristian Garin,Daniil Medvedev,player2,top_10,0.4849867010051929,2.3,2.34,-0.017094017094017144,0.411764705882353,0.07322199512283994,0.11546941231194363,True,1.0,1.2999999999999998
2021-05-03,2021-05-06,Madrid Masters,R16,Clay,4,Alexander Zverev,Daniel Evans,player1,top_10,0.974030054043823,1.25,1.21,0.03305785123966953,0.7619047619047619,0.21212529213906117,0.2175375675547788,True,1.0,0.25
2021-05-03,2021-05-07,Madrid Masters,QF,Clay,4,John Isner,Dominic Thiem,player1,top_10,0.3112194296610786,3.75,4.01,-0.06483790523690769,0.25447316103379725,0.05674626862728133,0.16707286122904474,False,1.0,-1.0
2021-05-03,2021-05-07,Madrid Masters,QF,Clay,4,Alexander Zverev,Rafael Nadal,player1,top_10,0.3709679835756907,4.33,4.36,-0.006880733944954143,0.2198198198198198,0.15114816375587092,0.6062913688827409,True,1.0,3.33
2021-05-03,2021-05-08,Madrid Masters,SF,Clay,4,Casper Ruud,Matteo Berrettini,player1,top_10,0.6951638776095147,1.66,1.73,-0.040462427745664775,0.5699481865284974,0.12521569108101727,0.15397203683179433,False,1.0,-1.0
2021-05-10,2021-05-10,Rome Masters,R64,Clay,4,Benoit Paire,Stefano Travaglia,player2,other,0.2955044519680735,3.5,3.49,0.002865329512893977,0.27083333333333337,0.02467111863474014,0.034265581888257235,False,1.0,-1.0
2021-05-10,2021-05-11,Rome Masters,R64,Clay,4,Tommy Paul,Roberto Bautista Agut,player1,other,0.2995256981682751,3.5,3.53,-0.008498583569405027,0.27083333333333337,0.028692364834941753,0.048339943588962986,False,1.0,-1.0
2021-05-10,2021-05-11,Rome Masters,R64,Clay,4,Roberto Carballes Baena,Cameron Norrie,player2,other,0.3474015719689262,3.0,2.99,0.0033444816053511683,0.3181818181818181,0.02921975378710806,0.042204715906778545,False,1.0,-1.0
2021-05-10,2021-05-12,Rome Masters,R32,Clay,4,Jannik Sinner,Rafael Nadal,player1,top_10,0.41114556218717296,4.33,4.22,0.026066350710900466,0.2198198198198198,0.19132574236735317,0.7802602842704589,False,1.0,-1.0
2021-05-10,2021-05-12,Rome Masters,R32,Clay,4,Alexander Zverev,Hugo Dellien,player2,top_10,0.98,1.07,1.06,0.009433962264151052,0.893743793445879,0.08625620655412103,0.048600000000000046,True,1.0,0.07000000000000006
2021-05-10,2021-05-12,Rome Masters,R32,Clay,4,Aslan Karatsev,Daniil Medvedev,player2,top_10,0.6202915403649898,1.8,1.83,-0.016393442622950838,0.5263157894736842,0.09397575089130561,0.11652477265698163,True,1.0,0.8
2021-05-10,2021-05-12,Rome Masters,R32,Clay,4,Jan Lennard Struff,Andrey Rublev,player1,top_10,0.3156634162882648,5.0,5.24,-0.04580152671755733,0.1883116883116883,0.12735172797657648,0.5783170814413239,False,1.0,-1.0
2021-05-10,2021-05-12,Rome Masters,R32,Clay,4,Dominic Thiem,Marton Fucsovics,player2,top_10,0.8089846335230101,1.28,1.24,0.032258064516129004,0.7455268389662029,0.06345779455680722,0.035500330909452926,True,1.0,0.28
2021-05-10,2021-05-12,Rome Masters,R32,Clay,4,Marin Cilic,Stefanos Tsitsipas,player2,top_10,0.1837717530042794,7.0,7.51,-0.0679094540612516,0.13580246913580246,0.04796928386847693,0.28640227102995575,False,1.0,-1.0
2021-05-10,2021-05-12,Rome Masters,R32,Clay,4,Matteo Berrettini,John Millman,player1,top_10,0.9182454993219492,1.14,1.14,0.0,0.8283132530120482,0.08993224630990104,0.046799869227022006,True,1.0,0.1399999999999999
2021-05-10,2021-05-13,Rome Masters,R16,Clay,4,Denis Shapovalov,Rafael Nadal,player2,top_10,0.12056300794379582,9.0,8.73,0.030927835051546282,0.10625620655412116,0.014306801389674662,0.08506707149416237,False,1.0,-1.0
2021-05-10,2021-05-13,Rome Masters,R16,Clay,4,Stefanos Tsitsipas,Matteo Berrettini,player1,top_10,0.7556134361811164,1.4,1.37,0.021897810218977964,0.6818181818181818,0.07379525436293466,0.05785881065356291,True,1.0,0.3999999999999999
2021-05-10,2021-05-13,Rome Masters,R16,Clay,4,Alejandro Davidovich Fokina,Novak Djokovic,player1,top_10,0.21158124578046242,5.0,5.11,-0.021526418786692814,0.1883116883116883,0.023269557468774127,0.05790622890231212,False,1.0,-1.0
2021-05-10,2021-05-15,Rome Masters,QF,Clay,4,Andrey Rublev,Lorenzo Sonego,player2,top_10,0.805071881254025,1.28,1.29,-0.007751937984496138,0.7455268389662029,0.05954504228782209,0.030492008005151977,False,1.0,-1.0
2021-05-10,2021-05-15,Rome Masters,SF,Clay,4,Reilly Opelka,Rafael Nadal,player1,top_10,0.13182394672645759,8.0,7.92,0.010101010101010166,0.11894273127753305,0.012881215448924538,0.05459157381166069,False,1.0,-1.0
2021-05-10,2021-05-16,Rome Masters,F,Clay,4,Rafael Nadal,Novak Djokovic,player1,top_10,0.7396592723495475,1.5,1.51,-0.0066225165562914245,0.6359223300970874,0.10373694225246011,0.1094889085243213,True,1.0,0.5
2021-05-17,2021-05-21,Lyon,QF,Clay,3,Yoshihito Nishioka,Stefanos Tsitsipas,player2,top_10,0.1282888091528782,13.0,12.07,0.07705053852526933,0.07407407407407408,0.05421473507880413,0.6677545189874168,False,1.0,-1.0
